name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
142 2019-2020 14MMS0669J BGC,142,2019-2020,14MMS0669J,BGC,Escolarizada,18,19,,37,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143 2019-2020 14MMS0670Z BGC,143,2019-2020,14MMS0670Z,BGC,Escolarizada,31,33,,64,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144 2019-2020 14MMS0671Y BGC,144,2019-2020,14MMS0671Y,BGC,Escolarizada,12,23,,35,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145 2019-2020 14MMS0671Y BGC,145,2019-2020,14MMS0671Y,BGC,Escolarizada,14,16,,30,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146 2019-2020 14MMS0672X BGC,146,2019-2020,14MMS0672X,BGC,Escolarizada,6,13,,19,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147 2019-2020 14MMS0673W BGC,147,2019-2020,14MMS0673W,BGC,Escolarizada,15,17,,32,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148 2019-2020 14MMS0673W BGC,148,2019-2020,14MMS0673W,BGC,Escolarizada,13,13,,26,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149 2019-2020 14MMS0674V BGC,149,2019-2020,14MMS0674V,BGC,Escolarizada,25,26,,51,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150 2019-2020 14MMS0675U BGC,150,2019-2020,14MMS0675U,BGC,Escolarizada,17,24,,41,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151 2019-2020 14MMS0676T BGC,151,2019-2020,14MMS0676T,BGC,Escolarizada,16,14,,30,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152 2019-2020 14MMS0676T BGC,152,2019-2020,14MMS0676T,BGC,Escolarizada,4,11,,15,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153 2019-2020 14MMS0677S BGC,153,2019-2020,14MMS0677S,BGC,Escolarizada,19,17,,36,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154 2019-2020 14MMS0677S BGC,154,2019-2020,14MMS0677S,BGC,Escolarizada,14,17,,31,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155 2019-2020 14MMS0678R BGC,155,2019-2020,14MMS0678R,BGC,Escolarizada,20,46,,66,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156 2019-2020 14MMS0679Q BGC,156,2019-2020,14MMS0679Q,BGC,Escolarizada,42,36,,78,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157 2019-2020 14MMS0680F BGC,157,2019-2020,14MMS0680F,BGC,Escolarizada,35,35,,70,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158 2019-2020 14MMS0681E BGC,158,2019-2020,14MMS0681E,BGC,Escolarizada,29,29,,58,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159 2019-2020 14MMS0682D BGC,159,2019-2020,14MMS0682D,BGC,Escolarizada,34,33,,67,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160 2019-2020 14MMS0682D BGC,160,2019-2020,14MMS0682D,BGC,Escolarizada,5,12,,17,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161 2019-2020 14MMS0683C BGC,161,2019-2020,14MMS0683C,BGC,Escolarizada,25,22,,47,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162 2019-2020 14MMS0683C BGC,162,2019-2020,14MMS0683C,BGC,Escolarizada,23,18,,41,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163 2019-2020 14MMS0684B BGC,163,2019-2020,14MMS0684B,BGC,Escolarizada,9,11,,20,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164 2019-2020 14MMS0684B BGC,164,2019-2020,14MMS0684B,BGC,Escolarizada,6,9,,15,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165 2019-2020 14MMS0685A BGAI,165,2019-2020,14MMS0685A,BGAI,Escolarizada,0,1,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166 2019-2020 14MMS0685A BGC,166,2019-2020,14MMS0685A,BGC,Escolarizada,12,23,,35,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167 2019-2020 14MMS0685A BGC,167,2019-2020,14MMS0685A,BGC,Escolarizada,12,18,,30,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168 2019-2020 14MMS0686Z BGC,168,2019-2020,14MMS0686Z,BGC,Escolarizada,21,14,,35,,,,0,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169 2019-2020 14MMS0686Z BGC,169,2019-2020,14MMS0686Z,BGC,Escolarizada,14,15,,29,,,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170 2019-2020 14MMS0687Z BGC,170,2019-2020,14MMS0687Z,BGC,Escolarizada,8,16,,24,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171 2019-2020 14MMS0688Y BGC,171,2019-2020,14MMS0688Y,BGC,Escolarizada,26,22,,48,,,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172 2019-2020 14MMS0689X BGC,172,2019-2020,14MMS0689X,BGC,Escolarizada,12,18,,30,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173 2019-2020 14MMS0690M BGC,173,2019-2020,14MMS0690M,BGC,Escolarizada,8,10,,18,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174 2019-2020 14MMS0691L BGC,174,2019-2020,14MMS0691L,BGC,Escolarizada,23,32,,55,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175 2019-2020 14MMS0692K BGC,175,2019-2020,14MMS0692K,BGC,Escolarizada,44,35,,79,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176 2019-2020 14MMS0693J BGC,176,2019-2020,14MMS0693J,BGC,Escolarizada,58,42,,100,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177 2019-2020 14MMS0693J BGC,177,2019-2020,14MMS0693J,BGC,Escolarizada,32,47,,79,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178 2019-2020 14MMS0694I BGC,178,2019-2020,14MMS0694I,BGC,Escolarizada,14,18,,32,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179 2019-2020 14MMS0694I BGC,179,2019-2020,14MMS0694I,BGC,Escolarizada,14,14,,28,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180 2019-2020 14MMS0695H BGC,180,2019-2020,14MMS0695H,BGC,Escolarizada,55,37,,92,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181 2019-2020 14MMS0695H BGC,181,2019-2020,14MMS0695H,BGC,Escolarizada,18,32,,50,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182 2019-2020 14MMS0696G BGC,182,2019-2020,14MMS0696G,BGC,Escolarizada,25,52,,77,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183 2019-2020 14MMS0696G BGC,183,2019-2020,14MMS0696G,BGC,Escolarizada,31,41,,72,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184 2019-2020 14MMS0697F BGC,184,2019-2020,14MMS0697F,BGC,Escolarizada,10,15,,25,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185 2019-2020 14MMS0697F BGC,185,2019-2020,14MMS0697F,BGC,Escolarizada,6,15,,21,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186 2019-2020 14MMS0698E BGC,186,2019-2020,14MMS0698E,BGC,Escolarizada,37,42,,79,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187 2019-2020 14MMS0698E BGC,187,2019-2020,14MMS0698E,BGC,Escolarizada,15,17,,32,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188 2019-2020 14MMS0699D BGC,188,2019-2020,14MMS0699D,BGC,Escolarizada,41,37,,78,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189 2019-2020 14MMS0699D BGC,189,2019-2020,14MMS0699D,BGC,Escolarizada,9,18,,27,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190 2019-2020 14MMS0700C BGC,190,2019-2020,14MMS0700C,BGC,Escolarizada,22,34,,56,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191 2019-2020 14MMS0701B BGC,191,2019-2020,14MMS0701B,BGC,Escolarizada,43,55,,98,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192 2019-2020 14MMS0701B BGC,192,2019-2020,14MMS0701B,BGC,Escolarizada,28,48,,76,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193 2019-2020 14MMS0702A BGC,193,2019-2020,14MMS0702A,BGC,Escolarizada,15,29,,44,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194 2019-2020 14MMS0703Z BGC,194,2019-2020,14MMS0703Z,BGC,Escolarizada,25,24,,49,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195 2019-2020 14MMS0703Z BGC,195,2019-2020,14MMS0703Z,BGC,Escolarizada,15,16,,31,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196 2019-2020 14MMS0704Z BGC,196,2019-2020,14MMS0704Z,BGC,Escolarizada,21,14,,35,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197 2019-2020 14MMS0705Y BGC,197,2019-2020,14MMS0705Y,BGC,Escolarizada,43,55,,98,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198 2019-2020 14MMS0705Y BGC,198,2019-2020,14MMS0705Y,BGC,Escolarizada,35,45,,80,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199 2019-2020 14MMS0706X BGC,199,2019-2020,14MMS0706X,BGC,Escolarizada,71,85,,156,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200 2019-2020 14MMS0706X BGC,200,2019-2020,14MMS0706X,BGC,Escolarizada,32,42,,74,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201 2019-2020 14MMS0707W BGC,201,2019-2020,14MMS0707W,BGC,Escolarizada,66,52,,118,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202 2019-2020 14MMS0707W BGC,202,2019-2020,14MMS0707W,BGC,Escolarizada,27,45,,72,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203 2019-2020 14MMS0708V BGC,203,2019-2020,14MMS0708V,BGC,Escolarizada,38,49,,87,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204 2019-2020 14MMS0708V BGC,204,2019-2020,14MMS0708V,BGC,Escolarizada,34,35,,69,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205 2019-2020 14MMS0709U BGC,205,2019-2020,14MMS0709U,BGC,Escolarizada,34,32,,66,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206 2019-2020 14MMS0709U BGC,206,2019-2020,14MMS0709U,BGC,Escolarizada,9,17,,26,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207 2019-2020 14MMS0710J BGC,207,2019-2020,14MMS0710J,BGC,Escolarizada,44,50,,94,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208 2019-2020 14MMS0710J BGC,208,2019-2020,14MMS0710J,BGC,Escolarizada,3,7,,10,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209 2019-2020 14MMS0711I BGC,209,2019-2020,14MMS0711I,BGC,Escolarizada,24,31,,55,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210 2019-2020 14MMS0712H BGC,210,2019-2020,14MMS0712H,BGC,Escolarizada,38,41,,79,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211 2019-2020 14MMS0712H BGC,211,2019-2020,14MMS0712H,BGC,Escolarizada,18,43,,61,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212 2019-2020 14MMS0713G BGC,212,2019-2020,14MMS0713G,BGC,Escolarizada,48,63,,111,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213 2019-2020 14MMS0713G BGC,213,2019-2020,14MMS0713G,BGC,Escolarizada,14,24,,38,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214 2019-2020 14MMS0714F BGC,214,2019-2020,14MMS0714F,BGC,Escolarizada,28,46,,74,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215 2019-2020 14MMS0714F BGC,215,2019-2020,14MMS0714F,BGC,Escolarizada,14,34,,48,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216 2019-2020 14MMS0715E BGC,216,2019-2020,14MMS0715E,BGC,Escolarizada,31,38,,69,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217 2019-2020 14MMS0716D BGC,217,2019-2020,14MMS0716D,BGC,Escolarizada,27,42,,69,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218 2019-2020 14MMS0717C BGC,218,2019-2020,14MMS0717C,BGC,Escolarizada,45,44,,89,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219 2019-2020 14MMS0717C BGC,219,2019-2020,14MMS0717C,BGC,Escolarizada,9,10,,19,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220 2019-2020 14MMS0718B BGC,220,2019-2020,14MMS0718B,BGC,Escolarizada,38,23,,61,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221 2019-2020 14MMS0718B BGC,221,2019-2020,14MMS0718B,BGC,Escolarizada,24,33,,57,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222 2019-2020 14MMS0719A BGC,222,2019-2020,14MMS0719A,BGC,Escolarizada,18,15,,33,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223 2019-2020 14MMS0719A BGC,223,2019-2020,14MMS0719A,BGC,Escolarizada,17,11,,28,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224 2019-2020 14MMS0720Q BGC,224,2019-2020,14MMS0720Q,BGC,Escolarizada,39,35,,74,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225 2019-2020 14MMS0720Q BGC,225,2019-2020,14MMS0720Q,BGC,Escolarizada,6,20,,26,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226 2019-2020 14MMS0721P BGC,226,2019-2020,14MMS0721P,BGC,Escolarizada,39,52,,91,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227 2019-2020 14MMS0721P BGC,227,2019-2020,14MMS0721P,BGC,Escolarizada,21,51,,72,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228 2019-2020 14MMS0722O BGC,228,2019-2020,14MMS0722O,BGC,Escolarizada,42,49,,91,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229 2019-2020 14MMS0722O BGC,229,2019-2020,14MMS0722O,BGC,Escolarizada,12,27,,39,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230 2019-2020 14MMS0723N BGC,230,2019-2020,14MMS0723N,BGC,Escolarizada,18,10,,28,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231 2019-2020 14MMS0724M BGC,231,2019-2020,14MMS0724M,BGC,Escolarizada,29,24,,53,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232 2019-2020 14MMS0724M BGC,232,2019-2020,14MMS0724M,BGC,Escolarizada,6,33,,39,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233 2019-2020 14MMS0725L BGC,233,2019-2020,14MMS0725L,BGC,Escolarizada,10,20,,30,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234 2019-2020 14MMS0726K BGC,234,2019-2020,14MMS0726K,BGC,Escolarizada,17,19,,36,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235 2019-2020 14MMS0727J BGC,235,2019-2020,14MMS0727J,BGC,Escolarizada,21,34,,55,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236 2019-2020 14MMS0728I BGC,236,2019-2020,14MMS0728I,BGC,Escolarizada,17,19,,36,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237 2019-2020 14MMS0730X BGC,237,2019-2020,14MMS0730X,BGC,Escolarizada,26,14,,40,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238 2019-2020 14MMS0731W BGC,238,2019-2020,14MMS0731W,BGC,Escolarizada,18,11,,29,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239 2019-2020 14MMS0732V BGC,239,2019-2020,14MMS0732V,BGC,Escolarizada,15,24,,39,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240 2019-2020 14MMS0733U BGC,240,2019-2020,14MMS0733U,BGC,Escolarizada,25,10,,35,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241 2019-2020 14MMS0734T BGC,241,2019-2020,14MMS0734T,BGC,Escolarizada,14,8,,22,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242 2019-2020 14MMS0735S BGC,242,2019-2020,14MMS0735S,BGC,Escolarizada,16,17,,33,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243 2019-2020 14MMS0736R BGC,243,2019-2020,14MMS0736R,BGC,Escolarizada,17,13,,30,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244 2019-2020 14MMS0737Q BGC,244,2019-2020,14MMS0737Q,BGC,Escolarizada,13,13,,26,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245 2019-2020 14MMS0738P BGC,245,2019-2020,14MMS0738P,BGC,Escolarizada,9,17,,26,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246 2019-2020 14MMS0739O BGC,246,2019-2020,14MMS0739O,BGC,Escolarizada,17,20,,37,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247 2019-2020 14MMS0739O BGC,247,2019-2020,14MMS0739O,BGC,Escolarizada,12,21,,33,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248 2019-2020 14MMS0740D BGC,248,2019-2020,14MMS0740D,BGC,Escolarizada,16,13,,29,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249 2019-2020 14MMS0741C BGC,249,2019-2020,14MMS0741C,BGC,Escolarizada,21,26,,47,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250 2019-2020 14MMS0742B BGC,250,2019-2020,14MMS0742B,BGC,Escolarizada,14,15,,29,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251 2019-2020 14MMS0743A BGC,251,2019-2020,14MMS0743A,BGC,Escolarizada,24,12,,36,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252 2019-2020 14MMS0744Z BGC,252,2019-2020,14MMS0744Z,BGC,Escolarizada,57,54,,111,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253 2019-2020 14MMS0744Z BGC,253,2019-2020,14MMS0744Z,BGC,Escolarizada,25,40,,65,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254 2019-2020 14MMS0745Z BGC,254,2019-2020,14MMS0745Z,BGC,Escolarizada,16,15,,31,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255 2019-2020 14MMS0746Y BGC,255,2019-2020,14MMS0746Y,BGC,Escolarizada,30,45,,75,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256 2019-2020 14MMS0747X BGC,256,2019-2020,14MMS0747X,BGC,Escolarizada,39,31,,70,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257 2019-2020 14MMS0748W BGC,257,2019-2020,14MMS0748W,BGC,Escolarizada,19,23,,42,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258 2019-2020 14MMS0748W BGC,258,2019-2020,14MMS0748W,BGC,Escolarizada,7,11,,18,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259 2019-2020 14MMS0749V BGAI,259,2019-2020,14MMS0749V,BGAI,Escolarizada,40,52,,92,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260 2019-2020 14MMS0750K BGC,260,2019-2020,14MMS0750K,BGC,Escolarizada,31,37,,68,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261 2019-2020 14MMS0751J BGC,261,2019-2020,14MMS0751J,BGC,Escolarizada,5,9,,14,,,,0,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262 2019-2020 14MMS0752I BGC,262,2019-2020,14MMS0752I,BGC,Escolarizada,113,152,,265,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263 2019-2020 14MMS0752I BGC,263,2019-2020,14MMS0752I,BGC,Escolarizada,44,139,,183,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264 2019-2020 14MMS0753H BGC,264,2019-2020,14MMS0753H,BGC,Escolarizada,152,191,,343,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265 2019-2020 14MMS0753H BGC,265,2019-2020,14MMS0753H,BGC,Escolarizada,92,173,,265,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266 2019-2020 14MMS0754G BGC,266,2019-2020,14MMS0754G,BGC,Escolarizada,14,18,,32,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267 2019-2020 14MMS0754G BGC,267,2019-2020,14MMS0754G,BGC,Escolarizada,12,15,,27,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268 2019-2020 14MMS0755F BGC,268,2019-2020,14MMS0755F,BGC,Escolarizada,14,7,,21,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269 2019-2020 14MMS0755F BGC,269,2019-2020,14MMS0755F,BGC,Escolarizada,10,7,,17,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270 2019-2020 14MMS0756E BGC,270,2019-2020,14MMS0756E,BGC,Escolarizada,165,216,,381,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271 2019-2020 14MMS0756E BGC,271,2019-2020,14MMS0756E,BGC,Escolarizada,129,178,,307,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272 2019-2020 14MMS0757D BGC,272,2019-2020,14MMS0757D,BGC,Escolarizada,165,197,,362,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273 2019-2020 14MMS0757D BGC,273,2019-2020,14MMS0757D,BGC,Escolarizada,123,215,,338,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274 2019-2020 14MMS0758C BGC,274,2019-2020,14MMS0758C,BGC,Escolarizada,23,26,,49,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275 2019-2020 14MMS0759B BGC,275,2019-2020,14MMS0759B,BGC,Escolarizada,238,243,,481,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276 2019-2020 14MMS0759B BGC,276,2019-2020,14MMS0759B,BGC,Escolarizada,143,254,,397,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277 2019-2020 14MMS0760R BGC,277,2019-2020,14MMS0760R,BGC,Escolarizada,11,11,,22,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278 2019-2020 14MMS0761Q BGC,278,2019-2020,14MMS0761Q,BGC,Escolarizada,13,19,,32,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279 2019-2020 14MMS0761Q BGC,279,2019-2020,14MMS0761Q,BGC,Escolarizada,18,21,,39,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280 2019-2020 14MMS0762P BGC,280,2019-2020,14MMS0762P,BGC,Escolarizada,15,10,,25,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281 2019-2020 14MMS0762P BGC,281,2019-2020,14MMS0762P,BGC,Escolarizada,10,10,,20,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282 2019-2020 14MMS0763O BGC,282,2019-2020,14MMS0763O,BGC,Escolarizada,10,14,,24,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
