name,row,ciclo,clave_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
849 2021-2022 14USU0140A 7021600006,849,2021-2022,14USU0140A,7021600006,Escolarizada,0,0,,0,,,,0,,,,0,3,1,,4,,,,0,,,,0
850 2021-2022 14USU0140A 7021600019,850,2021-2022,14USU0140A,7021600019,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0
851 2021-2022 14USU0140A 7022300036,851,2021-2022,14USU0140A,7022300036,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
852 2021-2022 14USU0140A 7042500117,852,2021-2022,14USU0140A,7042500117,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
853 2021-2022 14USU0140A 7073100051,853,2021-2022,14USU0140A,7073100051,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
854 2021-2022 14USU0140A 7073100082,854,2021-2022,14USU0140A,7073100082,Escolarizada,0,0,,0,,,,0,,,,0,3,1,,4,,,,0,,,,0
855 2021-2022 14USU0140A 7073100088,855,2021-2022,14USU0140A,7073100088,Escolarizada,0,0,,0,,,,0,,,,0,4,4,,8,,,,1,,,,0
856 2021-2022 14USU0140A 7073100089,856,2021-2022,14USU0140A,7073100089,Escolarizada,0,0,,0,,,,0,,,,0,2,2,,4,,,,0,,,,0
857 2021-2022 14USU0140A 7103100003,857,2021-2022,14USU0140A,7103100003,Escolarizada,0,0,,0,,,,0,,,,0,2,2,,4,,,,0,,,,0
858 2021-2022 14USU0140A 8021000010,858,2021-2022,14USU0140A,8021000010,Escolarizada,0,0,,0,,,,0,,,,0,0,4,,4,,,,0,,,,0
859 2021-2022 14USU0140A 8042100049,859,2021-2022,14USU0140A,8042100049,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
860 2021-2022 14USU0140A 8073100010,860,2021-2022,14USU0140A,8073100010,Escolarizada,0,0,,0,,,,0,,,,0,7,3,,10,,,,0,,,,0
861 2021-2022 14USU0140A 7021600021,861,2021-2022,14USU0140A,7021600021,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0
862 2021-2022 14USU0150H 7011500003,862,2021-2022,14USU0150H,7011500003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
863 2021-2022 14USU0160O 7031100252,863,2021-2022,14USU0160O,7031100252,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
864 2021-2022 14USU0160O 7031100253,864,2021-2022,14USU0160O,7031100253,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
865 2021-2022 14USU0160O 7031300005,865,2021-2022,14USU0160O,7031300005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
866 2021-2022 14USU0160O 7031300048,866,2021-2022,14USU0160O,7031300048,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0
867 2021-2022 14USU0160O 7033100026,867,2021-2022,14USU0160O,7033100026,Escolarizada,0,1,,1,,,,0,,,,0,0,1,,1,,,,0,,,,0
868 2021-2022 14USU0160O 7042000002,868,2021-2022,14USU0160O,7042000002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
869 2021-2022 14USU0160O 7042100033,869,2021-2022,14USU0160O,7042100033,Escolarizada,10,6,,16,,,,0,,,,0,2,1,,3,,,,0,,,,0
870 2021-2022 14USU0160O 7052000001,870,2021-2022,14USU0160O,7052000001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
871 2021-2022 14USU0160O 7053100018,871,2021-2022,14USU0160O,7053100018,Escolarizada,4,0,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
872 2021-2022 14USU0160O 7061000002,872,2021-2022,14USU0160O,7061000002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
873 2021-2022 14USU0160O 7081100078,873,2021-2022,14USU0160O,7081100078,Escolarizada,1,3,,4,,,,0,,,,0,3,1,,4,,,,0,,,,0
874 2021-2022 14USU0160O 8031300003,874,2021-2022,14USU0160O,8031300003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
875 2021-2022 14USU0160O 8052000002,875,2021-2022,14USU0160O,8052000002,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
876 2021-2022 14USU0160O 8071000012,876,2021-2022,14USU0160O,8071000012,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
877 2021-2022 14USU0160O 8081100033,877,2021-2022,14USU0160O,8081100033,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
878 2021-2022 14USU0160O 7031100041,878,2021-2022,14USU0160O,7031100041,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
879 2021-2022 14USU0190I 6091323001,879,2021-2022,14USU0190I,6091323001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
880 2021-2022 14USU0190I 6091326001,880,2021-2022,14USU0190I,6091326001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
881 2021-2022 14USU0190I 7011400011,881,2021-2022,14USU0190I,7011400011,Escolarizada,0,1,,1,,,,0,,,,0,1,2,,3,,,,0,,,,0
882 2021-2022 14USU0190I 7031100103,882,2021-2022,14USU0190I,7031100103,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
883 2021-2022 14USU0190I 7033100026,883,2021-2022,14USU0190I,7033100026,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
884 2021-2022 14USU0190I 7041200034,884,2021-2022,14USU0190I,7041200034,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
885 2021-2022 14USU0190I 7041400008,885,2021-2022,14USU0190I,7041400008,Escolarizada,11,9,,20,,,,1,,,,0,0,1,,1,,,,0,,,,0
886 2021-2022 14USU0190I 7041400028,886,2021-2022,14USU0190I,7041400028,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
887 2021-2022 14USU0190I 7042000002,887,2021-2022,14USU0190I,7042000002,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
888 2021-2022 14USU0190I 7042100033,888,2021-2022,14USU0190I,7042100033,Escolarizada,18,19,,37,,,,1,,,,0,2,5,,7,,,,0,,,,0
889 2021-2022 14USU0190I 7042200008,889,2021-2022,14USU0190I,7042200008,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
890 2021-2022 14USU0190I 7042300054,890,2021-2022,14USU0190I,7042300054,Escolarizada,10,9,,19,,,,1,,,,0,2,0,,2,,,,0,,,,0
891 2021-2022 14USU0190I 7052300006,891,2021-2022,14USU0190I,7052300006,Escolarizada,4,2,,6,,,,0,,,,0,1,0,,1,,,,0,,,,0
892 2021-2022 14USU0190I 8042000014,892,2021-2022,14USU0190I,8042000014,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
893 2021-2022 14USU0190I 8042200004,893,2021-2022,14USU0190I,8042200004,Escolarizada,3,4,,7,,,,0,,,,0,1,1,,2,,,,0,,,,0
894 2021-2022 14USU0190I 8051300007,894,2021-2022,14USU0190I,8051300007,Escolarizada,4,5,,9,,,,0,,,,0,1,2,,3,,,,0,,,,0
895 2021-2022 14USU0190I 8051300013,895,2021-2022,14USU0190I,8051300013,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
896 2021-2022 14USU0200Z 7033100026,896,2021-2022,14USU0200Z,7033100026,Escolarizada,0,0,,0,,,,0,,,,0,3,4,,7,,,,0,,,,0
897 2021-2022 14USU0200Z 7041300024,897,2021-2022,14USU0200Z,7041300024,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
898 2021-2022 14USU0200Z 7041400008,898,2021-2022,14USU0200Z,7041400008,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
899 2021-2022 14USU0200Z 7042100015,899,2021-2022,14USU0200Z,7042100015,Escolarizada,0,0,,0,,,,0,,,,0,20,7,,27,,,,0,,,,0
900 2021-2022 14USU0200Z 7051300018,900,2021-2022,14USU0200Z,7051300018,Escolarizada,0,0,,0,,,,0,,,,0,1,5,,6,,,,0,,,,0
901 2021-2022 14USU0200Z 7051300079,901,2021-2022,14USU0200Z,7051300079,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
902 2021-2022 14USU0200Z 7052200016,902,2021-2022,14USU0200Z,7052200016,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
903 2021-2022 14USU0200Z 7062200028,903,2021-2022,14USU0200Z,7062200028,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
904 2021-2022 14USU0200Z 7081100073,904,2021-2022,14USU0200Z,7081100073,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
905 2021-2022 14USU0200Z 8051300007,905,2021-2022,14USU0200Z,8051300007,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
906 2021-2022 14USU0200Z 8072300004,906,2021-2022,14USU0200Z,8072300004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
907 2021-2022 14USU0210F 6091323001,907,2021-2022,14USU0210F,6091323001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
908 2021-2022 14USU0210F 6091326001,908,2021-2022,14USU0210F,6091326001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
909 2021-2022 14USU0210F 6091327002,909,2021-2022,14USU0210F,6091327002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
910 2021-2022 14USU0210F 7011400011,910,2021-2022,14USU0210F,7011400011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
911 2021-2022 14USU0210F 7022600002,911,2021-2022,14USU0210F,7022600002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
912 2021-2022 14USU0210F 7031100005,912,2021-2022,14USU0210F,7031100005,Escolarizada,0,0,,0,,,,0,,,,0,1,7,,8,,,,0,,,,0
913 2021-2022 14USU0210F 7031100176,913,2021-2022,14USU0210F,7031100176,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
914 2021-2022 14USU0210F 7031200071,914,2021-2022,14USU0210F,7031200071,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
915 2021-2022 14USU0210F 7033100026,915,2021-2022,14USU0210F,7033100026,Escolarizada,0,0,,0,,,,0,,,,0,5,4,,9,,,,1,,,,0
916 2021-2022 14USU0210F 7042000002,916,2021-2022,14USU0210F,7042000002,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
917 2021-2022 14USU0210F 7042100033,917,2021-2022,14USU0210F,7042100033,Escolarizada,0,1,,1,,,,0,,,,0,0,2,,2,,,,0,,,,0
918 2021-2022 14USU0210F 7095600015,918,2021-2022,14USU0210F,7095600015,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
919 2021-2022 14USU0210F 7095600030,919,2021-2022,14USU0210F,7095600030,Escolarizada,1,0,,1,,,,0,,,,0,3,4,,7,,,,0,,,,0
920 2021-2022 14USU0210F 8031100002,920,2021-2022,14USU0210F,8031100002,Escolarizada,0,0,,0,,,,0,,,,0,0,3,,3,,,,0,,,,0
921 2021-2022 14USU0210F 8031100026,921,2021-2022,14USU0210F,8031100026,Escolarizada,0,0,,0,,,,0,,,,0,1,4,,5,,,,0,,,,0
922 2021-2022 14USU0220M 6081100002,922,2021-2022,14USU0220M,6081100002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
923 2021-2022 14USU0220M 6091323001,923,2021-2022,14USU0220M,6091323001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
924 2021-2022 14USU0220M 6091326001,924,2021-2022,14USU0220M,6091326001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
925 2021-2022 14USU0220M 6093202001,925,2021-2022,14USU0220M,6093202001,Escolarizada,2,2,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
926 2021-2022 14USU0220M 6093203005,926,2021-2022,14USU0220M,6093203005,Escolarizada,1,3,,4,,,,0,,,,0,0,3,,3,,,,0,,,,0
927 2021-2022 14USU0220M 7011200088,927,2021-2022,14USU0220M,7011200088,Escolarizada,1,4,,5,,,,0,,,,0,1,3,,4,,,,0,,,,0
928 2021-2022 14USU0220M 7031200038,928,2021-2022,14USU0220M,7031200038,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
929 2021-2022 14USU0220M 7041400028,929,2021-2022,14USU0220M,7041400028,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
930 2021-2022 14USU0220M 7042000002,930,2021-2022,14USU0220M,7042000002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
931 2021-2022 14USU0220M 7042100033,931,2021-2022,14USU0220M,7042100033,Escolarizada,6,5,,11,,,,1,,,,0,3,2,,5,,,,0,,,,0
932 2021-2022 14USU0220M 7081100023,932,2021-2022,14USU0220M,7081100023,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
933 2021-2022 14USU0220M 7081100068,933,2021-2022,14USU0220M,7081100068,Escolarizada,7,4,,11,,,,0,,,,0,0,2,,2,,,,0,,,,0
934 2021-2022 14USU0220M 7095600015,934,2021-2022,14USU0220M,7095600015,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
935 2021-2022 14USU0220M 8031200023,935,2021-2022,14USU0220M,8031200023,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
936 2021-2022 14USU0220M 8095200001,936,2021-2022,14USU0220M,8095200001,Escolarizada,4,8,,12,,,,0,,,,0,0,3,,3,,,,0,,,,0
937 2021-2022 14USU0221L 7012604064,937,2021-2022,14USU0221L,7012604064,Escolarizada,3,2,,5,,,,0,,,,0,8,0,,8,,,,0,,,,0
938 2021-2022 14USU0221L 7022500032,938,2021-2022,14USU0221L,7022500032,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
939 2021-2022 14USU0221L 7071000035,939,2021-2022,14USU0221L,7071000035,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
940 2021-2022 14USU0221L 8071000002,940,2021-2022,14USU0221L,8071000002,Escolarizada,5,1,,6,,,,0,,,,0,1,0,,1,,,,0,,,,0
941 2021-2022 14USU0230T 6051100001,941,2021-2022,14USU0230T,6051100001,Escolarizada,2,2,,4,,,,0,,,,0,4,1,,5,,,,0,,,,0
942 2021-2022 14USU0230T 6091301004,942,2021-2022,14USU0230T,6091301004,Escolarizada,25,53,,78,,,,3,,,,1,38,43,,81,,,,0,,,,0
943 2021-2022 14USU0230T 6091301005,943,2021-2022,14USU0230T,6091301005,Escolarizada,1,1,,2,,,,0,,,,0,0,2,,2,,,,0,,,,0
944 2021-2022 14USU0230T 6091301008,944,2021-2022,14USU0230T,6091301008,Escolarizada,1,3,,4,,,,0,,,,0,1,4,,5,,,,0,,,,0
945 2021-2022 14USU0230T 6091302001,945,2021-2022,14USU0230T,6091302001,Escolarizada,7,3,,10,,,,0,,,,0,7,2,,9,,,,0,,,,0
946 2021-2022 14USU0230T 6091304001,946,2021-2022,14USU0230T,6091304001,Escolarizada,11,2,,13,,,,0,,,,0,12,2,,14,,,,0,,,,0
947 2021-2022 14USU0230T 6091304018,947,2021-2022,14USU0230T,6091304018,Escolarizada,2,0,,2,,,,0,,,,0,3,0,,3,,,,0,,,,0
948 2021-2022 14USU0230T 6091305002,948,2021-2022,14USU0230T,6091305002,Escolarizada,24,10,,34,,,,1,,,,0,32,10,,42,,,,0,,,,0
949 2021-2022 14USU0230T 6091306001,949,2021-2022,14USU0230T,6091306001,Escolarizada,0,1,,1,,,,0,,,,0,5,1,,6,,,,0,,,,0
950 2021-2022 14USU0230T 6091307001,950,2021-2022,14USU0230T,6091307001,Escolarizada,4,0,,4,,,,0,,,,0,9,1,,10,,,,0,,,,0
951 2021-2022 14USU0230T 6091308001,951,2021-2022,14USU0230T,6091308001,Escolarizada,5,2,,7,,,,0,,,,0,5,2,,7,,,,0,,,,0
952 2021-2022 14USU0230T 6091309002,952,2021-2022,14USU0230T,6091309002,Escolarizada,14,5,,19,,,,0,,,,0,17,3,,20,,,,1,,,,0
953 2021-2022 14USU0230T 6091310001,953,2021-2022,14USU0230T,6091310001,Escolarizada,4,19,,23,,,,1,,,,0,8,14,,22,,,,0,,,,0
954 2021-2022 14USU0230T 6091310002,954,2021-2022,14USU0230T,6091310002,Escolarizada,2,3,,5,,,,0,,,,0,0,3,,3,,,,0,,,,0
955 2021-2022 14USU0230T 6091311001,955,2021-2022,14USU0230T,6091311001,Escolarizada,3,9,,12,,,,0,,,,0,6,5,,11,,,,1,,,,0
956 2021-2022 14USU0230T 6091312001,956,2021-2022,14USU0230T,6091312001,Escolarizada,6,5,,11,,,,2,,,,0,7,6,,13,,,,0,,,,0
957 2021-2022 14USU0230T 6091313001,957,2021-2022,14USU0230T,6091313001,Escolarizada,3,0,,3,,,,0,,,,0,1,0,,1,,,,0,,,,0
958 2021-2022 14USU0230T 6091313004,958,2021-2022,14USU0230T,6091313004,Escolarizada,4,6,,10,,,,0,,,,0,4,3,,7,,,,1,,,,0
959 2021-2022 14USU0230T 6091313008,959,2021-2022,14USU0230T,6091313008,Escolarizada,1,1,,2,,,,0,,,,0,0,5,,5,,,,0,,,,0
960 2021-2022 14USU0230T 6091314001,960,2021-2022,14USU0230T,6091314001,Escolarizada,1,5,,6,,,,0,,,,0,1,3,,4,,,,0,,,,0
961 2021-2022 14USU0230T 6091315001,961,2021-2022,14USU0230T,6091315001,Escolarizada,15,19,,34,,,,0,,,,0,8,10,,18,,,,1,,,,0
962 2021-2022 14USU0230T 6091316002,962,2021-2022,14USU0230T,6091316002,Escolarizada,15,33,,48,,,,1,,,,0,24,38,,62,,,,0,,,,0
963 2021-2022 14USU0230T 6091316004,963,2021-2022,14USU0230T,6091316004,Escolarizada,7,2,,9,,,,0,,,,0,1,6,,7,,,,0,,,,0
964 2021-2022 14USU0230T 6091316007,964,2021-2022,14USU0230T,6091316007,Escolarizada,3,5,,8,,,,0,,,,0,6,5,,11,,,,0,,,,0
965 2021-2022 14USU0230T 6091317001,965,2021-2022,14USU0230T,6091317001,Escolarizada,4,3,,7,,,,0,,,,0,3,3,,6,,,,0,,,,0
966 2021-2022 14USU0230T 6091317009,966,2021-2022,14USU0230T,6091317009,Escolarizada,1,2,,3,,,,0,,,,0,0,0,,0,,,,0,,,,0
967 2021-2022 14USU0230T 6091318001,967,2021-2022,14USU0230T,6091318001,Escolarizada,1,2,,3,,,,0,,,,0,0,1,,1,,,,0,,,,0
968 2021-2022 14USU0230T 6091318002,968,2021-2022,14USU0230T,6091318002,Escolarizada,2,3,,5,,,,0,,,,0,0,0,,0,,,,0,,,,0
969 2021-2022 14USU0230T 6091319001,969,2021-2022,14USU0230T,6091319001,Escolarizada,2,2,,4,,,,0,,,,0,0,5,,5,,,,0,,,,0
970 2021-2022 14USU0230T 6091319004,970,2021-2022,14USU0230T,6091319004,Escolarizada,3,2,,5,,,,0,,,,0,3,8,,11,,,,0,,,,0
971 2021-2022 14USU0230T 6091321003,971,2021-2022,14USU0230T,6091321003,Escolarizada,5,7,,12,,,,0,,,,0,2,4,,6,,,,0,,,,0
972 2021-2022 14USU0230T 6091322003,972,2021-2022,14USU0230T,6091322003,Escolarizada,3,9,,12,,,,0,,,,0,5,6,,11,,,,0,,,,0
973 2021-2022 14USU0230T 6091323001,973,2021-2022,14USU0230T,6091323001,Escolarizada,16,8,,24,,,,1,,,,1,27,18,,45,,,,1,,,,0
974 2021-2022 14USU0230T 6091323002,974,2021-2022,14USU0230T,6091323002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
975 2021-2022 14USU0230T 6091323004,975,2021-2022,14USU0230T,6091323004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
976 2021-2022 14USU0230T 6091325001,976,2021-2022,14USU0230T,6091325001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
977 2021-2022 14USU0230T 6091325002,977,2021-2022,14USU0230T,6091325002,Escolarizada,2,3,,5,,,,0,,,,0,1,1,,2,,,,0,,,,0
978 2021-2022 14USU0230T 6091326001,978,2021-2022,14USU0230T,6091326001,Escolarizada,33,51,,84,,,,0,,,,1,36,84,,120,,,,0,,,,0
979 2021-2022 14USU0230T 6091327002,979,2021-2022,14USU0230T,6091327002,Escolarizada,21,12,,33,,,,1,,,,0,29,21,,50,,,,0,,,,0
980 2021-2022 14USU0230T 6091329001,980,2021-2022,14USU0230T,6091329001,Escolarizada,3,6,,9,,,,0,,,,0,6,5,,11,,,,0,,,,0
981 2021-2022 14USU0230T 6091331003,981,2021-2022,14USU0230T,6091331003,Escolarizada,13,10,,23,,,,0,,,,0,14,14,,28,,,,0,,,,0
982 2021-2022 14USU0230T 6091332001,982,2021-2022,14USU0230T,6091332001,Escolarizada,5,5,,10,,,,1,,,,0,5,4,,9,,,,0,,,,0
983 2021-2022 14USU0230T 6091334001,983,2021-2022,14USU0230T,6091334001,Escolarizada,3,0,,3,,,,0,,,,0,4,1,,5,,,,0,,,,0
984 2021-2022 14USU0230T 6091335001,984,2021-2022,14USU0230T,6091335001,Escolarizada,4,10,,14,,,,0,,,,0,12,10,,22,,,,0,,,,0
985 2021-2022 14USU0230T 6091335003,985,2021-2022,14USU0230T,6091335003,Escolarizada,1,1,,2,,,,0,,,,0,2,2,,4,,,,0,,,,0
986 2021-2022 14USU0230T 6091336001,986,2021-2022,14USU0230T,6091336001,Escolarizada,5,0,,5,,,,0,,,,0,4,3,,7,,,,0,,,,0
987 2021-2022 14USU0230T 6091336005,987,2021-2022,14USU0230T,6091336005,Escolarizada,7,3,,10,,,,0,,,,0,7,3,,10,,,,0,,,,0
988 2021-2022 14USU0230T 6091336007,988,2021-2022,14USU0230T,6091336007,Escolarizada,0,1,,1,,,,0,,,,0,1,4,,5,,,,0,,,,0
989 2021-2022 14USU0230T 6091336013,989,2021-2022,14USU0230T,6091336013,Escolarizada,1,2,,3,,,,0,,,,0,8,5,,13,,,,0,,,,0
990 2021-2022 14USU0230T 6091337002,990,2021-2022,14USU0230T,6091337002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
991 2021-2022 14USU0230T 6091337005,991,2021-2022,14USU0230T,6091337005,Escolarizada,24,3,,27,,,,0,,,,0,20,2,,22,,,,2,,,,0
992 2021-2022 14USU0230T 6091337008,992,2021-2022,14USU0230T,6091337008,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
993 2021-2022 14USU0230T 6091338002,993,2021-2022,14USU0230T,6091338002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
994 2021-2022 14USU0230T 6091338003,994,2021-2022,14USU0230T,6091338003,Escolarizada,2,11,,13,,,,0,,,,0,6,6,,12,,,,0,,,,0
995 2021-2022 14USU0230T 6091339001,995,2021-2022,14USU0230T,6091339001,Escolarizada,0,2,,2,,,,0,,,,0,0,2,,2,,,,0,,,,0
996 2021-2022 14USU0230T 6091340001,996,2021-2022,14USU0230T,6091340001,Escolarizada,18,45,,63,,,,0,,,,0,21,52,,73,,,,0,,,,0
997 2021-2022 14USU0230T 6091340004,997,2021-2022,14USU0230T,6091340004,Escolarizada,1,11,,12,,,,0,,,,0,12,6,,18,,,,0,,,,0
998 2021-2022 14USU0230T 6091341001,998,2021-2022,14USU0230T,6091341001,Escolarizada,1,1,,2,,,,0,,,,0,4,5,,9,,,,0,,,,0
999 2021-2022 14USU0230T 6091342012,999,2021-2022,14USU0230T,6091342012,Escolarizada,14,11,,25,,,,0,,,,0,11,11,,22,,,,0,,,,0
1000 2021-2022 14USU0230T 6091342013,1000,2021-2022,14USU0230T,6091342013,Escolarizada,0,0,,0,,,,0,,,,0,2,2,,4,,,,0,,,,0
1001 2021-2022 14USU0230T 6091343001,1001,2021-2022,14USU0230T,6091343001,Escolarizada,4,6,,10,,,,0,,,,0,8,6,,14,,,,0,,,,0
1002 2021-2022 14USU0230T 6091344001,1002,2021-2022,14USU0230T,6091344001,Escolarizada,17,2,,19,,,,0,,,,0,33,0,,33,,,,1,,,,0
1003 2021-2022 14USU0230T 6091344002,1003,2021-2022,14USU0230T,6091344002,Escolarizada,2,4,,6,,,,0,,,,0,6,4,,10,,,,0,,,,0
1004 2021-2022 14USU0230T 6091345005,1004,2021-2022,14USU0230T,6091345005,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
1005 2021-2022 14USU0230T 6091345008,1005,2021-2022,14USU0230T,6091345008,Escolarizada,1,2,,3,,,,0,,,,0,0,2,,2,,,,0,,,,0
1006 2021-2022 14USU0230T 6091345011,1006,2021-2022,14USU0230T,6091345011,Escolarizada,1,1,,2,,,,0,,,,0,2,1,,3,,,,0,,,,0
1007 2021-2022 14USU0230T 6092202002,1007,2021-2022,14USU0230T,6092202002,Escolarizada,2,12,,14,,,,0,,,,0,0,3,,3,,,,0,,,,0
1008 2021-2022 14USU0230T 6092203006,1008,2021-2022,14USU0230T,6092203006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1009 2021-2022 14USU0230T 6092204007,1009,2021-2022,14USU0230T,6092204007,Escolarizada,4,2,,6,,,,0,,,,0,0,0,,0,,,,0,,,,0
1010 2021-2022 14USU0230T 6092206002,1010,2021-2022,14USU0230T,6092206002,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
1011 2021-2022 14USU0230T 6092206010,1011,2021-2022,14USU0230T,6092206010,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1012 2021-2022 14USU0230T 6092207003,1012,2021-2022,14USU0230T,6092207003,Escolarizada,0,9,,9,,,,0,,,,0,0,0,,0,,,,0,,,,0
1013 2021-2022 14USU0230T 6092208015,1013,2021-2022,14USU0230T,6092208015,Escolarizada,0,4,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
1014 2021-2022 14USU0230T 6093201002,1014,2021-2022,14USU0230T,6093201002,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
1015 2021-2022 14USU0230T 6093201005,1015,2021-2022,14USU0230T,6093201005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1016 2021-2022 14USU0230T 6093202001,1016,2021-2022,14USU0230T,6093202001,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
