name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
360 2017-2018 14MMS0799C 2062100003,360,2017-2018,14MMS0799C,2062100003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
361 2017-2018 14MMS0645Z 3042100001,361,2017-2018,14MMS0645Z,3042100001,Escolarizada,39,36,,75,,,,2,,,,0,0,0,,0,,,,0,,,,0
362 2017-2018 14MMS0645Z 3042100001,362,2017-2018,14MMS0645Z,3042100001,Escolarizada,22,28,,50,,,,1,,,,0,0,0,,0,,,,0,,,,0
363 2017-2018 14MMS0645Z 3021700001,363,2017-2018,14MMS0645Z,3021700001,Escolarizada,17,10,,27,,,,0,,,,0,0,0,,0,,,,0,,,,0
364 2017-2018 14MMS0645Z 3021700001,364,2017-2018,14MMS0645Z,3021700001,Escolarizada,7,11,,18,,,,0,,,,0,0,0,,0,,,,0,,,,0
365 2017-2018 14MMS0614G 3101600003,365,2017-2018,14MMS0614G,3101600003,Escolarizada,38,102,,140,,,,3,,,,0,0,0,,0,,,,0,,,,0
366 2017-2018 14MMS0614G 3101600003,366,2017-2018,14MMS0614G,3101600003,Escolarizada,29,65,,94,,,,0,,,,0,0,0,,0,,,,0,,,,0
367 2017-2018 14MMS0651K 3101600003,367,2017-2018,14MMS0651K,3101600003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
368 2017-2018 14MMS0651K 3101600003,368,2017-2018,14MMS0651K,3101600003,Escolarizada,11,27,,38,,,,0,,,,0,0,0,,0,,,,0,,,,0
369 2017-2018 14MMS0718B 3042000001,369,2017-2018,14MMS0718B,3042000001,Escolarizada,13,11,,24,,,,0,,,,0,0,0,,0,,,,0,,,,0
370 2017-2018 14MMS0718B 3101600003,370,2017-2018,14MMS0718B,3101600003,Escolarizada,13,20,,33,,,,0,,,,0,0,0,,0,,,,0,,,,0
371 2017-2018 14MMS0717C 3042000001,371,2017-2018,14MMS0717C,3042000001,Escolarizada,16,27,,43,,,,0,,,,0,0,0,,0,,,,0,,,,0
372 2017-2018 14MMS0717C 3101600003,372,2017-2018,14MMS0717C,3101600003,Escolarizada,9,20,,29,,,,1,,,,0,1,0,,1,,,,0,,,,0
373 2017-2018 14MMS0748W 3081100003,373,2017-2018,14MMS0748W,3081100003,Escolarizada,17,7,,24,,,,0,,,,0,0,0,,0,,,,0,,,,0
374 2017-2018 14MMS0616E 3081100003,374,2017-2018,14MMS0616E,3081100003,Escolarizada,28,34,,62,,,,0,,,,0,0,0,,0,,,,0,,,,0
375 2017-2018 14MMS0616E 3081100003,375,2017-2018,14MMS0616E,3081100003,Escolarizada,18,23,,41,,,,0,,,,0,0,0,,0,,,,0,,,,0
376 2017-2018 14MMS0616E 2092100004,376,2017-2018,14MMS0616E,2092100004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
377 2017-2018 14MMS0616E 2092100004,377,2017-2018,14MMS0616E,2092100004,Escolarizada,0,0,,0,,,,0,,,,0,8,22,,30,,,,0,,,,0
378 2017-2018 14MMS0616E 2071100002,378,2017-2018,14MMS0616E,2071100002,Escolarizada,21,0,,21,,,,1,,,,0,0,0,,0,,,,0,,,,0
379 2017-2018 14MMS0616E 2071100002,379,2017-2018,14MMS0616E,2071100002,Escolarizada,14,0,,14,,,,0,,,,0,0,0,,0,,,,0,,,,0
380 2017-2018 14MMS0616E 2071400001,380,2017-2018,14MMS0616E,2071400001,Escolarizada,15,14,,29,,,,0,,,,0,0,0,,0,,,,0,,,,0
381 2017-2018 14MMS0616E 2071400001,381,2017-2018,14MMS0616E,2071400001,Escolarizada,11,9,,20,,,,0,,,,0,0,0,,0,,,,0,,,,0
382 2017-2018 14MMS0699D 3081100003,382,2017-2018,14MMS0699D,3081100003,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
383 2017-2018 14MMS0632W 3042100026,383,2017-2018,14MMS0632W,3042100026,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
384 2017-2018 14MMS0632W 3042100026,384,2017-2018,14MMS0632W,3042100026,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
385 2017-2018 14MMS0660S 3042000001,385,2017-2018,14MMS0660S,3042000001,Escolarizada,23,39,,62,,,,0,,,,0,0,3,,3,,,,0,,,,0
386 2017-2018 14MMS0660S 3042000001,386,2017-2018,14MMS0660S,3042000001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
387 2017-2018 14MMS0660S 3101600003,387,2017-2018,14MMS0660S,3101600003,Escolarizada,7,20,,27,,,,0,,,,0,0,0,,0,,,,0,,,,0
388 2017-2018 14MMS0751J 3081100019,388,2017-2018,14MMS0751J,3081100019,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
389 2017-2018 14MMS0751J 3021600008,389,2017-2018,14MMS0751J,3021600008,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
390 2017-2018 14MMS0659C 3042100026,390,2017-2018,14MMS0659C,3042100026,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
391 2017-2018 14MMS0659C 3042100026,391,2017-2018,14MMS0659C,3042100026,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
392 2017-2018 14USU0230T 5033200024,392,2017-2018,14USU0230T,5033200024,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
393 2017-2018 14USU0230T 5093100002,393,2017-2018,14USU0230T,5093100002,Escolarizada,65,171,,236,,,,0,,,,1,62,139,,201,,,,0,,,,0
394 2017-2018 14USU0230T 5101100015,394,2017-2018,14USU0230T,5101100015,Escolarizada,181,110,,291,,,,1,,,,0,41,25,,66,,,,0,,,,0
395 2017-2018 14USU0230T 5092100006,395,2017-2018,14USU0230T,5092100006,Escolarizada,116,502,,618,,,,1,,,,1,72,418,,490,,,,0,,,,3
396 2017-2018 14USU0230T 5094200006,396,2017-2018,14USU0230T,5094200006,Escolarizada,24,136,,160,,,,0,,,,0,21,100,,121,,,,0,,,,0
397 2017-2018 14USU0230T 5094300009,397,2017-2018,14USU0230T,5094300009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
398 2017-2018 14USU0230T 5031100007,398,2017-2018,14USU0230T,5031100007,Escolarizada,129,330,,459,,,,3,,,,0,67,166,,233,,,,0,,,,0
399 2017-2018 14USU0230T 5091100011,399,2017-2018,14USU0230T,5091100011,Escolarizada,322,361,,683,,,,1,,,,1,233,294,,527,,,,1,,,,1
400 2017-2018 14USU0230T 4103100001,400,2017-2018,14USU0230T,4103100001,Escolarizada,18,16,,34,,,,0,,,,0,12,8,,20,,,,0,,,,0
401 2017-2018 14USU0230T 4093100005,401,2017-2018,14USU0230T,4093100005,Escolarizada,27,66,,93,,,,3,,,,0,5,5,,10,,,,0,,,,0
402 2017-2018 14USU0230T 4095300010,402,2017-2018,14USU0230T,4095300010,Escolarizada,78,60,,138,,,,0,,,,0,25,25,,50,,,,0,,,,0
403 2017-2018 14USU0230T 4094100005,403,2017-2018,14USU0230T,4094100005,Escolarizada,38,107,,145,,,,0,,,,0,8,22,,30,,,,0,,,,0
404 2017-2018 14USU0230T 4094100010,404,2017-2018,14USU0230T,4094100010,Escolarizada,4,3,,7,,,,0,,,,0,0,0,,0,,,,0,,,,0
405 2017-2018 14USU0150H 5033100003,405,2017-2018,14USU0150H,5033100003,Escolarizada,9,13,,22,,,,0,,,,0,6,10,,16,,,,0,,,,0
406 2017-2018 14USU0150H 5042000002,406,2017-2018,14USU0150H,5042000002,Escolarizada,10,30,,40,,,,0,,,,0,0,1,,1,,,,0,,,,0
407 2017-2018 14USU0150H 5041400032,407,2017-2018,14USU0150H,5041400032,Escolarizada,6,10,,16,,,,2,,,,0,2,6,,8,,,,0,,,,0
408 2017-2018 14USU0150H 5031100007,408,2017-2018,14USU0150H,5031100007,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
409 2017-2018 14USU0150H 5042100117,409,2017-2018,14USU0150H,5042100117,Escolarizada,5,19,,24,,,,0,,,,0,0,0,,0,,,,0,,,,0
410 2017-2018 14USU0150H 4062100001,410,2017-2018,14USU0150H,4062100001,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
411 2017-2018 14USU0200Z 5033100003,411,2017-2018,14USU0200Z,5033100003,Escolarizada,11,14,,25,,,,1,,,,0,17,27,,44,,,,0,,,,0
412 2017-2018 14USU0200Z 5041100007,412,2017-2018,14USU0200Z,5041100007,Escolarizada,6,12,,18,,,,0,,,,0,6,11,,17,,,,0,,,,0
413 2017-2018 14USU0200Z 5073200010,413,2017-2018,14USU0200Z,5073200010,Escolarizada,26,0,,26,,,,0,,,,0,17,1,,18,,,,0,,,,0
414 2017-2018 14USU0200Z 5051300005,414,2017-2018,14USU0200Z,5051300005,Escolarizada,15,10,,25,,,,0,,,,0,10,4,,14,,,,0,,,,0
415 2017-2018 14USU0200Z 5062100033,415,2017-2018,14USU0200Z,5062100033,Escolarizada,18,6,,24,,,,0,,,,0,9,0,,9,,,,0,,,,0
416 2017-2018 14USU0200Z 5071300014,416,2017-2018,14USU0200Z,5071300014,Escolarizada,24,2,,26,,,,0,,,,0,6,0,,6,,,,0,,,,0
417 2017-2018 14USU0200Z 5081300016,417,2017-2018,14USU0200Z,5081300016,Escolarizada,9,3,,12,,,,0,,,,0,32,2,,34,,,,0,,,,0
418 2017-2018 14USU0200Z 5042000002,418,2017-2018,14USU0200Z,5042000002,Escolarizada,10,7,,17,,,,0,,,,0,12,25,,37,,,,0,,,,0
419 2017-2018 14USU0200Z 5041300007,419,2017-2018,14USU0200Z,5041300007,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
420 2017-2018 14USU0200Z 5041400032,420,2017-2018,14USU0200Z,5041400032,Escolarizada,8,27,,35,,,,0,,,,0,13,25,,38,,,,1,,,,0
421 2017-2018 14USU0200Z 5092100006,421,2017-2018,14USU0200Z,5092100006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
422 2017-2018 14USU0200Z 5094200006,422,2017-2018,14USU0200Z,5094200006,Escolarizada,4,34,,38,,,,0,,,,0,3,28,,31,,,,0,,,,0
423 2017-2018 14USU0200Z 5101600013,423,2017-2018,14USU0200Z,5101600013,Escolarizada,1,19,,20,,,,0,,,,0,4,7,,11,,,,0,,,,0
424 2017-2018 14USU0200Z 4071500002,424,2017-2018,14USU0200Z,4071500002,Escolarizada,35,0,,35,,,,1,,,,0,22,0,,22,,,,0,,,,0
425 2017-2018 14USU0210F 5033100003,425,2017-2018,14USU0210F,5033100003,Escolarizada,2,5,,7,,,,0,,,,0,45,41,,86,,,,0,,,,0
426 2017-2018 14USU0210F 5072400001,426,2017-2018,14USU0210F,5072400001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
427 2017-2018 14USU0210F 5051100015,427,2017-2018,14USU0210F,5051100015,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
428 2017-2018 14USU0210F 5062100034,428,2017-2018,14USU0210F,5062100034,Escolarizada,13,5,,18,,,,0,,,,0,11,1,,12,,,,0,,,,0
429 2017-2018 14USU0210F 5081100010,429,2017-2018,14USU0210F,5081100010,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
430 2017-2018 14USU0210F 5041100021,430,2017-2018,14USU0210F,5041100021,Escolarizada,28,19,,47,,,,0,,,,0,8,4,,12,,,,0,,,,0
431 2017-2018 14USU0210F 5042200024,431,2017-2018,14USU0210F,5042200024,Escolarizada,2,10,,12,,,,0,,,,0,3,5,,8,,,,0,,,,1
432 2017-2018 14USU0210F 5092100006,432,2017-2018,14USU0210F,5092100006,Escolarizada,1,3,,4,,,,0,,,,0,42,162,,204,,,,0,,,,0
433 2017-2018 14USU0210F 5022300022,433,2017-2018,14USU0210F,5022300022,Escolarizada,2,2,,4,,,,0,,,,0,1,5,,6,,,,0,,,,0
434 2017-2018 14USU0210F 5082100001,434,2017-2018,14USU0210F,5082100001,Escolarizada,54,36,,90,,,,0,,,,0,26,19,,45,,,,0,,,,0
435 2017-2018 14USU0210F 5041100056,435,2017-2018,14USU0210F,5041100056,Escolarizada,35,40,,75,,,,1,,,,0,9,21,,30,,,,0,,,,0
436 2017-2018 14USU0210F 5094200006,436,2017-2018,14USU0210F,5094200006,Escolarizada,0,2,,2,,,,0,,,,0,6,57,,63,,,,1,,,,0
437 2017-2018 14USU0210F 5032100038,437,2017-2018,14USU0210F,5032100038,Escolarizada,5,5,,10,,,,0,,,,0,6,8,,14,,,,0,,,,0
438 2017-2018 14USU0210F 5031100007,438,2017-2018,14USU0210F,5031100007,Escolarizada,12,45,,57,,,,2,,,,0,6,45,,51,,,,0,,,,0
439 2017-2018 14USU0210F 5103100007,439,2017-2018,14USU0210F,5103100007,Escolarizada,16,3,,19,,,,0,,,,0,7,2,,9,,,,0,,,,0
440 2017-2018 14USU0210F 5031500010,440,2017-2018,14USU0210F,5031500010,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
441 2017-2018 14USU0210F 5091100011,441,2017-2018,14USU0210F,5091100011,Escolarizada,0,0,,0,,,,0,,,,0,18,16,,34,,,,0,,,,0
442 2017-2018 14USU0210F 4062100001,442,2017-2018,14USU0210F,4062100001,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
443 2017-2018 14USU0210F 4101600012,443,2017-2018,14USU0210F,4101600012,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
444 2017-2018 14USU0002Z 5033100003,444,2017-2018,14USU0002Z,5033100003,Escolarizada,10,15,,25,,,,1,,,,2,12,16,,28,,,,0,,,,1
445 2017-2018 14USU0002Z 5062200073,445,2017-2018,14USU0002Z,5062200073,Escolarizada,14,4,,18,,,,0,,,,0,3,2,,5,,,,0,,,,0
446 2017-2018 14USU0002Z 5062100034,446,2017-2018,14USU0002Z,5062100034,Escolarizada,15,2,,17,,,,0,,,,0,1,0,,1,,,,0,,,,0
447 2017-2018 14USU0002Z 5071300009,447,2017-2018,14USU0002Z,5071300009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
448 2017-2018 14USU0002Z 5042000002,448,2017-2018,14USU0002Z,5042000002,Escolarizada,8,19,,27,,,,0,,,,1,9,8,,17,,,,0,,,,0
449 2017-2018 14USU0002Z 5041100021,449,2017-2018,14USU0002Z,5041100021,Escolarizada,5,6,,11,,,,0,,,,0,3,1,,4,,,,0,,,,0
450 2017-2018 14USU0002Z 5031200004,450,2017-2018,14USU0002Z,5031200004,Escolarizada,0,1,,1,,,,0,,,,0,0,1,,1,,,,0,,,,0
451 2017-2018 14USU0002Z 5041400032,451,2017-2018,14USU0002Z,5041400032,Escolarizada,4,6,,10,,,,0,,,,0,2,3,,5,,,,0,,,,0
452 2017-2018 14USU0002Z 5092100006,452,2017-2018,14USU0002Z,5092100006,Escolarizada,14,71,,85,,,,1,,,,5,16,64,,80,,,,1,,,,3
453 2017-2018 14USU0002Z 5094200006,453,2017-2018,14USU0002Z,5094200006,Escolarizada,15,28,,43,,,,0,,,,0,3,13,,16,,,,0,,,,0
454 2017-2018 14USU0002Z 5031100007,454,2017-2018,14USU0002Z,5031100007,Escolarizada,8,27,,35,,,,1,,,,4,3,8,,11,,,,0,,,,1
455 2017-2018 14USU0002Z 5101600013,455,2017-2018,14USU0002Z,5101600013,Escolarizada,1,0,,1,,,,0,,,,1,1,3,,4,,,,0,,,,0
456 2017-2018 14USU0140A 5073100009,456,2017-2018,14USU0140A,5073100009,Escolarizada,94,46,,140,,,,0,,,,0,61,48,,109,,,,0,,,,0
457 2017-2018 14USU0140A 5021600017,457,2017-2018,14USU0140A,5021600017,Escolarizada,6,29,,35,,,,0,,,,0,3,41,,44,,,,0,,,,0
458 2017-2018 14USU0140A 5021600024,458,2017-2018,14USU0140A,5021600024,Escolarizada,9,40,,49,,,,0,,,,0,0,17,,17,,,,1,,,,0
459 2017-2018 14USU0140A 5071100019,459,2017-2018,14USU0140A,5071100019,Escolarizada,44,25,,69,,,,0,,,,0,19,23,,42,,,,0,,,,1
460 2017-2018 14USU0140A 5021500044,460,2017-2018,14USU0140A,5021500044,Escolarizada,83,137,,220,,,,0,,,,1,18,37,,55,,,,0,,,,0
461 2017-2018 14USU0140A 5073100024,461,2017-2018,14USU0140A,5073100024,Escolarizada,23,9,,32,,,,0,,,,0,5,5,,10,,,,0,,,,0
462 2017-2018 14USU0170V 5033100003,462,2017-2018,14USU0170V,5033100003,Escolarizada,8,7,,15,,,,0,,,,0,11,9,,20,,,,0,,,,0
463 2017-2018 14USU0170V 5042000002,463,2017-2018,14USU0170V,5042000002,Escolarizada,17,9,,26,,,,0,,,,0,5,0,,5,,,,0,,,,0
464 2017-2018 14USU0170V 5081100010,464,2017-2018,14USU0170V,5081100010,Escolarizada,33,6,,39,,,,0,,,,0,7,1,,8,,,,0,,,,0
465 2017-2018 14USU0170V 5041100021,465,2017-2018,14USU0170V,5041100021,Escolarizada,18,12,,30,,,,0,,,,0,7,0,,7,,,,0,,,,0
466 2017-2018 14USU0170V 5041400032,466,2017-2018,14USU0170V,5041400032,Escolarizada,0,1,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
467 2017-2018 14USU0170V 5092100006,467,2017-2018,14USU0170V,5092100006,Escolarizada,0,0,,0,,,,0,,,,0,3,19,,22,,,,0,,,,0
468 2017-2018 14USU0100Z 5033100003,468,2017-2018,14USU0100Z,5033100003,Escolarizada,545,615,,1160,,,,2,,,,3,370,400,,770,,,,1,,,,0
469 2017-2018 14USU0100Z 5031200004,469,2017-2018,14USU0100Z,5031200004,Escolarizada,17,25,,42,,,,0,,,,2,4,10,,14,,,,0,,,,0
470 2017-2018 14USU0100Z 5012603011,470,2017-2018,14USU0100Z,5012603011,Escolarizada,4,14,,18,,,,0,,,,0,2,6,,8,,,,0,,,,0
471 2017-2018 14USU0100Z 5012603027,471,2017-2018,14USU0100Z,5012603027,Escolarizada,17,20,,37,,,,0,,,,0,15,37,,52,,,,0,,,,0
472 2017-2018 14USU0100Z 5031300010,472,2017-2018,14USU0100Z,5031300010,Escolarizada,46,31,,77,,,,0,,,,0,22,20,,42,,,,2,,,,1
473 2017-2018 14USU0100Z 5022600002,473,2017-2018,14USU0100Z,5022600002,Escolarizada,27,15,,42,,,,0,,,,0,11,5,,16,,,,0,,,,0
474 2017-2018 14USU0100Z 5052300015,474,2017-2018,14USU0100Z,5052300015,Escolarizada,18,9,,27,,,,0,,,,0,17,13,,30,,,,0,,,,0
475 2017-2018 14USU0100Z 5022500008,475,2017-2018,14USU0100Z,5022500008,Escolarizada,32,33,,65,,,,1,,,,0,11,16,,27,,,,0,,,,0
476 2017-2018 14USU0100Z 5022300022,476,2017-2018,14USU0100Z,5022300022,Escolarizada,26,40,,66,,,,0,,,,0,7,18,,25,,,,0,,,,0
477 2017-2018 14USU0100Z 5031300014,477,2017-2018,14USU0100Z,5031300014,Escolarizada,34,69,,103,,,,2,,,,0,15,24,,39,,,,1,,,,0
478 2017-2018 14USU0100Z 5031200031,478,2017-2018,14USU0100Z,5031200031,Escolarizada,17,27,,44,,,,0,,,,0,9,6,,15,,,,0,,,,0
479 2017-2018 14USU0100Z 5031500010,479,2017-2018,14USU0100Z,5031500010,Escolarizada,12,396,,408,,,,1,,,,0,9,249,,258,,,,1,,,,0
480 2017-2018 14USU0130U 5081300016,480,2017-2018,14USU0130U,5081300016,Escolarizada,197,48,,245,,,,1,,,,3,78,17,,95,,,,0,,,,0
481 2017-2018 14USU0130U 5041100021,481,2017-2018,14USU0130U,5041100021,Escolarizada,24,15,,39,,,,3,,,,0,4,7,,11,,,,0,,,,0
482 2017-2018 14USU0130U 5051100003,482,2017-2018,14USU0130U,5051100003,Escolarizada,147,162,,309,,,,1,,,,0,64,75,,139,,,,3,,,,2
483 2017-2018 14USU0130U 5072100018,483,2017-2018,14USU0130U,5072100018,Escolarizada,19,39,,58,,,,0,,,,0,1,6,,7,,,,0,,,,0
484 2017-2018 14USU0130U 5082100001,484,2017-2018,14USU0130U,5082100001,Escolarizada,165,258,,423,,,,1,,,,4,105,127,,232,,,,2,,,,0
485 2017-2018 14USU0120N 5042000002,485,2017-2018,14USU0120N,5042000002,Escolarizada,232,255,,487,,,,4,,,,0,66,108,,174,,,,2,,,,0
486 2017-2018 14USU0120N 5041300007,486,2017-2018,14USU0120N,5041300007,Escolarizada,66,87,,153,,,,0,,,,1,19,23,,42,,,,0,,,,0
487 2017-2018 14USU0120N 5042300027,487,2017-2018,14USU0120N,5042300027,Escolarizada,33,33,,66,,,,0,,,,1,21,9,,30,,,,0,,,,0
488 2017-2018 14USU0120N 5041400032,488,2017-2018,14USU0120N,5041400032,Escolarizada,210,257,,467,,,,1,,,,0,151,264,,415,,,,1,,,,2
489 2017-2018 14USU0120N 5031400003,489,2017-2018,14USU0120N,5031400003,Escolarizada,36,30,,66,,,,1,,,,0,24,11,,35,,,,0,,,,0
490 2017-2018 14USU0120N 5041100127,490,2017-2018,14USU0120N,5041100127,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
491 2017-2018 14USU0120N 5051300020,491,2017-2018,14USU0120N,5051300020,Escolarizada,15,27,,42,,,,0,,,,0,1,4,,5,,,,0,,,,0
492 2017-2018 14USU0120N 5041200028,492,2017-2018,14USU0120N,5041200028,Escolarizada,142,184,,326,,,,2,,,,1,55,90,,145,,,,1,,,,0
493 2017-2018 14USU0120N 5041100056,493,2017-2018,14USU0120N,5041100056,Escolarizada,102,142,,244,,,,1,,,,0,51,98,,149,,,,0,,,,0
494 2017-2018 14USU0120N 5042100117,494,2017-2018,14USU0120N,5042100117,Escolarizada,20,85,,105,,,,0,,,,0,9,34,,43,,,,1,,,,0
495 2017-2018 14USU0120N 5032100065,495,2017-2018,14USU0120N,5032100065,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
496 2017-2018 14USU0120N 5062200082,496,2017-2018,14USU0120N,5062200082,Escolarizada,44,13,,57,,,,0,,,,1,21,5,,26,,,,0,,,,0
497 2017-2018 14USU0120N 5101600013,497,2017-2018,14USU0120N,5101600013,Escolarizada,35,138,,173,,,,2,,,,0,21,79,,100,,,,0,,,,0
498 2017-2018 14USU0221L 5033100003,498,2017-2018,14USU0221L,5033100003,Escolarizada,22,40,,62,,,,0,,,,0,16,30,,46,,,,2,,,,0
499 2017-2018 14USU0221L 5071400008,499,2017-2018,14USU0221L,5071400008,Escolarizada,19,36,,55,,,,1,,,,0,7,8,,15,,,,0,,,,0
500 2017-2018 14USU0221L 5042400005,500,2017-2018,14USU0221L,5042400005,Escolarizada,24,34,,58,,,,0,,,,0,1,6,,7,,,,0,,,,0
501 2017-2018 14USU0221L 5062200073,501,2017-2018,14USU0221L,5062200073,Escolarizada,22,4,,26,,,,0,,,,0,5,1,,6,,,,0,,,,0
502 2017-2018 14USU0221L 5071700019,502,2017-2018,14USU0221L,5071700019,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
503 2017-2018 14USU0221L 5071300009,503,2017-2018,14USU0221L,5071300009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
504 2017-2018 14USU0221L 5071300014,504,2017-2018,14USU0221L,5071300014,Escolarizada,37,2,,39,,,,0,,,,0,12,1,,13,,,,0,,,,0
505 2017-2018 14USU0221L 5042000002,505,2017-2018,14USU0221L,5042000002,Escolarizada,4,12,,16,,,,0,,,,0,0,0,,0,,,,0,,,,0
506 2017-2018 14USU0221L 5022000001,506,2017-2018,14USU0221L,5022000001,Escolarizada,3,23,,26,,,,0,,,,0,2,9,,11,,,,0,,,,0
507 2017-2018 14USU0221L 5031100007,507,2017-2018,14USU0221L,5031100007,Escolarizada,14,52,,66,,,,0,,,,0,9,34,,43,,,,0,,,,0
508 2017-2018 14USU0003Y 5033100003,508,2017-2018,14USU0003Y,5033100003,Escolarizada,4,17,,21,,,,0,,,,0,38,32,,70,,,,0,,,,0
509 2017-2018 14USU0003Y 5052200021,509,2017-2018,14USU0003Y,5052200021,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
510 2017-2018 14USU0003Y 5062200073,510,2017-2018,14USU0003Y,5062200073,Escolarizada,7,6,,13,,,,0,,,,0,10,2,,12,,,,0,,,,0
511 2017-2018 14USU0003Y 5072400001,511,2017-2018,14USU0003Y,5072400001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
512 2017-2018 14USU0003Y 5071300091,512,2017-2018,14USU0003Y,5071300091,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
513 2017-2018 14USU0003Y 5051100015,513,2017-2018,14USU0003Y,5051100015,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
514 2017-2018 14USU0003Y 5062200055,514,2017-2018,14USU0003Y,5062200055,Escolarizada,1,1,,2,,,,0,,,,0,1,1,,2,,,,0,,,,0
515 2017-2018 14USU0003Y 5071300014,515,2017-2018,14USU0003Y,5071300014,Escolarizada,10,3,,13,,,,0,,,,0,17,1,,18,,,,0,,,,0
516 2017-2018 14USU0003Y 5042000002,516,2017-2018,14USU0003Y,5042000002,Escolarizada,13,19,,32,,,,1,,,,0,12,15,,27,,,,0,,,,0
517 2017-2018 14USU0003Y 5041100021,517,2017-2018,14USU0003Y,5041100021,Escolarizada,13,8,,21,,,,0,,,,0,4,5,,9,,,,0,,,,0
518 2017-2018 14USU0003Y 5041400032,518,2017-2018,14USU0003Y,5041400032,Escolarizada,10,24,,34,,,,0,,,,0,6,24,,30,,,,0,,,,0
519 2017-2018 14USU0003Y 5011500002,519,2017-2018,14USU0003Y,5011500002,Escolarizada,7,22,,29,,,,0,,,,0,2,17,,19,,,,1,,,,0
520 2017-2018 14USU0003Y 5092100006,520,2017-2018,14USU0003Y,5092100006,Escolarizada,40,254,,294,,,,1,,,,1,1,24,,25,,,,0,,,,0
521 2017-2018 14USU0003Y 5094200006,521,2017-2018,14USU0003Y,5094200006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
522 2017-2018 14USU0003Y 5031100007,522,2017-2018,14USU0003Y,5031100007,Escolarizada,9,62,,71,,,,0,,,,0,5,34,,39,,,,1,,,,0
523 2017-2018 14USU0003Y 5062200082,523,2017-2018,14USU0003Y,5062200082,Escolarizada,6,5,,11,,,,0,,,,0,3,3,,6,,,,0,,,,0
524 2017-2018 14USU0003Y 5031500010,524,2017-2018,14USU0003Y,5031500010,Escolarizada,4,32,,36,,,,0,,,,0,4,48,,52,,,,0,,,,0
525 2017-2018 14USU0003Y 5101600013,525,2017-2018,14USU0003Y,5101600013,Escolarizada,10,9,,19,,,,1,,,,0,4,5,,9,,,,0,,,,0
526 2017-2018 14USU0160O 5033100003,526,2017-2018,14USU0160O,5033100003,Escolarizada,17,18,,35,,,,0,,,,0,27,24,,51,,,,0,,,,1
