name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
839 2023-2024 14USU0120N 8031400010,839,2023-2024,14USU0120N,8031400010,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
840 2023-2024 14USU0120N 8031400014,840,2023-2024,14USU0120N,8031400014,Escolarizada,1,0,,1,,,,0,,,,0,1,0,,1,,,,0,,,,0
841 2023-2024 14USU0120N 8041400003,841,2023-2024,14USU0120N,8041400003,Escolarizada,0,0,,0,,,,0,,,,0,4,4,,8,,,,0,,,,0
842 2023-2024 14USU0120N 8042000005,842,2023-2024,14USU0120N,8042000005,Escolarizada,6,1,,7,,,,0,,,,0,8,3,,11,,,,0,,,,0
843 2023-2024 14USU0120N 8042100051,843,2023-2024,14USU0120N,8042100051,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
844 2023-2024 14USU0120N 8042500005,844,2023-2024,14USU0120N,8042500005,Escolarizada,0,1,,1,,,,0,,,,0,1,7,,8,,,,0,,,,0
845 2023-2024 14USU0120N 8062200005,845,2023-2024,14USU0120N,8062200005,Escolarizada,5,0,,5,,,,0,,,,0,9,1,,10,,,,0,,,,0
846 2023-2024 14USU0130U 6081100005,846,2023-2024,14USU0130U,6081100005,Escolarizada,2,3,,5,,,,0,,,,0,2,1,,3,,,,0,,,,0
847 2023-2024 14USU0130U 7011000002,847,2023-2024,14USU0130U,7011000002,Escolarizada,2,20,,22,,,,0,,,,0,2,10,,12,,,,0,,,,0
848 2023-2024 14USU0130U 7031100005,848,2023-2024,14USU0130U,7031100005,Escolarizada,11,12,,23,,,,0,,,,0,13,7,,20,,,,0,,,,0
849 2023-2024 14USU0130U 7051100007,849,2023-2024,14USU0130U,7051100007,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
850 2023-2024 14USU0130U 7051300013,850,2023-2024,14USU0130U,7051300013,Escolarizada,7,9,,16,,,,0,,,,0,3,7,,10,,,,0,,,,0
851 2023-2024 14USU0130U 7081000006,851,2023-2024,14USU0130U,7081000006,Escolarizada,1,0,,1,,,,0,,,,0,1,0,,1,,,,0,,,,0
852 2023-2024 14USU0130U 7081100051,852,2023-2024,14USU0130U,7081100051,Escolarizada,1,0,,1,,,,0,,,,0,1,0,,1,,,,0,,,,0
853 2023-2024 14USU0130U 7081100056,853,2023-2024,14USU0130U,7081100056,Escolarizada,4,5,,9,,,,0,,,,0,5,3,,8,,,,0,,,,0
854 2023-2024 14USU0130U 7095600007,854,2023-2024,14USU0130U,7095600007,Escolarizada,0,5,,5,,,,0,,,,0,1,4,,5,,,,0,,,,0
855 2023-2024 14USU0130U 7101500016,855,2023-2024,14USU0130U,7101500016,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
856 2023-2024 14USU0130U 8031100002,856,2023-2024,14USU0130U,8031100002,Escolarizada,5,5,,10,,,,0,,,,0,5,7,,12,,,,0,,,,0
857 2023-2024 14USU0130U 8051300007,857,2023-2024,14USU0130U,8051300007,Escolarizada,5,3,,8,,,,0,,,,0,8,8,,16,,,,0,,,,0
858 2023-2024 14USU0130U 8081100028,858,2023-2024,14USU0130U,8081100028,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
859 2023-2024 14USU0140A 7012602002,859,2023-2024,14USU0140A,7012602002,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
860 2023-2024 14USU0140A 7012602009,860,2023-2024,14USU0140A,7012602009,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
861 2023-2024 14USU0140A 7021300007,861,2023-2024,14USU0140A,7021300007,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
862 2023-2024 14USU0140A 7021400005,862,2023-2024,14USU0140A,7021400005,Escolarizada,0,0,,0,,,,0,,,,0,2,1,,3,,,,0,,,,0
863 2023-2024 14USU0140A 7021400038,863,2023-2024,14USU0140A,7021400038,Escolarizada,2,0,,2,,,,0,,,,0,0,5,,5,,,,0,,,,0
864 2023-2024 14USU0140A 7021600006,864,2023-2024,14USU0140A,7021600006,Escolarizada,3,0,,3,,,,0,,,,0,1,0,,1,,,,0,,,,0
865 2023-2024 14USU0140A 7021600019,865,2023-2024,14USU0140A,7021600019,Escolarizada,4,6,,10,,,,0,,,,0,1,0,,1,,,,0,,,,0
866 2023-2024 14USU0140A 7021600021,866,2023-2024,14USU0140A,7021600021,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
867 2023-2024 14USU0140A 7022300036,867,2023-2024,14USU0140A,7022300036,Escolarizada,0,4,,4,,,,0,,,,0,2,1,,3,,,,0,,,,0
868 2023-2024 14USU0140A 7022400011,868,2023-2024,14USU0140A,7022400011,En línea,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
869 2023-2024 14USU0140A 7042500117,869,2023-2024,14USU0140A,7042500117,Escolarizada,1,5,,6,,,,0,,,,0,2,4,,6,,,,0,,,,0
870 2023-2024 14USU0140A 7073100082,870,2023-2024,14USU0140A,7073100082,Escolarizada,7,8,,15,,,,0,,,,0,1,4,,5,,,,0,,,,0
871 2023-2024 14USU0140A 7073100088,871,2023-2024,14USU0140A,7073100088,Escolarizada,2,1,,3,,,,0,,,,0,7,1,,8,,,,0,,,,0
872 2023-2024 14USU0140A 7073100089,872,2023-2024,14USU0140A,7073100089,Escolarizada,0,2,,2,,,,0,,,,0,1,4,,5,,,,0,,,,0
873 2023-2024 14USU0140A 7103100003,873,2023-2024,14USU0140A,7103100003,Escolarizada,3,6,,9,,,,0,,,,0,3,5,,8,,,,0,,,,0
874 2023-2024 14USU0140A 8021000010,874,2023-2024,14USU0140A,8021000010,Escolarizada,3,3,,6,,,,0,,,,0,1,1,,2,,,,0,,,,0
875 2023-2024 14USU0140A 8042100049,875,2023-2024,14USU0140A,8042100049,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
876 2023-2024 14USU0140A 8073100010,876,2023-2024,14USU0140A,8073100010,Escolarizada,6,2,,8,,,,0,,,,0,8,6,,14,,,,0,,,,0
877 2023-2024 14USU0150H 7011500003,877,2023-2024,14USU0150H,7011500003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
878 2023-2024 14USU0160O 7031100041,878,2023-2024,14USU0160O,7031100041,Escolarizada,1,2,,3,,,,0,,,,0,2,0,,2,,,,0,,,,0
879 2023-2024 14USU0160O 7031100253,879,2023-2024,14USU0160O,7031100253,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
880 2023-2024 14USU0160O 7031300005,880,2023-2024,14USU0160O,7031300005,Escolarizada,1,1,,2,,,,0,,,,0,0,0,,0,,,,0,,,,0
881 2023-2024 14USU0160O 7031300048,881,2023-2024,14USU0160O,7031300048,Escolarizada,0,0,,0,,,,0,,,,0,4,2,,6,,,,0,,,,0
882 2023-2024 14USU0160O 7033100026,882,2023-2024,14USU0160O,7033100026,Escolarizada,5,2,,7,,,,0,,,,0,0,0,,0,,,,0,,,,0
883 2023-2024 14USU0160O 7042000002,883,2023-2024,14USU0160O,7042000002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
884 2023-2024 14USU0160O 7042100033,884,2023-2024,14USU0160O,7042100033,Escolarizada,1,2,,3,,,,0,,,,0,2,2,,4,,,,0,,,,0
885 2023-2024 14USU0160O 7052000001,885,2023-2024,14USU0160O,7052000001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
886 2023-2024 14USU0160O 7053100018,886,2023-2024,14USU0160O,7053100018,Escolarizada,1,0,,1,,,,0,,,,0,1,1,,2,,,,0,,,,0
887 2023-2024 14USU0160O 7061000002,887,2023-2024,14USU0160O,7061000002,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
888 2023-2024 14USU0160O 7081100078,888,2023-2024,14USU0160O,7081100078,Escolarizada,1,1,,2,,,,0,,,,0,1,0,,1,,,,0,,,,0
889 2023-2024 14USU0160O 8031300003,889,2023-2024,14USU0160O,8031300003,Escolarizada,5,1,,6,,,,0,,,,0,0,0,,0,,,,0,,,,0
890 2023-2024 14USU0160O 8052000002,890,2023-2024,14USU0160O,8052000002,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
891 2023-2024 14USU0160O 8071000012,891,2023-2024,14USU0160O,8071000012,Escolarizada,2,1,,3,,,,0,,,,0,0,1,,1,,,,0,,,,0
892 2023-2024 14USU0160O 8081100033,892,2023-2024,14USU0160O,8081100033,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
893 2023-2024 14USU0190I 6091313001,893,2023-2024,14USU0190I,6091313001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
894 2023-2024 14USU0190I 6091321003,894,2023-2024,14USU0190I,6091321003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
895 2023-2024 14USU0190I 6091323001,895,2023-2024,14USU0190I,6091323001,Escolarizada,3,2,,5,,,,0,,,,0,0,0,,0,,,,0,,,,0
896 2023-2024 14USU0190I 6091326001,896,2023-2024,14USU0190I,6091326001,Escolarizada,3,11,,14,,,,0,,,,0,0,0,,0,,,,0,,,,0
897 2023-2024 14USU0190I 6095600002,897,2023-2024,14USU0190I,6095600002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
898 2023-2024 14USU0190I 7031100103,898,2023-2024,14USU0190I,7031100103,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
899 2023-2024 14USU0190I 7033100026,899,2023-2024,14USU0190I,7033100026,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
900 2023-2024 14USU0190I 7041200034,900,2023-2024,14USU0190I,7041200034,Escolarizada,8,9,,17,,,,1,,,,0,0,0,,0,,,,0,,,,0
901 2023-2024 14USU0190I 7042000002,901,2023-2024,14USU0190I,7042000002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
902 2023-2024 14USU0190I 7042100033,902,2023-2024,14USU0190I,7042100033,Escolarizada,7,10,,17,,,,0,,,,0,4,6,,10,,,,0,,,,0
903 2023-2024 14USU0190I 7042200008,903,2023-2024,14USU0190I,7042200008,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
904 2023-2024 14USU0190I 7042300054,904,2023-2024,14USU0190I,7042300054,Escolarizada,5,2,,7,,,,0,,,,0,0,4,,4,,,,0,,,,0
905 2023-2024 14USU0190I 7051300093,905,2023-2024,14USU0190I,7051300093,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
906 2023-2024 14USU0190I 7052300006,906,2023-2024,14USU0190I,7052300006,Escolarizada,6,0,,6,,,,0,,,,0,7,2,,9,,,,0,,,,0
907 2023-2024 14USU0190I 8042000014,907,2023-2024,14USU0190I,8042000014,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
908 2023-2024 14USU0190I 8042200004,908,2023-2024,14USU0190I,8042200004,Escolarizada,1,2,,3,,,,0,,,,0,1,5,,6,,,,0,,,,0
909 2023-2024 14USU0190I 8051300007,909,2023-2024,14USU0190I,8051300007,Escolarizada,0,4,,4,,,,0,,,,0,3,0,,3,,,,0,,,,0
910 2023-2024 14USU0190I 8051300013,910,2023-2024,14USU0190I,8051300013,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
911 2023-2024 14USU0200Z 6033100087,911,2023-2024,14USU0200Z,6033100087,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
912 2023-2024 14USU0200Z 7033100026,912,2023-2024,14USU0200Z,7033100026,Escolarizada,2,2,,4,,,,0,,,,0,2,1,,3,,,,0,,,,0
913 2023-2024 14USU0200Z 7041300024,913,2023-2024,14USU0200Z,7041300024,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
914 2023-2024 14USU0200Z 7041300082,914,2023-2024,14USU0200Z,7041300082,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
915 2023-2024 14USU0200Z 7041400008,915,2023-2024,14USU0200Z,7041400008,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
916 2023-2024 14USU0200Z 7042100015,916,2023-2024,14USU0200Z,7042100015,Escolarizada,5,6,,11,,,,1,,,,0,3,3,,6,,,,0,,,,0
917 2023-2024 14USU0200Z 7051300018,917,2023-2024,14USU0200Z,7051300018,Escolarizada,3,3,,6,,,,0,,,,0,4,5,,9,,,,0,,,,0
918 2023-2024 14USU0200Z 7051300079,918,2023-2024,14USU0200Z,7051300079,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
919 2023-2024 14USU0200Z 7052200016,919,2023-2024,14USU0200Z,7052200016,Escolarizada,3,1,,4,,,,0,,,,0,1,0,,1,,,,0,,,,0
920 2023-2024 14USU0200Z 7062200028,920,2023-2024,14USU0200Z,7062200028,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
921 2023-2024 14USU0200Z 7081100073,921,2023-2024,14USU0200Z,7081100073,Escolarizada,4,2,,6,,,,0,,,,0,3,1,,4,,,,0,,,,0
922 2023-2024 14USU0200Z 8051300007,922,2023-2024,14USU0200Z,8051300007,Escolarizada,0,0,,0,,,,0,,,,0,3,2,,5,,,,0,,,,0
923 2023-2024 14USU0200Z 8072300004,923,2023-2024,14USU0200Z,8072300004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
924 2023-2024 14USU0210F 6091323001,924,2023-2024,14USU0210F,6091323001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
925 2023-2024 14USU0210F 6091326001,925,2023-2024,14USU0210F,6091326001,Escolarizada,2,3,,5,,,,0,,,,0,0,0,,0,,,,0,,,,0
926 2023-2024 14USU0210F 6091327002,926,2023-2024,14USU0210F,6091327002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
927 2023-2024 14USU0210F 7011400011,927,2023-2024,14USU0210F,7011400011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
928 2023-2024 14USU0210F 7031000067,928,2023-2024,14USU0210F,7031000067,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
929 2023-2024 14USU0210F 7031100176,929,2023-2024,14USU0210F,7031100176,Escolarizada,0,2,,2,,,,0,,,,0,0,3,,3,,,,0,,,,0
930 2023-2024 14USU0210F 7031200093,930,2023-2024,14USU0210F,7031200093,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
931 2023-2024 14USU0210F 7033100026,931,2023-2024,14USU0210F,7033100026,Escolarizada,0,0,,0,,,,0,,,,0,1,6,,7,,,,0,,,,0
932 2023-2024 14USU0210F 7042100033,932,2023-2024,14USU0210F,7042100033,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
933 2023-2024 14USU0210F 7081100105,933,2023-2024,14USU0210F,7081100105,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
934 2023-2024 14USU0210F 7094200035,934,2023-2024,14USU0210F,7094200035,Escolarizada,1,1,,2,,,,0,,,,0,0,1,,1,,,,0,,,,0
935 2023-2024 14USU0210F 7095600030,935,2023-2024,14USU0210F,7095600030,Escolarizada,0,0,,0,,,,0,,,,0,6,2,,8,,,,0,,,,0
936 2023-2024 14USU0210F 8031000021,936,2023-2024,14USU0210F,8031000021,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
937 2023-2024 14USU0210F 8031100026,937,2023-2024,14USU0210F,8031100026,Escolarizada,0,3,,3,,,,0,,,,0,1,3,,4,,,,0,,,,0
938 2023-2024 14USU0210F 8033100003,938,2023-2024,14USU0210F,8033100003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
939 2023-2024 14USU0210F 8094200006,939,2023-2024,14USU0210F,8094200006,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
940 2023-2024 14USU0220M 6081100002,940,2023-2024,14USU0220M,6081100002,Escolarizada,5,3,,8,,,,0,,,,0,0,0,,0,,,,0,,,,0
941 2023-2024 14USU0220M 6091323001,941,2023-2024,14USU0220M,6091323001,Escolarizada,3,3,,6,,,,0,,,,0,0,0,,0,,,,0,,,,0
942 2023-2024 14USU0220M 6091326001,942,2023-2024,14USU0220M,6091326001,Escolarizada,13,7,,20,,,,0,,,,0,0,0,,0,,,,0,,,,0
943 2023-2024 14USU0220M 6092202002,943,2023-2024,14USU0220M,6092202002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
944 2023-2024 14USU0220M 6092207003,944,2023-2024,14USU0220M,6092207003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
945 2023-2024 14USU0220M 6093202001,945,2023-2024,14USU0220M,6093202001,Escolarizada,4,3,,7,,,,0,,,,0,4,3,,7,,,,0,,,,0
946 2023-2024 14USU0220M 6093203005,946,2023-2024,14USU0220M,6093203005,Escolarizada,0,0,,0,,,,0,,,,0,0,5,,5,,,,0,,,,0
947 2023-2024 14USU0220M 6093204001,947,2023-2024,14USU0220M,6093204001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
948 2023-2024 14USU0220M 7011200088,948,2023-2024,14USU0220M,7011200088,Escolarizada,0,2,,2,,,,0,,,,0,0,5,,5,,,,0,,,,0
949 2023-2024 14USU0220M 7031200038,949,2023-2024,14USU0220M,7031200038,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
950 2023-2024 14USU0220M 7041400028,950,2023-2024,14USU0220M,7041400028,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
951 2023-2024 14USU0220M 7042100033,951,2023-2024,14USU0220M,7042100033,Escolarizada,0,0,,0,,,,0,,,,0,8,2,,10,,,,0,,,,0
952 2023-2024 14USU0220M 7081100068,952,2023-2024,14USU0220M,7081100068,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
953 2023-2024 14USU0220M 8095200001,953,2023-2024,14USU0220M,8095200001,Escolarizada,5,12,,17,,,,0,,,,0,5,3,,8,,,,0,,,,0
954 2023-2024 14USU0221L 7012604064,954,2023-2024,14USU0221L,7012604064,Escolarizada,1,3,,4,,,,0,,,,0,5,3,,8,,,,0,,,,0
955 2023-2024 14USU0221L 7022500032,955,2023-2024,14USU0221L,7022500032,Escolarizada,3,1,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
956 2023-2024 14USU0221L 7071000035,956,2023-2024,14USU0221L,7071000035,Escolarizada,0,1,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
957 2023-2024 14USU0221L 8071000002,957,2023-2024,14USU0221L,8071000002,Escolarizada,6,2,,8,,,,0,,,,0,8,3,,11,,,,0,,,,0
958 2023-2024 14USU0230T 6051100001,958,2023-2024,14USU0230T,6051100001,Escolarizada,0,3,,3,,,,0,,,,0,1,1,,2,,,,0,,,,0
959 2023-2024 14USU0230T 6091301004,959,2023-2024,14USU0230T,6091301004,Escolarizada,50,70,,120,,,,1,,,,0,51,81,,132,,,,1,,,,0
960 2023-2024 14USU0230T 6091301005,960,2023-2024,14USU0230T,6091301005,Escolarizada,2,1,,3,,,,0,,,,0,2,1,,3,,,,0,,,,0
961 2023-2024 14USU0230T 6091301008,961,2023-2024,14USU0230T,6091301008,Escolarizada,8,7,,15,,,,0,,,,0,6,3,,9,,,,0,,,,0
962 2023-2024 14USU0230T 6091302001,962,2023-2024,14USU0230T,6091302001,Escolarizada,5,4,,9,,,,0,,,,0,3,10,,13,,,,0,,,,0
963 2023-2024 14USU0230T 6091304001,963,2023-2024,14USU0230T,6091304001,Escolarizada,19,2,,21,,,,0,,,,0,13,3,,16,,,,0,,,,0
964 2023-2024 14USU0230T 6091304018,964,2023-2024,14USU0230T,6091304018,Escolarizada,2,0,,2,,,,0,,,,0,1,0,,1,,,,0,,,,0
965 2023-2024 14USU0230T 6091305002,965,2023-2024,14USU0230T,6091305002,Escolarizada,30,10,,40,,,,0,,,,0,33,13,,46,,,,0,,,,0
966 2023-2024 14USU0230T 6091306001,966,2023-2024,14USU0230T,6091306001,Escolarizada,1,0,,1,,,,0,,,,0,1,5,,6,,,,0,,,,0
967 2023-2024 14USU0230T 6091307001,967,2023-2024,14USU0230T,6091307001,Escolarizada,10,1,,11,,,,0,,,,0,12,0,,12,,,,0,,,,0
968 2023-2024 14USU0230T 6091308001,968,2023-2024,14USU0230T,6091308001,Escolarizada,3,0,,3,,,,0,,,,0,2,2,,4,,,,0,,,,0
969 2023-2024 14USU0230T 6091309002,969,2023-2024,14USU0230T,6091309002,Escolarizada,15,8,,23,,,,1,,,,0,26,7,,33,,,,0,,,,0
970 2023-2024 14USU0230T 6091310001,970,2023-2024,14USU0230T,6091310001,Escolarizada,5,21,,26,,,,0,,,,0,10,26,,36,,,,0,,,,0
971 2023-2024 14USU0230T 6091310002,971,2023-2024,14USU0230T,6091310002,Escolarizada,0,3,,3,,,,0,,,,0,2,5,,7,,,,0,,,,0
972 2023-2024 14USU0230T 6091311001,972,2023-2024,14USU0230T,6091311001,Escolarizada,4,9,,13,,,,0,,,,0,10,5,,15,,,,0,,,,0
973 2023-2024 14USU0230T 6091312001,973,2023-2024,14USU0230T,6091312001,Escolarizada,7,7,,14,,,,0,,,,0,9,4,,13,,,,0,,,,0
974 2023-2024 14USU0230T 6091313001,974,2023-2024,14USU0230T,6091313001,Escolarizada,0,0,,0,,,,0,,,,0,3,1,,4,,,,0,,,,0
975 2023-2024 14USU0230T 6091313004,975,2023-2024,14USU0230T,6091313004,Escolarizada,8,3,,11,,,,1,,,,0,7,1,,8,,,,0,,,,0
976 2023-2024 14USU0230T 6091313008,976,2023-2024,14USU0230T,6091313008,Escolarizada,0,1,,1,,,,0,,,,0,1,1,,2,,,,0,,,,0
977 2023-2024 14USU0230T 6091314001,977,2023-2024,14USU0230T,6091314001,Escolarizada,2,4,,6,,,,0,,,,0,0,3,,3,,,,0,,,,0
978 2023-2024 14USU0230T 6091315001,978,2023-2024,14USU0230T,6091315001,Escolarizada,14,17,,31,,,,0,,,,0,12,15,,27,,,,0,,,,0
979 2023-2024 14USU0230T 6091316002,979,2023-2024,14USU0230T,6091316002,Escolarizada,9,54,,63,,,,1,,,,0,23,41,,64,,,,0,,,,0
980 2023-2024 14USU0230T 6091316004,980,2023-2024,14USU0230T,6091316004,Escolarizada,4,4,,8,,,,0,,,,0,4,5,,9,,,,0,,,,0
981 2023-2024 14USU0230T 6091316007,981,2023-2024,14USU0230T,6091316007,Escolarizada,3,3,,6,,,,0,,,,0,7,3,,10,,,,0,,,,0
982 2023-2024 14USU0230T 6091317001,982,2023-2024,14USU0230T,6091317001,Escolarizada,7,4,,11,,,,0,,,,0,7,7,,14,,,,0,,,,0
983 2023-2024 14USU0230T 6091317003,983,2023-2024,14USU0230T,6091317003,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0
984 2023-2024 14USU0230T 6091317009,984,2023-2024,14USU0230T,6091317009,Escolarizada,0,2,,2,,,,0,,,,0,0,1,,1,,,,0,,,,0
985 2023-2024 14USU0230T 6091318001,985,2023-2024,14USU0230T,6091318001,Escolarizada,6,3,,9,,,,0,,,,0,9,2,,11,,,,0,,,,0
986 2023-2024 14USU0230T 6091318002,986,2023-2024,14USU0230T,6091318002,Escolarizada,0,3,,3,,,,0,,,,0,1,3,,4,,,,0,,,,0
987 2023-2024 14USU0230T 6091319001,987,2023-2024,14USU0230T,6091319001,Escolarizada,2,6,,8,,,,0,,,,0,3,6,,9,,,,0,,,,0
988 2023-2024 14USU0230T 6091319004,988,2023-2024,14USU0230T,6091319004,Escolarizada,2,4,,6,,,,0,,,,0,1,3,,4,,,,0,,,,0
989 2023-2024 14USU0230T 6091321003,989,2023-2024,14USU0230T,6091321003,Escolarizada,10,2,,12,,,,0,,,,0,13,4,,17,,,,0,,,,0
990 2023-2024 14USU0230T 6091322003,990,2023-2024,14USU0230T,6091322003,Escolarizada,13,8,,21,,,,0,,,,0,9,13,,22,,,,0,,,,0
991 2023-2024 14USU0230T 6091323001,991,2023-2024,14USU0230T,6091323001,Escolarizada,46,49,,95,,,,1,,,,0,41,23,,64,,,,1,,,,1
992 2023-2024 14USU0230T 6091323002,992,2023-2024,14USU0230T,6091323002,Escolarizada,0,0,,0,,,,0,,,,0,2,1,,3,,,,0,,,,0
993 2023-2024 14USU0230T 6091323004,993,2023-2024,14USU0230T,6091323004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
994 2023-2024 14USU0230T 6091325002,994,2023-2024,14USU0230T,6091325002,Escolarizada,3,2,,5,,,,0,,,,0,0,2,,2,,,,0,,,,0
995 2023-2024 14USU0230T 6091326001,995,2023-2024,14USU0230T,6091326001,Escolarizada,76,118,,194,,,,2,,,,0,48,91,,139,,,,0,,,,0
996 2023-2024 14USU0230T 6091327002,996,2023-2024,14USU0230T,6091327002,Escolarizada,29,15,,44,,,,2,,,,0,32,19,,51,,,,0,,,,0
997 2023-2024 14USU0230T 6091329001,997,2023-2024,14USU0230T,6091329001,Escolarizada,5,7,,12,,,,1,,,,0,7,5,,12,,,,0,,,,1
998 2023-2024 14USU0230T 6091331003,998,2023-2024,14USU0230T,6091331003,Escolarizada,10,15,,25,,,,0,,,,1,16,13,,29,,,,0,,,,0
999 2023-2024 14USU0230T 6091331004,999,2023-2024,14USU0230T,6091331004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
1000 2023-2024 14USU0230T 6091332001,1000,2023-2024,14USU0230T,6091332001,Escolarizada,4,1,,5,,,,0,,,,0,6,1,,7,,,,0,,,,0
1001 2023-2024 14USU0230T 6091334001,1001,2023-2024,14USU0230T,6091334001,Escolarizada,4,1,,5,,,,0,,,,0,4,2,,6,,,,0,,,,0
1002 2023-2024 14USU0230T 6091335001,1002,2023-2024,14USU0230T,6091335001,Escolarizada,12,12,,24,,,,1,,,,0,6,14,,20,,,,0,,,,0
1003 2023-2024 14USU0230T 6091335003,1003,2023-2024,14USU0230T,6091335003,Escolarizada,0,0,,0,,,,0,,,,0,3,0,,3,,,,0,,,,0
1004 2023-2024 14USU0230T 6091336001,1004,2023-2024,14USU0230T,6091336001,Escolarizada,11,1,,12,,,,0,,,,0,5,1,,6,,,,0,,,,0
1005 2023-2024 14USU0230T 6091336005,1005,2023-2024,14USU0230T,6091336005,Escolarizada,5,7,,12,,,,0,,,,0,11,0,,11,,,,0,,,,0
1006 2023-2024 14USU0230T 6091336007,1006,2023-2024,14USU0230T,6091336007,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
1007 2023-2024 14USU0230T 6091336009,1007,2023-2024,14USU0230T,6091336009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
