name,row,anio,entidad_universitaria,programa_educativo_vigente,total
422 PE que requieren PP-1712 - 2016 - CULAGOS,1712,2016,CULAGOS,Licenciatura en Humanidades con orientaciones en Letras; Historia Cultural; Psicoterapia y Teorías Psicoanalíticas; Antropología y Cultura,1
422 PE que requieren PP-1713 - 2016 - CULAGOS,1713,2016,CULAGOS,Ingeniería en Computación,1
422 PE que requieren PP-1714 - 2016 - CULAGOS,1714,2016,CULAGOS,Ingeniería en Electrónica y Computación,1
422 PE que requieren PP-1715 - 2016 - CULAGOS,1715,2016,CULAGOS,Ingeniería Industrial,1
422 PE que requieren PP-1716 - 2016 - CULAGOS,1716,2016,CULAGOS,Ingeniería Mecánica Eléctrica,1
422 PE que requieren PP-1717 - 2016 - CULAGOS,1717,2016,CULAGOS,Ingeniería Mecatrónica,1
422 PE que requieren PP-1718 - 2016 - CULAGOS,1718,2016,CULAGOS,Licenciatura en Psicología,1
422 PE que requieren PP-1719 - 2016 - CULAGOS,1719,2016,CULAGOS,Ingeniería en Comunicaciones y Electrónica,1
422 PE que requieren PP-1720 - 2016 - CULAGOS,1720,2016,CULAGOS,Técnico Superior Universitario en Servicios Turísticos,1
422 PE que requieren PP-1721 - 2016 - CUNORTE,1721,2016,CUNORTE,Abogado escolarizado,1
422 PE que requieren PP-1722 - 2016 - CUNORTE,1722,2016,CUNORTE,Licenciatura en Administración,1
422 PE que requieren PP-1723 - 2016 - CUNORTE,1723,2016,CUNORTE,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1724 - 2016 - CUNORTE,1724,2016,CUNORTE,Licenciatura en Psicología,1
422 PE que requieren PP-1725 - 2016 - CUNORTE,1725,2016,CUNORTE,Licenciatura en Enfermería ,1
422 PE que requieren PP-1726 - 2016 - CUNORTE,1726,2016,CUNORTE,Ingeniería en Electrónica y Computación,1
422 PE que requieren PP-1727 - 2016 - CUNORTE,1727,2016,CUNORTE,Licenciatura en Nutrición,1
422 PE que requieren PP-1728 - 2016 - CUNORTE,1728,2016,CUNORTE,Licenciatura en Antropología,1
422 PE que requieren PP-1729 - 2016 - CUNORTE,1729,2016,CUNORTE,Licenciatura en Turismo,1
422 PE que requieren PP-1730 - 2016 - CUNORTE,1730,2016,CUNORTE,Ingeniería Mecánica Eléctrica,1
422 PE que requieren PP-1731 - 2016 - CUNORTE,1731,2016,CUNORTE,Técnico Superior Universitario en Informática,1
422 PE que requieren PP-1732 - 2016 - CUSUR,1732,2016,CUSUR,Abogado escolarizado,1
422 PE que requieren PP-1733 - 2016 - CUSUR,1733,2016,CUSUR,Licenciatura en Medicina Veterinaria y Zootecnia,1
422 PE que requieren PP-1734 - 2016 - CUSUR,1734,2016,CUSUR,"Médico, Cirujano y Partero",1
422 PE que requieren PP-1735 - 2016 - CUSUR,1735,2016,CUSUR,Licenciatura en Psicología,1
422 PE que requieren PP-1736 - 2016 - CUSUR,1736,2016,CUSUR,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-1737 - 2016 - CUSUR,1737,2016,CUSUR,Licenciatura en Enfermería,1
422 PE que requieren PP-1738 - 2016 - CUSUR,1738,2016,CUSUR,Licenciatura en Nutrición,1
422 PE que requieren PP-1739 - 2016 - CUSUR,1739,2016,CUSUR,Licenciatura en Letras Hispánicas,1
422 PE que requieren PP-1740 - 2016 - CUSUR,1740,2016,CUSUR,Licenciatura en Periodismo,1
422 PE que requieren PP-1741 - 2016 - CUSUR,1741,2016,CUSUR,"Licenciatura en Seguridad Laboral, Protección Civil y Emergencias",1
422 PE que requieren PP-1742 - 2016 - CUSUR,1742,2016,CUSUR,Licenciatura en Desarrollo Turístico Sustentable,1
422 PE que requieren PP-1743 - 2016 - CUSUR,1743,2016,CUSUR,Licenciatura en Trabajo Social,1
422 PE que requieren PP-1744 - 2016 - CUSUR,1744,2016,CUSUR,Ingeniería Geofísica,1
422 PE que requieren PP-1745 - 2016 - CUSUR,1745,2016,CUSUR,Ingeniería en Sistemas Biológicos,1
422 PE que requieren PP-1746 - 2016 - CUSUR,1746,2016,CUSUR,Carrera de Enfermería escolarizada,1
422 PE que requieren PP-1747 - 2016 - CUSUR,1747,2016,CUSUR,Técnico Superior Universitario en Administración de Redes de Cómputo,1
422 PE que requieren PP-1748 - 2016 - CUSUR,1748,2016,CUSUR,"Técnico Superior Universitario en Emergencias, Seguridad Laboral y Rescates",1
422 PE que requieren PP-1749 - 2016 - CUSUR,1749,2016,CUSUR,Técnico Superior Universitario en Turismo Alternativo,1
422 PE que requieren PP-1750 - 2016 - CUSUR,1750,2016,CUSUR,Curso Posbásico de Enfermería Médico Quirúrgica,1
422 PE que requieren PP-1751 - 2016 - CUSUR,1751,2016,CUSUR,Curso Posbásico en Administración y Docencia en Enfermería,1
422 PE que requieren PP-1752 - 2016 - CUSUR,1752,2016,CUSUR,Curso Posbásico de Enfermería Pediátrica,1
422 PE que requieren PP-1753 - 2016 - CUSUR,1753,2016,CUSUR,Curso Posbásico de Enfermería en Cuidados Intensivos,1
422 PE que requieren PP-1754 - 2016 - CUTONALÁ,1754,2016,CUTONALÁ,Abogado escolarizado,1
422 PE que requieren PP-1755 - 2016 - CUTONALÁ,1755,2016,CUTONALÁ,"Médico, Cirujano y Partero",1
422 PE que requieren PP-1756 - 2016 - CUTONALÁ,1756,2016,CUTONALÁ,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1757 - 2016 - CUTONALÁ,1757,2016,CUTONALÁ,Licenciatura en Administración de Negocios,1
422 PE que requieren PP-1758 - 2016 - CUTONALÁ,1758,2016,CUTONALÁ,Licenciatura en Diseño de Artesanía,1
422 PE que requieren PP-1759 - 2016 - CUTONALÁ,1759,2016,CUTONALÁ,Licenciatura en Estudios Liberales,1
422 PE que requieren PP-1760 - 2016 - CUTONALÁ,1760,2016,CUTONALÁ,Ingeniería en Energía,1
422 PE que requieren PP-1761 - 2016 - CUTONALÁ,1761,2016,CUTONALÁ,Licenciatura en Gerontología,1
422 PE que requieren PP-1762 - 2016 - CUTONALÁ,1762,2016,CUTONALÁ,Licenciatura en Salud Pública,1
422 PE que requieren PP-1763 - 2016 - CUTONALÁ,1763,2016,CUTONALÁ,Licenciatura en Nutrición,1
422 PE que requieren PP-1764 - 2016 - CUVALLES,1764,2016,CUVALLES,Licenciatura en Administración,1
422 PE que requieren PP-1765 - 2016 - CUVALLES,1765,2016,CUVALLES,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1766 - 2016 - CUVALLES,1766,2016,CUVALLES,Abogado escolarizado,1
422 PE que requieren PP-1767 - 2016 - CUVALLES,1767,2016,CUVALLES,Licenciatura en Educación,1
422 PE que requieren PP-1768 - 2016 - CUVALLES,1768,2016,CUVALLES,Licenciatura en Turismo,1
422 PE que requieren PP-1769 - 2016 - CUVALLES,1769,2016,CUVALLES,Licenciatura en Trabajo Social,1
422 PE que requieren PP-1770 - 2016 - CUVALLES,1770,2016,CUVALLES,Licenciatura en Tecnologías de la Información,1
422 PE que requieren PP-1771 - 2016 - CUVALLES,1771,2016,CUVALLES,Ingeniería Mecatrónica,1
422 PE que requieren PP-1772 - 2016 - CUVALLES,1772,2016,CUVALLES,Ingeniería en Electrónica y Computación,1
422 PE que requieren PP-1773 - 2016 - CUVALLES,1773,2016,CUVALLES,Licenciatura en Psicología,1
422 PE que requieren PP-1774 - 2016 - CUVALLES,1774,2016,CUVALLES,Ingeniería en Instrumentación Electrónica y Nanosensores,1
422 PE que requieren PP-1775 - 2016 - CUVALLES,1775,2016,CUVALLES,Licenciatura en Nutrición,1
422 PE que requieren PP-1776 - 2016 - CUVALLES,1776,2016,CUVALLES,Ingeniería Geofísica,1
422 PE que requieren PP-1777 - 2016 - CUVALLES,1777,2016,CUVALLES,Ingeniería en Sistemas Biológicos,1
422 PE que requieren PP-1778 - 2016 - SUV,1778,2016,SUV,Licenciatura en Educación,1
422 PE que requieren PP-1779 - 2015 - CUAAD,1779,2015,CUAAD,Licenciatura en Urbanística y Medio Ambiente,1
422 PE que requieren PP-1780 - 2015 - CUAAD,1780,2015,CUAAD,Licenciatura en Artes Escénicas para la Expresión Dancística con salida a Técnico Superior Universitario en Artes Escénicas para la Expresión Dancística ,1
422 PE que requieren PP-1781 - 2015 - CUAAD,1781,2015,CUAAD,Nivelación en Música,1
422 PE que requieren PP-1782 - 2015 - CUAAD,1782,2015,CUAAD,Licenciatura en Arquitectura,1
422 PE que requieren PP-1783 - 2015 - CUAAD,1783,2015,CUAAD,Licenciatura en Diseño de Interiores y Ambientación ,1
422 PE que requieren PP-1784 - 2015 - CUAAD,1784,2015,CUAAD,Licenciatura en Diseño de Modas,1
422 PE que requieren PP-1785 - 2015 - CUCBA,1785,2015,CUCBA,Licenciatura en Biología,1
422 PE que requieren PP-1786 - 2015 - CUCBA,1786,2015,CUCBA,"Licenciatura en Medicina, Veterinaria y Zootecnia",1
422 PE que requieren PP-1787 - 2015 - CUCBA,1787,2015,CUCBA,Ingeniería Agrónomo,1
422 PE que requieren PP-1788 - 2015 - CUCBA,1788,2015,CUCBA,Licenciatura en Ciencia de los Alimentos,1
422 PE que requieren PP-1789 - 2015 - CUCEA,1789,2015,CUCEA,Licenciatura en Administración Gubernamental y Políticas Públicas Locales,1
422 PE que requieren PP-1790 - 2015 - CUCEA,1790,2015,CUCEA,Licenciatura en Gestión y Economía Ambiental,1
422 PE que requieren PP-1791 - 2015 - CUCEA,1791,2015,CUCEA,Técnico Superior Universitario en Gestión Hotelera,1
422 PE que requieren PP-1792 - 2015 - CUCEA,1792,2015,CUCEA,Técnico Superior Universitario en Redes y Telecomunicaciones,1
422 PE que requieren PP-1793 - 2015 - CUCEA,1793,2015,CUCEA,Licenciatura en Tecnologías de la Información,1
422 PE que requieren PP-1794 - 2015 - CUCEA,1794,2015,CUCEA,Licenciatura en Administración Financiera y Sistemas,1
422 PE que requieren PP-1795 - 2015 - CUCEA,1795,2015,CUCEA,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-1796 - 2015 - CUCEA,1796,2015,CUCEA,Licenciatura en Turismo,1
422 PE que requieren PP-1797 - 2015 - CUCEA,1797,2015,CUCEA,Licenciatura en Administración  ,1
422 PE que requieren PP-1798 - 2015 - CUCEA,1798,2015,CUCEA,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1799 - 2015 - CUCEA,1799,2015,CUCEA,Licenciatura en Economía,1
422 PE que requieren PP-1800 - 2015 - CUCEA,1800,2015,CUCEA,Licenciatura en Mercadotecnia,1
422 PE que requieren PP-1801 - 2015 - CUCEA,1801,2015,CUCEA,Licenciatura en Recursos Humanos,1
422 PE que requieren PP-1802 - 2015 - CUCEI,1802,2015,CUCEI,Técnico Superior Universitario en Informática,1
422 PE que requieren PP-1803 - 2015 - CUCEI,1803,2015,CUCEI,Técnico Superior Universitario en Redes de Cómputo,1
422 PE que requieren PP-1804 - 2015 - CUCEI,1804,2015,CUCEI,Técnico Superior Universitario en Sistemas de Calidad,1
422 PE que requieren PP-1805 - 2015 - CUCEI,1805,2015,CUCEI,Técnico Superior Universitario en Herramentales,1
422 PE que requieren PP-1806 - 2015 - CUCEI,1806,2015,CUCEI,Técnico Superior Universitario en Inyección de Plásticos,1
422 PE que requieren PP-1807 - 2015 - CUCEI,1807,2015,CUCEI,Técnico Superior Universitario en Electrónica   ,1
422 PE que requieren PP-1808 - 2015 - CUCEI,1808,2015,CUCEI,Técnico Superior Universitario en Meteorología,1
422 PE que requieren PP-1809 - 2015 - CUCEI,1809,2015,CUCEI,Ingeniería en Alimentos y Biotecnología,1
422 PE que requieren PP-1810 - 2015 - CUCEI,1810,2015,CUCEI,Ingeniería Biomédica,1
422 PE que requieren PP-1811 - 2015 - CUCEI,1811,2015,CUCEI,Ingeniería en Computación,1
422 PE que requieren PP-1812 - 2015 - CUCEI,1812,2015,CUCEI,Ingeniería en Comunicaciones y Electrónica,1
422 PE que requieren PP-1813 - 2015 - CUCEI,1813,2015,CUCEI,Ingeniería Informática,1
422 PE que requieren PP-1814 - 2015 - CUCEI,1814,2015,CUCEI,Ingeniería Industrial,1
422 PE que requieren PP-1815 - 2015 - CUCEI,1815,2015,CUCEI,Ingeniería Mecánica Eléctrica,1
422 PE que requieren PP-1816 - 2015 - CUCEI,1816,2015,CUCEI,Ingeniería Química,1
422 PE que requieren PP-1817 - 2015 - CUCEI,1817,2015,CUCEI,Ingeniería en Ciencia de Materiales,1
422 PE que requieren PP-1818 - 2015 - CUCEI,1818,2015,CUCEI,Licenciatura en Física,1
422 PE que requieren PP-1819 - 2015 - CUCEI,1819,2015,CUCEI,Licenciatura en Matemáticas,1
422 PE que requieren PP-1820 - 2015 - CUCEI,1820,2015,CUCEI,Licenciatura en Química,1
422 PE que requieren PP-1821 - 2015 - CUCEI,1821,2015,CUCEI,Licenciatura en Químico Farmacéutico Biólogo,1
422 PE que requieren PP-1822 - 2015 - CUCEI,1822,2015,CUCEI,Ingeniería en Robótica,1
422 PE que requieren PP-1823 - 2015 - CUCEI,1823,2015,CUCEI,Ingeniería Fotónica ,1
422 PE que requieren PP-1824 - 2015 - CUCS,1824,2015,CUCS,Licenciatura en Psicología,1
422 PE que requieren PP-1825 - 2015 - CUCS,1825,2015,CUCS,Licenciatura en Enfermería,1
422 PE que requieren PP-1826 - 2015 - CUCS,1826,2015,CUCS,Licenciatura en Nutrición,1
422 PE que requieren PP-1827 - 2015 - CUCS,1827,2015,CUCS,Licenciatura en Cirujano Dentista,1
422 PE que requieren PP-1828 - 2015 - CUCS,1828,2015,CUCS,Licenciatura en Cultura Física y Deportes,1
422 PE que requieren PP-1829 - 2015 - CUCS,1829,2015,CUCS,Médico Cirujano y Partero,1
422 PE que requieren PP-1830 - 2015 - CUCS,1830,2015,CUCS,Licenciatura en Enfermería en la modalidad a distancia,1
422 PE que requieren PP-1831 - 2015 - CUCS,1831,2015,CUCS,Técnico Superior Universitario en Prótesis Dental,1
422 PE que requieren PP-1832 - 2015 - CUCS,1832,2015,CUCS,Técnico Superior Universitario en Radiología e Imagen,1
422 PE que requieren PP-1833 - 2015 - CUCS,1833,2015,CUCS,"Técnico Superior Universitario en Emergencia, Seguridad Laboral y Rescates (creado para CUSUR)",1
422 PE que requieren PP-1834 - 2015 - CUCS,1834,2015,CUCS,Técnico Superior en Enfermería,1
422 PE que requieren PP-1835 - 2015 - CUCS,1835,2015,CUCS,Técnico Superior Universitario en Terapia Física,1
422 PE que requieren PP-1836 - 2015 - CUCS,1836,2015,CUCS,Técnico Superior Universitario en Terapia Respiratoria,1
422 PE que requieren PP-1837 - 2015 - CUCS,1837,2015,CUCS,Carrera de Enfermería Escolarizada,1
422 PE que requieren PP-1838 - 2015 - CUCS,1838,2015,CUCS,Carrera de Enfermería Semiescolarizada,1
422 PE que requieren PP-1839 - 2015 - CUCS,1839,2015,CUCS,Programa de Nivelación de la Licenciatura en Enfermería en la modalidad a distancia,1
422 PE que requieren PP-1840 - 2015 - CUCSH,1840,2015,CUCSH,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-1841 - 2015 - CUCSH,1841,2015,CUCSH,Licenciatura en Derecho o Carrera de Abogado (semiescolarizado),1
422 PE que requieren PP-1842 - 2015 - CUCSH,1842,2015,CUCSH,Licenciatura en Didáctica del Francés como Lengua Extranjera,1
422 PE que requieren PP-1843 - 2015 - CUCSH,1843,2015,CUCSH,Licenciatura en Docencia del Inglés como Lengua Extranjera,1
422 PE que requieren PP-1844 - 2015 - CUCSH,1844,2015,CUCSH,Licenciatura en Docencia del Inglés como Lengua Extranjera (modalidad abierta y a distancia),1
422 PE que requieren PP-1845 - 2015 - CUCSH,1845,2015,CUCSH,Licenciatura en Estudios Internacionales,1
422 PE que requieren PP-1846 - 2015 - CUCSH,1846,2015,CUCSH,Licenciatura en Estudios Políticos y de Gobierno,1
422 PE que requieren PP-1847 - 2015 - CUCSH,1847,2015,CUCSH,Licenciatura en Filosofía,1
422 PE que requieren PP-1848 - 2015 - CUCSH,1848,2015,CUCSH,Licenciatura en Geografía con Orientaciones en Ordenamiento Ambiental y Ordenamiento Territorial,1
422 PE que requieren PP-1849 - 2015 - CUCSH,1849,2015,CUCSH,Licenciatura en Historia,1
422 PE que requieren PP-1850 - 2015 - CUCSH,1850,2015,CUCSH,Licenciatura en Letras Hispánicas,1
422 PE que requieren PP-1851 - 2015 - CUCSH,1851,2015,CUCSH,Licenciatura en Sociología,1
422 PE que requieren PP-1852 - 2015 - CUCSH,1852,2015,CUCSH,Licenciatura en Antropología,1
422 PE que requieren PP-1853 - 2015 - CUCSH,1853,2015,CUCSH,Licenciatura en Comunicación Pública,1
422 PE que requieren PP-1854 - 2015 - CUALTOS,1854,2015,CUALTOS,Técnico Superior Universitario Paramédico,1
422 PE que requieren PP-1855 - 2015 - CUALTOS,1855,2015,CUALTOS,Licenciatura en Enfermería,1
422 PE que requieren PP-1856 - 2015 - CUALTOS,1856,2015,CUALTOS,Licenciatura en Psicología,1
422 PE que requieren PP-1857 - 2015 - CUALTOS,1857,2015,CUALTOS,"Licenciatura en Medicina, Veterinaria y Zootecnia",1
422 PE que requieren PP-1858 - 2015 - CUALTOS,1858,2015,CUALTOS,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-1859 - 2015 - CUALTOS,1859,2015,CUALTOS,Licenciatura en Derecho o Carrera de Abogado (semiescolarizado),1
422 PE que requieren PP-1860 - 2015 - CUALTOS,1860,2015,CUALTOS,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1861 - 2015 - CUALTOS,1861,2015,CUALTOS,Licenciatura en Administración  ,1
422 PE que requieren PP-1862 - 2015 - CUALTOS,1862,2015,CUALTOS,Ingeniería Informática,1
422 PE que requieren PP-1863 - 2015 - CUALTOS,1863,2015,CUALTOS,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-1864 - 2015 - CUALTOS,1864,2015,CUALTOS,Ingeniería en Computación,1
422 PE que requieren PP-1865 - 2015 - CUALTOS,1865,2015,CUALTOS,Licenciatura en Cirujano Dentista,1
422 PE que requieren PP-1866 - 2015 - CUALTOS,1866,2015,CUALTOS,Médico Cirujano y Partero,1
422 PE que requieren PP-1867 - 2015 - CUALTOS,1867,2015,CUALTOS,Licenciatura en Nutrición,1
422 PE que requieren PP-1868 - 2015 - CUCIÉNEGA,1868,2015,CUCIÉNEGA,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-1869 - 2015 - CUCIÉNEGA,1869,2015,CUCIÉNEGA,Licenciatura en Periodismo ,1
422 PE que requieren PP-1870 - 2015 - CUCIÉNEGA,1870,2015,CUCIÉNEGA,Licenciatura en Psicología,1
422 PE que requieren PP-1871 - 2015 - CUCIÉNEGA,1871,2015,CUCIÉNEGA,Licenciatura en Agrobiotecnología ,1
422 PE que requieren PP-1872 - 2015 - CUCIÉNEGA,1872,2015,CUCIÉNEGA,Técnico Superior Universitario en Administración de Redes de Cómputo,1
422 PE que requieren PP-1873 - 2015 - CUCIÉNEGA,1873,2015,CUCIÉNEGA,Técnico Superior Universitario en Sistemas de Información,1
422 PE que requieren PP-1874 - 2015 - CUCIÉNEGA,1874,2015,CUCIÉNEGA,Ingeniería en Obras y Servicios,1
422 PE que requieren PP-1875 - 2015 - CUCIÉNEGA,1875,2015,CUCIÉNEGA,Licenciatura en Administración,1
422 PE que requieren PP-1876 - 2015 - CUCIÉNEGA,1876,2015,CUCIÉNEGA,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1877 - 2015 - CUCIÉNEGA,1877,2015,CUCIÉNEGA,Ingeniería en Computación,1
422 PE que requieren PP-1878 - 2015 - CUCIÉNEGA,1878,2015,CUCIÉNEGA,Ingeniería Industrial,1
422 PE que requieren PP-1879 - 2015 - CUCIÉNEGA,1879,2015,CUCIÉNEGA,Ingeniería Informática,1
422 PE que requieren PP-1880 - 2015 - CUCIÉNEGA,1880,2015,CUCIÉNEGA,Licenciatura en Químico Farmacéutico Biólogo,1
422 PE que requieren PP-1881 - 2015 - CUCIÉNEGA,1881,2015,CUCIÉNEGA,Ingeniería Química,1
422 PE que requieren PP-1882 - 2015 - CUCIÉNEGA,1882,2015,CUCIÉNEGA,Licenciatura en Mercadotecnia,1
422 PE que requieren PP-1883 - 2015 - CUCIÉNEGA,1883,2015,CUCIÉNEGA,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-1884 - 2015 - CUCIÉNEGA,1884,2015,CUCIÉNEGA,Licenciatura en Recursos Humanos,1
422 PE que requieren PP-1885 - 2015 - CUCIÉNEGA,1885,2015,CUCIÉNEGA,Licenciatura en Nutrición,1
422 PE que requieren PP-1886 - 2015 - CUCOSTA,1886,2015,CUCOSTA,Licenciatura en Derecho o Carrera de Abogado Sede Tomatlán ,1
422 PE que requieren PP-1887 - 2015 - CUCOSTA,1887,2015,CUCOSTA,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-1888 - 2015 - CUCOSTA,1888,2015,CUCOSTA,Licenciatura en Psicología,1
422 PE que requieren PP-1889 - 2015 - CUCOSTA,1889,2015,CUCOSTA,Ingeniería en Comunicación Multimedia,1
422 PE que requieren PP-1890 - 2015 - CUCOSTA,1890,2015,CUCOSTA,Técnico Superior Universitario en Multimedia,1
422 PE que requieren PP-1891 - 2015 - CUCOSTA,1891,2015,CUCOSTA,Técnico Superior Universitario en Hotelería,1
422 PE que requieren PP-1892 - 2015 - CUCOSTA,1892,2015,CUCOSTA,Técnico Superior Universitario en Diseño Gráfico,1
422 PE que requieren PP-1893 - 2015 - CUCOSTA,1893,2015,CUCOSTA,Ingeniería en Obras y Servicios,1
422 PE que requieren PP-1894 - 2015 - CUCOSTA,1894,2015,CUCOSTA,Licenciatura en Turismo,1
422 PE que requieren PP-1895 - 2015 - CUCOSTA,1895,2015,CUCOSTA,Licenciatura en Administración,1
422 PE que requieren PP-1896 - 2015 - CUCOSTA,1896,2015,CUCOSTA,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1897 - 2015 - CUCOSTA,1897,2015,CUCOSTA,Ingeniería en Computación,1
422 PE que requieren PP-1898 - 2015 - CUCOSTA,1898,2015,CUCOSTA,Licenciatura en Cultura Física y Deportes,1
422 PE que requieren PP-1899 - 2015 - CUCOSTA,1899,2015,CUCOSTA,Médico Cirujano y Partero,1
422 PE que requieren PP-1900 - 2015 - CUCOSTA,1900,2015,CUCOSTA,Licenciatura en Enfermería,1
422 PE que requieren PP-1901 - 2015 - CUCOSTA,1901,2015,CUCOSTA,Licenciatura en Nutrición,1
422 PE que requieren PP-1902 - 2015 - CUCOSTASUR,1902,2015,CUCOSTASUR,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-1903 - 2015 - CUCOSTASUR,1903,2015,CUCOSTASUR,Ingeniería Agrónomo,1
422 PE que requieren PP-1904 - 2015 - CUCOSTASUR,1904,2015,CUCOSTASUR,Ingeniería en Teleinformática,1
422 PE que requieren PP-1905 - 2015 - CUCOSTASUR,1905,2015,CUCOSTASUR,Ingeniería en Mecatrónica,1
422 PE que requieren PP-1906 - 2015 - CUCOSTASUR,1906,2015,CUCOSTASUR,Ingeniería de Procesos y Comercio Internacional,1
