ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,disc_fis_motriz_h,disc_fis_motriz_m,disc_fis_motriz_nb,disc_fis_motriz_t,disc_intelectual_h,disc_intelectual_m,disc_intelectual_nb,disc_intelectual_t,disc_multiple_h,disc_multiple_m,disc_multiple_nb,disc_multiple_t,disc_aud_hipoacusia_h,disc_aud_hipoacusia_m,disc_aud_hipoacusia_nb,disc_aud_hipoacusia_t,disc_aud_sordera_h,disc_aud_sordera_m,disc_aud_sordera_nb,disc_aud_sordera_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
2018-2019,14MMS0623O,BGC,Escolarizada,761,915,,1676,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,6,9,,15,1,0,,1,0,0,,0,7,9,,16,0,0,,0
2018-2019,14MMS0623O,BGC,Escolarizada,635,786,,1421,3,0,,3,0,0,,0,0,0,,0,1,1,,2,0,0,,0,2,10,,12,0,0,,0,0,0,,0,6,11,,17,0,0,,0
2018-2019,14MMS0614G,BGC,Escolarizada,840,1397,,2237,2,1,,3,0,0,,0,0,0,,0,1,2,,3,0,1,,1,5,10,,15,0,0,,0,0,0,,0,8,14,,22,0,0,,0
2018-2019,14MMS0614G,BGC,Escolarizada,982,1236,,2218,0,2,,2,1,1,,2,1,0,,1,0,0,,0,0,0,,0,12,11,,23,0,0,,0,0,0,,0,14,14,,28,0,0,,0
2018-2019,14MMS0727J,BGC,Escolarizada,55,71,,126,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0643B,BGAI,Escolarizada,71,41,,112,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0643B,BGC,Escolarizada,267,305,,572,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0643B,BGC,Escolarizada,207,251,,458,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,2,,2,0,0,,0
2018-2019,14MMS0705Y,BGC,Escolarizada,202,249,,451,0,2,,2,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,2,3,,5,0,0,,0
2018-2019,14MMS0705Y,BGC,Escolarizada,95,122,,217,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,2,1,,3,0,0,,0
2018-2019,14MMS0617D,BGC,Escolarizada,253,381,,634,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2018-2019,14MMS0617D,BGC,Escolarizada,219,256,,475,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,1,,2,0,0,,0
2018-2019,14MMS0662Q,BGC,Escolarizada,118,127,,245,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0663P,BGC,Escolarizada,43,63,,106,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,1,0,,1,0,0,,0
2018-2019,14MMS0663P,BGC,Escolarizada,29,26,,55,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0664O,BGC,Escolarizada,77,68,,145,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0665N,BGC,Escolarizada,55,56,,111,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2018-2019,14MMS0665N,BGC,Escolarizada,66,75,,141,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0619B,BGAI,Escolarizada,81,82,,163,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2018-2019,14MMS0619B,BGC,Escolarizada,292,407,,699,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,6,7,,13,0,0,,0,0,0,,0,6,7,,13,0,0,,0
2018-2019,14MMS0619B,BGC,Escolarizada,230,370,,600,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,7,,12,0,0,,0,0,0,,0,5,7,,12,0,0,,0
2018-2019,14MMS0666M,BGC,Escolarizada,76,115,,191,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,8,,8,0,0,,0,0,0,,0,0,9,,9,0,0,,0
2018-2019,14MMS0666M,BGC,Escolarizada,56,83,,139,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,4,,5,0,0,,0,0,0,,0,1,4,,5,0,0,,0
2018-2019,14MMS0667L,BGC,Escolarizada,44,74,,118,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0667L,BGC,Escolarizada,85,137,,222,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0728I,BGC,Escolarizada,68,75,,143,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,1,1,,2,0,0,,0,0,0,,0,2,1,,3,0,0,,0
2018-2019,14MMS0750K,BGC,Escolarizada,111,120,,231,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0,9,17,,26,0,0,,0,0,0,,0,11,17,,28,0,0,,0
2018-2019,14MMS0618C,BGAI,Escolarizada,79,65,,144,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0618C,BGC,Escolarizada,383,508,,891,0,1,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0,2,4,,6,0,0,,0,0,0,,0,3,5,,8,0,0,,0
2018-2019,14MMS0618C,BGC,Escolarizada,349,400,,749,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,1,,6,0,1,,1,0,0,,0,5,2,,7,0,0,,0
2018-2019,14MMS0747X,BGC,Escolarizada,139,119,,258,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0668K,BGC,Escolarizada,141,180,,321,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0668K,BGC,Escolarizada,108,147,,255,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,3,2,,5,0,0,,0,0,0,,0,4,2,,6,0,0,,0
2018-2019,14MMS0621Q,BGAI,Escolarizada,12,14,,26,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0621Q,BGC,Escolarizada,384,503,,887,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,3,4,,7,0,0,,0,0,0,,0,3,5,,8,0,0,,0
2018-2019,14MMS0621Q,BGC,Escolarizada,365,433,,798,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,8,7,,15,0,2,,2,0,0,,0,9,9,,18,0,0,,0
2018-2019,14MMS0635T,BGC,Escolarizada,305,420,,725,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,5,,8,0,0,,0,0,0,,0,4,5,,9,0,0,,0
2018-2019,14MMS0635T,BGC,Escolarizada,325,382,,707,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,6,10,,16,0,0,,0,0,0,,0,7,11,,18,0,0,,0
2018-2019,14MMS0732V,BGC,Escolarizada,106,103,,209,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,2,,3,0,0,,0
2018-2019,14MMS0737Q,BGC,Escolarizada,43,54,,97,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0622P,BGC,Escolarizada,146,207,,353,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0622P,BGC,Escolarizada,92,91,,183,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,0,0,,0,0,0,,0,1,2,,3,0,0,,0
2018-2019,14MMS0733U,BGC,Escolarizada,68,49,,117,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2018-2019,14MMS0674V,BGC,Escolarizada,74,76,,150,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0734T,BGC,Escolarizada,42,48,,90,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0675U,BGC,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0675U,BGC,Escolarizada,55,69,,124,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0676T,BGC,Escolarizada,65,64,,129,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0676T,BGC,Escolarizada,55,40,,95,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0735S,BGC,Escolarizada,54,53,,107,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0736R,BGC,Escolarizada,50,46,,96,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0677S,BGC,Escolarizada,47,82,,129,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2018-2019,14MMS0677S,BGC,Escolarizada,69,44,,113,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,1,,1,0,0,,0,0,0,,0,1,1,,2,0,0,,0
2018-2019,14MMS0758C,BGC,Escolarizada,96,108,,204,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,2,,2,0,0,,0
2018-2019,14MMS0626L,BGC,Escolarizada,415,636,,1051,0,2,,2,0,0,,0,0,0,,0,1,0,,1,0,0,,0,10,6,,16,1,0,,1,0,0,,0,12,8,,20,0,0,,0
2018-2019,14MMS0626L,BGC,Escolarizada,401,512,,913,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,6,,9,0,0,,0,0,0,,0,3,7,,10,0,0,,0
2018-2019,14MMS0680F,BGC,Escolarizada,116,96,,212,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2018-2019,14MMS0681E,BGC,Escolarizada,97,104,,201,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,2,,2,0,0,,0,0,0,,0,1,3,,4,0,0,,0
2018-2019,14MMS0651K,BGAI,Escolarizada,53,53,,106,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
2018-2019,14MMS0651K,BGC,Escolarizada,226,291,,517,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,1,,1,0,0,,0,2,3,,5,0,0,,0
2018-2019,14MMS0651K,BGC,Escolarizada,186,269,,455,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0798D,BGC,Escolarizada,47,59,,106,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2018-2019,14MMS0798D,BGC,Escolarizada,41,57,,98,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,3,,3,1,0,,1,0,0,,0,1,3,,4,0,0,,0
2018-2019,14MMS0698E,BGC,Escolarizada,105,118,,223,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0698E,BGC,Escolarizada,65,94,,159,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0624N,BGC,Escolarizada,154,179,,333,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,2,0,,2,0,0,,0
2018-2019,14MMS0624N,BGC,Escolarizada,128,154,,282,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,1,,3,0,0,,0,0,0,,0,2,1,,3,0,0,,0
2018-2019,14MMS0683C,BGC,Escolarizada,91,112,,203,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,2,1,,3,0,0,,0,0,0,,0,3,1,,4,0,0,,0
2018-2019,14MMS0683C,BGC,Escolarizada,64,59,,123,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
2018-2019,14MMS0682D,BGC,Escolarizada,68,90,,158,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0682D,BGC,Escolarizada,62,71,,133,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2018-2019,14MMS0738P,BGC,Escolarizada,34,40,,74,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2018-2019,14MMS0625M,BGAI,Escolarizada,46,41,,87,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0625M,BGC,Escolarizada,176,236,,412,1,0,,1,0,1,,1,0,0,,0,0,0,,0,0,0,,0,1,3,,4,0,0,,0,0,0,,0,2,4,,6,0,0,,0
2018-2019,14MMS0625M,BGC,Escolarizada,122,136,,258,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,0,,3,0,0,,0,0,0,,0,3,0,,3,0,0,,0
2018-2019,14MMS0684B,BGC,Escolarizada,39,38,,77,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0684B,BGC,Escolarizada,34,42,,76,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
2018-2019,14MMS0687Z,BGC,Escolarizada,49,60,,109,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0688Y,BGC,Escolarizada,85,106,,191,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2018-2019,14MMS0652J,BGC,Escolarizada,140,196,,336,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,0,0,,0,2,2,,4,0,0,,0
2018-2019,14MMS0652J,BGC,Escolarizada,123,178,,301,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,0,0,,0,0,0,,0,1,2,,3,0,0,,0
2018-2019,14MMS0726K,BGC,Escolarizada,53,63,,116,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0642C,BGC,Escolarizada,133,184,,317,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2018-2019,14MMS0642C,BGC,Escolarizada,119,130,,249,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,1,,4,0,0,,0,0,0,,0,3,1,,4,0,0,,0
2018-2019,14MMS0661R,BGC,Escolarizada,104,109,,213,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,0,0,,0,0,0,,0,1,2,,3,0,0,,0
2018-2019,14MMS0641D,BGC,Escolarizada,74,96,,170,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
2018-2019,14MMS0641D,BGC,Escolarizada,77,81,,158,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,0,,0,0,0,,0,2,0,,2,0,0,,0
2018-2019,14MMS0760R,BGC,Escolarizada,44,39,,83,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0637R,BGAI,Escolarizada,10,19,,29,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0637R,BGC,Escolarizada,202,264,,466,0,1,,1,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0
2018-2019,14MMS0637R,BGC,Escolarizada,149,148,,297,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,1,0,,1,0,0,,0,0,0,,0,2,0,,2,0,0,,0
2018-2019,14MMS0671Y,BGC,Escolarizada,41,76,,117,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0671Y,BGC,Escolarizada,46,51,,97,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0673W,BGC,Escolarizada,93,100,,193,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0731W,BGC,Escolarizada,53,54,,107,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0685A,BGAI,Escolarizada,17,29,,46,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0685A,BGC,Escolarizada,84,102,,186,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,1,,1,0,0,,0
2018-2019,14MMS0685A,BGC,Escolarizada,66,77,,143,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,1,0,,1,0,0,,0
2018-2019,14MMS0686Z,BGC,Escolarizada,46,48,,94,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0686Z,BGC,Escolarizada,81,55,,136,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2018-2019,14MMS0693J,BGC,Escolarizada,184,176,,360,0,1,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0,1,0,,1,0,0,,0,0,0,,0,2,1,,3,0,0,,0
2018-2019,14MMS0693J,BGC,Escolarizada,141,162,,303,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0678R,BGC,Escolarizada,86,117,,203,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0653I,BGAI,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0653I,BGC,Escolarizada,306,329,,635,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,2,4,,6,0,0,,0,0,0,,0,4,4,,8,0,0,,0
2018-2019,14MMS0653I,BGC,Escolarizada,233,272,,505,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,4,,5,0,0,,0,0,0,,0,1,4,,5,0,0,,0
2018-2019,14MMS0691L,BGC,Escolarizada,87,111,,198,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0692K,BGC,Escolarizada,116,118,,234,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,2,0,,2,0,0,,0,0,0,,0,2,1,,3,0,0,,0
2018-2019,14MMS0818A,BGC,Escolarizada,139,188,,327,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,3,,5,0,1,,1,0,0,,0,2,4,,6,0,0,,0
2018-2019,14MMS0818A,BGC,Escolarizada,129,182,,311,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,2,,5,0,0,,0,0,0,,0,3,2,,5,0,0,,0
2018-2019,14MMS0764N,BGC,Escolarizada,51,103,,154,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0628J,BGAI,Escolarizada,18,13,,31,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0628J,BGC,Escolarizada,400,560,,960,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,2,,7,0,1,,1,0,0,,0,6,3,,9,0,0,,0
2018-2019,14MMS0628J,BGC,Escolarizada,400,477,,877,1,1,,2,0,0,,0,0,0,,0,1,0,,1,0,0,,0,3,8,,11,0,0,,0,0,0,,0,5,9,,14,0,0,,0
2018-2019,14MMS0697F,BGC,Escolarizada,55,65,,120,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0697F,BGC,Escolarizada,41,28,,69,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0694I,BGC,Escolarizada,42,68,,110,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2018-2019,14MMS0694I,BGC,Escolarizada,33,55,,88,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2018-2019,14MMS0695H,BGC,Escolarizada,111,142,,253,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,1,1,,2,1,0,,1,0,0,,0,2,2,,4,0,0,,0
2018-2019,14MMS0695H,BGC,Escolarizada,81,110,,191,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,0,1,,1,2,3,,5,0,0,,0
2018-2019,14MMS0696G,BGC,Escolarizada,130,198,,328,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2018-2019,14MMS0696G,BGC,Escolarizada,101,120,,221,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0739O,BGC,Escolarizada,54,54,,108,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2018-2019,14MMS0739O,BGC,Escolarizada,58,50,,108,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0644A,BGC,Escolarizada,172,216,,388,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0644A,BGC,Escolarizada,194,187,,381,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0741C,BGC,Escolarizada,54,77,,131,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0718B,BGC,Escolarizada,138,152,,290,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0718B,BGC,Escolarizada,84,67,,151,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0717C,BGC,Escolarizada,140,155,,295,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2018-2019,14MMS0717C,BGC,Escolarizada,90,70,,160,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
