name,orden,anio,entidad_universitaria,plantel_adscripcion,clave_plantel,nombre_plantel,nombre_plantel_corto,tipo_plantel,conteo,clasificacion_plantel,region_jalisco,municipio,localidad,domicilio,num_ext,num_int,codigo_postal,enlace_plantel,nombre_portal,notas,
811 Planteles -348 - 2023 - SEMS - 14MMS0832U,348,2023,SEMS,14MMS0627K,14MMS0832U,Módulo Usmajac,Módulo Usmajac,Módulo,1,Regional,Región Lagunas,Sayula,Sayula,Calle Juan Diego,54,N/A,49330,http://prepasayula.sems.udg.mx,prepasayula.sems.udg.mx,,
811 Planteles -349 - 2023 - SEMS - 14MMS0655G,349,2023,SEMS,,14MMS0655G,Escuela Preparatoria Regional de Tala,EPR de Tala,Escuela,1,Regional,Región Valles,Tala,Tala,Calle Paseo de Los Fresnos ,S/N,N/A,45300,http://prepatala.sems.udg.mx,prepatala.sems.udg.mx,,
811 Planteles -350 - 2023 - SEMS - 14MMS0771X,350,2023,SEMS,14MMS0655G,14MMS0771X,Módulo San Isidro Mazatepec,Módulo San Isidro Mazatepec,Módulo,1,Regional,Región Valles,Tala,Tala,Calle Francisco Javier Mina,61,N/A,45340,http://prepatala.sems.udg.mx,prepatala.sems.udg.mx,,
811 Planteles -351 - 2023 - SEMS - 14MMS0620R,351,2023,SEMS,,14MMS0620R,Escuela Preparatoria Regional de Tamazula de Gordiano “Dr. Roberto Mendiola Orta”,EPR de Tamazula de Gordiano,Escuela,1,Regional,Región Sur,Tamazula de Gordiano,Tamazula de Gordiano,Carretera Santa Rosa - Tamazula de Gordiano ,S/N,N/A,49650,http://prepatamazula.sems.udg.mx,prepatamazula.sems.udg.mx,,
811 Planteles -352 - 2023 - SEMS - 14MMS0766L,352,2023,SEMS,14MMS0620R,14MMS0766L,Módulo Contla,Módulo Contla,Módulo,1,Regional,Región Sur,Tamazula de Gordiano,Tamazula de Gordiano,Calle Aldama,61,N/A,49660,http://prepatamazula.sems.udg.mx,prepatamazula.sems.udg.mx,,
811 Planteles -353 - 2023 - SEMS - 14MMS0689X,353,2023,SEMS,14MMS0620R,14MMS0689X,Módulo Quitupan,Módulo Quitupan,Módulo,1,Regional,Región Sureste,Quitupan,Quitupan,Carretera Quitupan - Valle de Juárez Km 1,S/N,N/A,49570,http://prepatamazula.sems.udg.mx,prepatamazula.sems.udg.mx,,
811 Planteles -354 - 2023 - SEMS - 14MMS0770Y,354,2023,SEMS,14MMS0620R,14MMS0770Y,Módulo Valle de Juárez,Módulo Valle de Juárez,Módulo,1,Regional,Región Sureste,Valle de Juárez,Valle de Juárez,Calle 5 de Febrero,S/N,N/A,49540,http://prepatamazula.sems.udg.mx,prepatamazula.sems.udg.mx,,
811 Planteles -355 - 2023 - SEMS - 14MMS0690M,355,2023,SEMS,14MMS0620R,14MMS0690M,Módulo Lázaro Cárdenas,Módulo Lázaro Cárdenas,Módulo,1,Regional,Región Sureste,Quitupan,Quitupan,Calle Benito Juárez,S/N,N/A,49570,http://prepatamazula.sems.udg.mx,prepatamazula.sems.udg.mx,,
811 Planteles -356 - 2023 - SEMS - 14MMS0740D,356,2023,SEMS,14MMS0620R,14MMS0740D,Módulo Vista Hermosa,Módulo Vista Hermosa,Módulo,1,Regional,Región Sur,Tamazula de Gordiano,Tamazula de Gordiano,Calle José María Martínez,S/N,N/A,49657,http://prepatamazula.sems.udg.mx,prepatamazula.sems.udg.mx,,
811 Planteles -357 - 2023 - SEMS - 14MMS0656F,357,2023,SEMS,,14MMS0656F,Escuela Preparatoria Regional de Tecolotlán,EPR de Tecolotlán,Escuela,1,Regional,Región Sierra de Amula,Tecolotlán,Tecolotlán,Calle Juárez,115,N/A,48540,http://prepatecolotlan.sems.udg.mx,prepatecolotlan.sems.udg.mx,,
811 Planteles -358 - 2023 - SEMS - 14MMS0768J,358,2023,SEMS,14MMS0656F,14MMS0768J,Módulo Chiquilistlán,Módulo Chiquilistlán,Módulo,1,Regional,Región Sierra de Amula,Chiquilistlán,Chiquilistlán,Calle Francisco I. Madero,33,N/A,48640,http://prepatecolotlan.sems.udg.mx,prepatecolotlan.sems.udg.mx,,
811 Planteles -359 - 2023 - SEMS - 14MMS0711I,359,2023,SEMS,14MMS0656F,14MMS0711I,Módulo Juchitlán,Módulo Juchitlán,Módulo,1,Regional,Región Sierra de Amula,Juchitlán,Juchitlán,Calle 16 de Septiembre,S/N,N/A,48600,http://prepatecolotlan.sems.udg.mx,prepatecolotlan.sems.udg.mx,,
811 Planteles -360 - 2023 - SEMS - 14MMS0730X,360,2023,SEMS,14MMS0656F,14MMS0730X,Módulo Soyatlán del Oro,Módulo Soyatlán del Oro,Módulo,1,Regional,Región Sierra de Amula,Atengo,Atengo,Calle México ,6,N/A,48180,http://prepatecolotlan.sems.udg.mx,prepatecolotlan.sems.udg.mx,,
811 Planteles -361 - 2023 - SEMS - 14MMS0670Z,361,2023,SEMS,14MMS0656F,14MMS0670Z,Módulo Tenamaxtlán,Módulo Tenamaxtlán,Módulo,1,Regional,Región Sierra de Amula,Tenamaxtlán,Tenamaxtlán,Privada Donato Guerra,2,N/A,48570,http://prepatecolotlan.sems.udg.mx,prepatecolotlan.sems.udg.mx,,
811 Planteles -362 - 2023 - SEMS - 14MMS0632W,362,2023,SEMS,,14MMS0632W,Escuela Preparatoria Regional de Tepatitlán,EPR de Tepatitlán,Escuela,1,Regional,Región Altos Sur,Tepatitlán de Morelos,Tepatitlán de Morelos,Prolongación Bartolo Hernández,1322,N/A,47600,http://prepatepatitlan.sems.udg.mx,prepatepatitlan.sems.udg.mx,,
811 Planteles -363 - 2023 - SEMS - 14MMS0713G,363,2023,SEMS,14MMS0632W,14MMS0713G,Módulo Acatic,Módulo Acatic,Módulo,1,Regional,Región Altos Sur,Acatic,Acatic,Calle Escuela Digna,620,N/A,45470,http://prepatepatitlan.sems.udg.mx,prepatepatitlan.sems.udg.mx,,
811 Planteles -364 - 2023 - SEMS - 14MMS0763O,364,2023,SEMS,14MMS0632W,14MMS0763O,Módulo de Cañadas de Obregón,Módulo Cañadas de Obregón,Módulo,1,Regional,Región Altos Sur,Cañadas de Obregón,Cañadas de Obregón,Calle J. Isabel Valdivia,S/N,N/A,47360,http://prepatepatitlan.sems.udg.mx,prepatepatitlan.sems.udg.mx,,
811 Planteles -365 - 2023 - SEMS - 14MMS0715E,365,2023,SEMS,14MMS0632W,14MMS0715E,Módulo Valle de Guadalupe,Módulo Valle de Guadalupe,Módulo,1,Regional,Región Altos Sur,Valle de Guadalupe,Valle de Guadalupe,Calle Justo Sierra,275,N/A,47384,http://prepatepatitlan.sems.udg.mx,prepatepatitlan.sems.udg.mx,,
811 Planteles -366 - 2023 - SEMS - 14MMS0716D,366,2023,SEMS,14MMS0632W,14MMS0716D,Módulo Yahualica,Módulo Yahualica,Módulo,1,Regional,Región Altos Sur,Yahualica de González Gallo,Yahualica de González Gallo,Calle Condor,S/N,N/A,47300,http://prepatepatitlan.sems.udg.mx,prepatepatitlan.sems.udg.mx,,
811 Planteles -367 - 2023 - SEMS - 14MMS0660S,367,2023,SEMS,,14MMS0660S,Escuela Preparatoria Regional de Tequila,EPR de Tequila,Escuela,1,Regional,Región Valles,Tequila,Tequila,Calle San Martín,175,N/A,46400,http://prepatequila.sems.udg.mx,prepatequila.sems.udg.mx,,
811 Planteles -368 - 2023 - SEMS - 14MMS0719A,368,2023,SEMS,14MMS0660S,14MMS0719A,Módulo Hostotipaquillo,Módulo Hostotipaquillo,Módulo,1,Regional,Región Valles,Hostotipaquillo,Hostotipaquillo,Calle Valeriano Partida,1,N/A,46440,http://prepatequila.sems.udg.mx,prepatequila.sems.udg.mx,,
811 Planteles -369 - 2023 - SEMS - 14MMS0720Q,369,2023,SEMS,14MMS0660S,14MMS0720Q,Módulo Magdalena,Módulo Magdalena,Módulo,1,Regional,Región Valles,Magdalena,Magdalena,Calzada Manuel Ávila Camacho,323,N/A,46470,http://prepatequila.sems.udg.mx,prepatequila.sems.udg.mx,,
811 Planteles -370 - 2023 - SEMS - 14MMS0742B,370,2023,SEMS,14MMS0660S,14MMS0742B,Módulo La Venta de Mochitiltic,Módulo La Venta de Mochitiltic,Módulo,1,Regional,Región Valles,Hostotipaquillo,Hostotipaquillo,Calle Casa Ejidal,S/N,N/A,46446,http://prepatequila.sems.udg.mx,prepatequila.sems.udg.mx,,
811 Planteles -371 - 2023 - SEMS - 14MMS0743A,371,2023,SEMS,14MMS0660S,14MMS0743A,Módulo San Andrés,Módulo San Andrés,Módulo,1,Regional,Región Valles,Magdalena,Magdalena,Calle Morelos,122,N/A,46475,http://prepatequila.sems.udg.mx,prepatequila.sems.udg.mx,,
811 Planteles -372 - 2023 - SEMS - 14MMS0657E,372,2023,SEMS,,14MMS0657E,Escuela Preparatoria Regional de Tlajomulco de Zúñiga,EPR de Tlajomulco de Zúñiga,Escuela,1,Metropolitano,Región Centro,Tlajomulco de Zúñiga,Tlajomulco de Zúñiga,Prolongación Mariano Otero,144,N/A,45640,http://prepatlajomulco.sems.udg.mx,prepatlajomulco.sems.udg.mx,,
811 Planteles -373 - 2023 - SEMS - 14MMS0721P,373,2023,SEMS,14MMS0657E,14MMS0721P,Módulo Cajititlán,Módulo Cajititlán,Módulo,1,Metropolitano,Región Centro,Tlajomulco de Zúñiga,Tlajomulco de Zúñiga,Carretera A Cajititlán,Km 1.5,N/A,45670,http://prepatlajomulco.sems.udg.mx,prepatlajomulco.sems.udg.mx,,
811 Planteles -374 - 2023 - SEMS - 14MMS0744Z,374,2023,SEMS,14MMS0657E,14MMS0744Z,Módulo San Agustín,Módulo San Agustín,Módulo,1,Metropolitano,Región Centro,Tlajomulco de Zúñiga,Tlajomulco de Zúñiga,Calle Lomas del Alamos,100,N/A,45645,http://prepatlajomulco.sems.udg.mx,prepatlajomulco.sems.udg.mx,,
811 Planteles -375 - 2023 - SEMS - 14MMS0817B,375,2023,SEMS,14MMS0657E,14MMS0817B,Módulo El Zapote,Módulo El Zapote,Módulo,1,Metropolitano,Región Centro,Tlajomulco de Zúñiga,Tlajomulco de Zúñiga,Privada Flor de Hortensia,S/N,N/A,45672,http://prepatlajomulco.sems.udg.mx,prepatlajomulco.sems.udg.mx,,
811 Planteles -376 - 2023 - SEMS - 14MMS0773V,376,2023,SEMS,,14MMS0773V,Escuela Preparatoria Regional de Toluquilla,EPR de Toluquilla,Escuela,1,Metropolitano,Región Centro,San Pedro Tlaquepaque,San Pedro Tlaquepaque,Camino Al canal,17,N/A,45610,http://prepatoluquilla.sems.udg.mx,prepatoluquilla.sems.udg.mx,,
811 Planteles -377 - 2023 - SEMS - 14MMS0633V,377,2023,SEMS,,14MMS0633V,Escuela Preparatoria Regional de Tuxpan,EPR de Tuxpan,Escuela,1,Regional,Región Sur,Tuxpan,Tuxpan,Carretera Tuxpan-Atenquique,km 2,N/A,49800,http://prepatuxpan.sems.udg.mx,prepatuxpan.sems.udg.mx,,
811 Planteles -378 - 2023 - SEMS - 14MMS0772W,378,2023,SEMS,14MMS0633V,14MMS0772W,Módulo Pihuamo,Módulo Pihuamo,Módulo,1,Regional,Región Sur,Pihuamo,Pihuamo,Andador Pihuamo,S/N,N/A,49870,http://prepatuxpan.sems.udg.mx,prepatuxpan.sems.udg.mx,,
811 Planteles -379 - 2023 - SEMS - 14MMS0679Q,379,2023,SEMS,14MMS0633V,14MMS0679Q,Módulo Tecalitlán,Módulo Tecalitlán,Módulo,1,Regional,Región Sur,Tecalitlán,Tecalitlán,Calle Guadalupe Victoria,200,N/A,49870,http://prepatuxpan.sems.udg.mx,prepatuxpan.sems.udg.mx,,
811 Planteles -380 - 2023 - SEMS - 14MMS0723N,380,2023,SEMS,14MMS0633V,14MMS0723N,Módulo Tonila,Módulo Tonila,Módulo,1,Regional,Región Sur,Tonila,Tonila,Calle Efraín González Luna Morfín,S/N,N/A,49840,http://prepatuxpan.sems.udg.mx,prepatuxpan.sems.udg.mx,,
811 Planteles -381 - 2023 - SEMS - 14MMS0712H,381,2023,SEMS,,14MMS0712H,Escuela Preparatoria Regional de Unión de Tula,EPR de Unión de Tula,Escuela,1,Regional,Región Sierra de Amula,Unión de Tula,Unión de Tula,Calle Campeche,40,N/A,48000,http://prepauniondetula.sems.udg.mx,prepauniondetula.sems.udg.mx,,
811 Planteles -382 - 2023 - SEMS - 14MMS0669J,382,2023,SEMS,14MMS0712H,14MMS0669J,Módulo Ayutla,Módulo Ayutla,Módulo,1,Regional,Región Sierra de Amula,Ayutla,Ayutla,Calle Abasolo,246,N/A,48050,http://prepauniondetula.sems.udg.mx,prepauniondetula.sems.udg.mx,,
811 Planteles -383 - 2023 - SEMS - 14MMS0672X,383,2023,SEMS,14MMS0712H,14MMS0672X,Módulo Ejutla,Módulo Ejutla,Módulo,1,Regional,Región Sierra de Amula,Ejutla,Ejutla,Calle Juan M. Díaz,9,N/A,48680,http://prepauniondetula.sems.udg.mx,prepauniondetula.sems.udg.mx,,
811 Planteles -384 - 2023 - SEMS - 14MMS0708V,384,2023,SEMS,,14MMS0708V,Escuela Preparatoria Regional de Villa Corona,EPR de Villa Corona,Escuela,1,Regional,Región Lagunas,Villa Corona,Villa Corona,Calle Cuauhtémoc ,S/N,N/A,45730,http://prepavillacorona.sems.udg.mx,prepavillacorona.sems.udg.mx,,
811 Planteles -385 - 2023 - SEMS - 14MMS0767K,385,2023,SEMS,14MMS0708V,14MMS0767K,Módulo Acatlán de Juárez,Módulo Acatlán de Juárez,Módulo,1,Metropolitano,Región Lagunas,Acatlán de Juárez,Acatlán de Juárez,Carretera Barra de Navidad,226,km 44,45700,http://prepavillacorona.sems.udg.mx,prepavillacorona.sems.udg.mx,,
811 Planteles -386 - 2023 - SEMS - 14MMS0659C,386,2023,SEMS,,14MMS0659C,Escuela Preparatoria Regional de Zacoalco de Torres,EPR de Zacoalco de Torres,Escuela,1,Regional,Región Lagunas,Zacoalco de Torres,Zacoalco de Torres,Avenida Dr.  Rubén Ramírez Flores,150,N/A,45750,http://prepazacoalco.sems.udg.mx,prepazacoalco.sems.udg.mx,,
811 Planteles -387 - 2023 - SEMS - 14MMS0755F,387,2023,SEMS,14MMS0659C,14MMS0755F,Módulo Atemajac de Brizuela,Módulo Atemajac de Brizuela,Módulo,1,Regional,Región Lagunas,Atemajac de Brizuela,Atemajac de Brizuela,Calle Brizuela,S/N,N/A,55790,http://prepazacoalco.sems.udg.mx,prepazacoalco.sems.udg.mx,,
811 Planteles -388 - 2023 - SEMS - 14MMS0746Y,388,2023,SEMS,14MMS0659C,14MMS0746Y,Módulo Teocuitatlán de Corona,Módulo Teocuitatlán de Corona,Módulo,1,Regional,Región Lagunas,Teocuitatlán de Corona,Teocuitatlán de Corona,Calle Ignacio Zaragoza,S/N,N/A,4920,http://prepazacoalco.sems.udg.mx,prepazacoalco.sems.udg.mx,,
811 Planteles -389 - 2023 - SEMS - 14MMS0724M,389,2023,SEMS,14MMS0659C,14MMS0724M,Módulo Villa Atoyac,Módulo Villa Atoyac,Módulo,1,Regional,Región Lagunas,Atoyac,Atoyac,Calle Nemesio Rodríguez Pérez ,S/N,N/A,49200,http://prepazacoalco.sems.udg.mx,prepazacoalco.sems.udg.mx,,
811 Planteles -390 - 2023 - SEMS - 14MMS0745Z,390,2023,SEMS,14MMS0659C,14MMS0745Z,Módulo Cítala,Módulo Cítala,Módulo,1,Regional,Región Lagunas,Teocuitatlán de Corona,Teocuitatlán de Corona,Calle Agustín Iturbide,60,N/A,49280,http://prepazacoalco.sems.udg.mx,prepazacoalco.sems.udg.mx,,
811 Planteles -391 - 2023 - SEMS - 14MMS0638Q,391,2023,SEMS,,14MMS0638Q,Escuela Preparatoria Regional de Zapotiltic,EPR de Zapotiltic,Escuela,1,Regional,Región Sur,Zapotiltic,Zapotiltic,Prolongación Mariano Escobedo,270,N/A,49600,http://prepazapotiltic.sems.udg.mx,prepazapotiltic.sems.udg.mx,,
811 Planteles -392 - 2023 - SEMS - 14MMS0658D,392,2023,SEMS,,14MMS0658D,Escuela Preparatoria Regional de Zapotlanejo,EPR de Zapotlanejo,Escuela,1,Regional,Región Centro,Zapotlanejo,Zapotlanejo,Carretera Zapotlanejo - Tepatitlán,Km 1.5,N/A,45430,http://prepazapotlanejo.sems.udg.mx,prepazapotlanejo.sems.udg.mx,,
811 Planteles -393 - 2023 - SEMS - 14MMS0725L,393,2023,SEMS,14MMS0658D,14MMS0725L,Módulo Matatlán,Módulo Matatlán,Módulo,1,Regional,Región Centro,Zapotlanejo,Zapotlanejo,Calle Niños Héroes,S/N,N/A,45430,http://prepazapotlanejo.sems.udg.mx,prepazapotlanejo.sems.udg.mx,,
811 Planteles -394 - 2023 - SEMS - 14MMS0616E,394,2023,SEMS,,14MMS0616E,Escuela Regional de Educación Media Superior de Ocotlán,EREMS Ocotlán,Escuela,1,Regional,Región Ciénega,Ocotlán,Ocotlán,Avenida Universidad ,1115,N/A,47829,http://eremso.sems.udg.mx,eremso.sems.udg.mx,,
811 Planteles -395 - 2023 - SEMS - 14MMS0639P,395,2023,SEMS,14MMS0616E,14MMS0639P,Módulo Atequiza,Módulo Atequiza,Módulo,1,Metropolitano,Región Centro,Ixtlahuacán de los Membrillos,Ixtlahuacán de los Membrillos,Calle Niños Héroes,100,N/A,45860,http://eremso.sems.udg.mx,eremso.sems.udg.mx,,
811 Planteles -396 - 2023 - SEMS - 14MMS0699D,396,2023,SEMS,14MMS0616E,14MMS0699D,Módulo Tototlán,Módulo Tototlán,Módulo,1,Regional,Región Ciénega,Tototlán,Tototlán,Avenida Guadalupe ,S/N,N/A,47730,http://eremso.sems.udg.mx,eremso.sems.udg.mx,,
811 Planteles -397 - 2023 - SEMS - 14MMS0748W,397,2023,SEMS,14MMS0616E,14MMS0748W,Módulo Zapotlán del Rey,Módulo Zapotlán del Rey,Módulo,1,Regional,Región Ciénega,Zapotlán del Rey,Zapotlán del Rey,Carretera Otatlán - Zapotlán del Rey,Km 2.3,N/A,45980,http://eremso.sems.udg.mx,eremso.sems.udg.mx,,
811 Planteles -398 - 2023 - SEMS - 14MMS0827I,398,2023,SEMS,14MMS0616E,14MMS0827I,Módulo Poncitlán,Módulo Poncitlán,Módulo,1,Regional,Región Ciénega,Poncitlán,Poncitlán,"Calle Plutarco Elías Calles
",S/N,N/A,45959,http://eremso.sems.udg.mx,eremso.sems.udg.mx,,
811 Planteles -399 - 2023 - SEMS - 14MMS0751J,399,2023,SEMS,,14MMS0751J,Escuela de Educación Media Superior Wixárika,EREMS Wixárika,Escuela,1,Regional,Región Norte,Mezquitic,Mezquitic,Terracería Conocido,S/N,N/A,46070,http://prepawixarika.sems.udg.mx,prepawixarika.sems.udg.mx,,
811 Planteles -400 - 2023 - SEMS - 14MMS0830W,400,2023,SEMS,14MMS0751J,14MMS0830W,Módulo Ocota de la Sierra,Módulo Ocota,Módulo,1,Regional,Región Norte,Mezquitic,Mezquitic,Camino A la preparatoria ,S/N,N/A,46155,http://prepawixarika.sems.udg.mx,prepawixarika.sems.udg.mx,,
811 Planteles -401 - 2023 - SEMS - 14MMS0818A,401,2023,SEMS,,14MMS0818A,Escuela Preparatoria de San José del Valle de Tlajomulco de Zúñiga,Prepa San José del Valle,Escuela,1,Metropolitano,Región Centro,Tlajomulco de Zúñiga,Tlajomulco de Zúñiga,Calle Concepción ,S/N,N/A,45653,http://prepasanjosedelvalle.sems.udg.mx,prepasanjosedelvalle.sems.udg.mx,,
811 Planteles -402 - 2022 - CUCEA - 14USU0120N,402,2022,CUCEA,,14USU0120N,Centro Universitario de Ciencias Económico Administrativas,CUCEA,Centro Universitario,1,Regional,Región Centro,Zapopan,N/A,Periférico Norte,799,N/A,45100,https://www.cucea.udg.mx,www.cucea.udg.mx,,
811 Planteles -403 - 2022 - CUCEI - 14USU0110G,403,2022,CUCEI,,14USU0110G,Centro Universitario de Ciencias Exactas e Ingenierías,CUCEI,Centro Universitario,1,Regional,Región Centro,Guadalajara,N/A,Boulevard Marcelino García Barragán,1421,N/A,44430,http://www.cucei.udg.mx,www.cucei.udg.mx,,
811 Planteles -404 - 2022 - CUCSH - 14USU0010H,404,2022,CUCSH,,14USU0010H,Centro Universitario de Ciencias Sociales y Humanidades sede Belenes,CUCSH - Belenes,Sede CU,1,Regional,Región Centro,Zapopan,N/A,Avenida José Parres Arias,150,N/A,45132,http://www.cucsh.udg.mx,www.cucsh.udg.mx,,
811 Planteles -405 - 2022 - CUCS - 14USU0230T,405,2022,CUCS,,14USU0230T,Centro Universitario de Ciencias de la Salud,CUCS,Centro Universitario,1,Regional,Región Centro,Guadalajara,N/A,Calle Sierra Mojada,950,N/A,44340,https://www.cucs.udg.mx,www.cucs.udg.mx,,
811 Planteles -406 - 2022 - CUAAD - 14USU0140A,406,2022,CUAAD,,14USU0140A,"Centro Universitario de Arte, Arquitectura y Diseño sede Huentitán",CUAAD - Huentitán,Centro Universitario,1,Regional,Región Centro,Guadalajara,N/A,Calzada Independencia Norte,5075,N/A,44250,https://cuaad.udg.mx,cuaad.udg.mx,,
811 Planteles -407 - 2022 - CUAAD - 14USU0005W,407,2022,CUAAD,14USU0140A,14USU0005W,"Centro Universitario de Arte, Arquitectura y Diseño sede Santa María de Gracia",CUAAD - Santa María de Gracia,Sede CU,1,Regional,Región Centro,Guadalajara,N/A,Calle Belén,120,N/A,44100,https://cuaad.udg.mx,cuaad.udg.mx,,
811 Planteles -408 - 2022 - CUAAD - 14USU0006V,408,2022,CUAAD,14USU0140A,14USU0006V,"Centro Universitario de Arte, Arquitectura y Diseño sede San Agustín",CUAAD - San Agustín,Sede CU,1,Regional,Región Centro,Guadalajara,Ex Claustro de San Agustín,Calle Morelos,191,N/A,44100,https://cuaad.udg.mx,cuaad.udg.mx,,
811 Planteles -409 - 2022 - CUCBA - 14USU0130U,409,2022,CUCBA,,14USU0130U,Centro Universitario de Ciencias Biológicas y Agropecuarias,CUCBA,Centro Universitario,1,Regional,Región Centro,Zapopan,Nextipac,Camino Ramón Padilla Sánchez,2100,N/A,45200,http://www.cucba.udg.mx,www.cucba.udg.mx,,
811 Planteles -410 - 2022 - CUALTOS - 14USU0220M,410,2022,CUALTOS,,14USU0220M,Centro Universitario de los Altos,CUALTOS,Centro Universitario,1,Regional,Región Altos Sur,Tepatitlán de Morelos,N/A,Avenida Rafael Casillas Aceves,1200,N/A,47620,http://www.cualtos.udg.mx,www.cualtos.udg.mx,,
811 Planteles -411 - 2022 - CUCIÉNEGA - 14USU0160O,411,2022,CUCIÉNEGA,,14USU0160O,Centro Universitario de la Ciénega sede Ocotlán,CUCIÉNEGA - Ocotlán,Centro Universitario,1,Regional,Región Ciénega,Ocotlán,N/A,Av. Universidad,1115,N/A,47810,https://cuci.udg.mx,cuci.udg.mx,,
811 Planteles -412 - 2022 - CUCIÉNEGA - 14USU0150H,412,2022,CUCIÉNEGA,14USU0160O,14USU0150H,Centro Universitario de la Ciénega sede Atotonilco,CUCIÉNEGA - Atotonilco,Sede CU,1,Regional,Región Ciénega,Atotonilco El Alto,N/A,Carretera Guadalajara - Mexico km 84,N/A,N/A,47750,https://atotonilco.cuci.udg.mx,atotonilco.cuci.udg.mx,,
811 Planteles -413 - 2022 - CUCIÉNEGA - 14USU0170V,413,2022,CUCIÉNEGA,14USU0160O,14USU0170V,Centro Universitario de la Ciénega sede La Barca,CUCIÉNEGA - La Barca,Sede CU,1,Regional,Región Ciénega,La Barca,Predio las Gaviotas,Carretera La Barca-Ocotlán km 6,N/A,N/A,48470,https://cuci.udg.mx/directorio/Campus-La-Barca,cuci.udg.mx/directorio/Campus-La-Barca,,
811 Planteles -414 - 2022 - CUSUR - 14USU0210F,414,2022,CUSUR,,14USU0210F,Centro Universitario del Sur,CUSUR,Centro Universitario,1,Regional,Región Sur,Zapotlán el Grande,Ciudad Guzmán,Avenida Enrique Arreola Silva,883,N/A,49000,http://www.cusur.udg.mx,www.cusur.udg.mx,,
811 Planteles -415 - 2022 - CUCOSTA - 14USU0190I,415,2022,CUCOSTA,,14USU0190I,Centro Universitario de la Costa sede Puerto Vallarta,CUCOSTA - Puerto Vallarta,Centro Universitario,1,Regional,Región Costa-Sierra Occidental,Puerto Vallarta,Delegación Ixtapa,Av. Universidad,203,N/A,48280,http://www.cuc.udg.mx,www.cuc.udg.mx,,
811 Planteles -416 - 2022 - CUCOSTA - 14USU0009S,416,2022,CUCOSTA,14USU0190I,14USU0009S,Centro Universitario de la Costa sede Tomatlán,CUCOSTA - Tomatlán,Sede CU,1,Regional,Región Costa Sur,Tomatlán,N/A,Calle 20 de Noviembre,500,N/A,48250,http://www.cuc.udg.mx/es/sede-tomatlan-0,www.cuc.udg.mx/es/sede-tomatlan-0,,
811 Planteles -417 - 2022 - CUCOSTASUR - 14USU0200Z,417,2022,CUCOSTASUR,,14USU0200Z,Centro Universitario de la Costa Sur sede Autlán,CUCOSTASUR - Autlán,Centro Universitario,1,Regional,Región Sierra de Amula,Autlán de Navarro,N/A,Avenida Independencia Nacional,151,N/A,48900,http://www.cucsur.udg.mx,www.cucsur.udg.mx,,
811 Planteles -418 - 2022 - CUCOSTASUR - 14USU0007U,418,2022,CUCOSTASUR,14USU0200Z,14USU0007U,Centro Universitario de la Costa Sur sede San Patricio Melaque,CUCOSTASUR - San Patricio Melaque,Sede CU,1,Regional,Región Costa Sur,Cihuatlán,San Patricio (Melaque),Calle Gomez Farias ,82,N/A,48980,http://www.cucsur.udg.mx,www.cucsur.udg.mx,,
811 Planteles -419 - 2022 - CUVALLES - 14USU0003Y,419,2022,CUVALLES,,14USU0003Y,Centro Universitario de los Valles,CUVALLES,Centro Universitario,1,Regional,Región Valles,Ameca,N/A,Carretera Guadalajara - Ameca Km. 45.5,S/N,N/A,46600,http://www.web.valles.udg.mx,www.web.valles.udg.mx,,
811 Planteles -420 - 2022 - CUNORTE - 14USU0002Z,420,2022,CUNORTE,,14USU0002Z,Centro Universitario del Norte,CUNORTE,Centro Universitario,1,Regional,Región Norte,Colotlán,N/A,Carretera Federal Colotlán - Huejúcar km 191,23,N/A,46200,https://www.cunorte.udg.mx,www.cunorte.udg.mx,,
811 Planteles -421 - 2022 - CULAGOS - 14USU0221L,421,2022,CULAGOS,,14USU0221L,Centro Universitario de los Lagos sede Lagos de Moreno,CULAGOS - Lagos de Moreno,Centro Universitario,1,Regional,Región Altos Norte,Lagos de Moreno,N/A,Avenida Enrique Díaz de León,1144,N/A,47460,https://www.lagos.udg.mx,www.lagos.udg.mx,,
811 Planteles -422 - 2022 - CULAGOS - 14USU0222K,422,2022,CULAGOS,14USU0221L,14USU0222K,Centro Universitario de los Lagos sede San Juan de los Lagos,CULAGOS - San Juan de los Lagos,Sede CU,1,Regional,Región Altos Norte,San Juan de Los Lagos,N/A,Calle Tenazas,S/N,N/A,47000,https://www.lagos.udg.mx,www.lagos.udg.mx,,
