name,row,ciclo,nivel_estudiante,cve_plantel,entidad_universitaria,nombre_corto,cve_programa,nivel_educativo,programa_educativo,total,hombres,mujeres,personas_nb
124 Estudiantes en PEC por programa -123 - 2021-2022 - CUCEA - Maestría - Relaciones Económicas Internacionales y Cooperación,123,2021-2022,Posgrado,14USU0120N,CUCEA,CUCEA,7031400038,Maestría,Relaciones Económicas Internacionales y Cooperación,22,10,12,
124 Estudiantes en PEC por programa -124 - 2021-2022 - CUCEA - Maestría - Resolución de Conflictos,124,2021-2022,Posgrado,14USU0120N,CUCEA,CUCEA,7031500062,Maestría,Resolución de Conflictos,33,12,21,
124 Estudiantes en PEC por programa -125 - 2021-2022 - CUCEA - Maestría - Tecnologías de Información,125,2021-2022,Posgrado,14USU0120N,CUCEA,CUCEA,7062200049,Maestría,Tecnologías de Información,33,22,11,
124 Estudiantes en PEC por programa -126 - 2021-2022 - CUCEA - Maestría - Tecnologías para el Aprendizaje,126,2021-2022,Posgrado,14USU0120N,CUCEA,CUCEA,7011400011,Maestría,Tecnologías para el Aprendizaje,37,13,24,
124 Estudiantes en PEC por programa -127 - 2022-2023 - CUCEA - Maestría - Administración de Negocios,127,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7042100033,Maestría,Administración de Negocios,163,90,73,
124 Estudiantes en PEC por programa -128 - 2022-2023 - CUCEA - Maestría - Dirección de Mercadotecnia,128,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7041200034,Maestría,Dirección de Mercadotecnia,76,29,47,
124 Estudiantes en PEC por programa -129 - 2022-2023 - CUCEA - Maestría - Economía,129,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7031400008,Maestría,Economía,20,14,6,
124 Estudiantes en PEC por programa -130 - 2022-2023 - CUCEA - Maestría - Educación Superior Internacional ,130,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7012500034,Maestría,Educación Superior Internacional ,14,3,11,
124 Estudiantes en PEC por programa -131 - 2022-2023 - CUCEA - Maestría - Finanzas,131,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7041300021,Maestría,Finanzas,94,45,49,
124 Estudiantes en PEC por programa -132 - 2022-2023 - CUCEA - Maestría - Gestión de la Seguridad y Salud en el Trabajo,132,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7103100010,Maestría,Gestión de la Seguridad y Salud en el Trabajo,35,16,19,
124 Estudiantes en PEC por programa -133 - 2022-2023 - CUCEA - Maestría - Gestión y Políticas de la Educación Superior,133,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7011200077,Maestría,Gestión y Políticas de la Educación Superior,17,6,11,
124 Estudiantes en PEC por programa -134 - 2022-2023 - CUCEA - Maestría - Innovación Social y Gestión del Bienestar ,134,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7011000042,Maestría,Innovación Social y Gestión del Bienestar ,24,6,18,
124 Estudiantes en PEC por programa -135 - 2022-2023 - CUCEA - Maestría - Negocios Internacionales,135,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7041100024,Maestría,Negocios Internacionales,6,3,3,
124 Estudiantes en PEC por programa -136 - 2022-2023 - CUCEA - Maestría - Negocios y Estudios Económicos,136,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7041100026,Maestría,Negocios y Estudios Económicos,19,7,12,
124 Estudiantes en PEC por programa -137 - 2022-2023 - CUCEA - Maestría - Políticas Públicas,137,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7031300023,Maestría,Políticas Públicas,19,9,10,
124 Estudiantes en PEC por programa -138 - 2022-2023 - CUCEA - Maestría - Relaciones Económicas Internacionales y Cooperación,138,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7031400038,Maestría,Relaciones Económicas Internacionales y Cooperación,16,9,7,
124 Estudiantes en PEC por programa -139 - 2022-2023 - CUCEA - Maestría - Resolución de Conflictos,139,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7031500062,Maestría,Resolución de Conflictos,24,7,17,
124 Estudiantes en PEC por programa -140 - 2022-2023 - CUCEA - Maestría - Tecnologías de Información,140,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7062200049,Maestría,Tecnologías de Información,30,22,8,
124 Estudiantes en PEC por programa -141 - 2022-2023 - CUCEA - Maestría - Tecnologías para el Aprendizaje,141,2022-2023,Posgrado,14USU0120N,CUCEA,CUCEA,7011400011,Maestría,Tecnologías para el Aprendizaje,31,13,18,
124 Estudiantes en PEC por programa -142 - 2023-2024 - CUCEA - Maestría - Administración de Negocios,142,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7042100033,Maestría,Administración de Negocios,226,123,103,
124 Estudiantes en PEC por programa -143 - 2023-2024 - CUCEA - Maestría - Dirección de Mercadotecnia,143,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7041200034,Maestría,Dirección de Mercadotecnia,92,40,52,
124 Estudiantes en PEC por programa -144 - 2023-2024 - CUCEA - Maestría - Economía,144,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7031400008,Maestría,Economía,25,18,7,
124 Estudiantes en PEC por programa -145 - 2023-2024 - CUCEA - Maestría - Educación Superior Internacional ,145,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7012500034,Maestría,Educación Superior Internacional ,17,3,14,
124 Estudiantes en PEC por programa -146 - 2023-2024 - CUCEA - Maestría - Finanzas,146,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7041300021,Maestría,Finanzas,123,67,56,
124 Estudiantes en PEC por programa -147 - 2023-2024 - CUCEA - Maestría - Gestión de la Seguridad y Salud en el Trabajo,147,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7103100010,Maestría,Gestión de la Seguridad y Salud en el Trabajo,58,26,32,
124 Estudiantes en PEC por programa -148 - 2023-2024 - CUCEA - Maestría - Gestión y Políticas de la Educación Superior,148,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7011200077,Maestría,Gestión y Políticas de la Educación Superior,26,12,14,
124 Estudiantes en PEC por programa -149 - 2023-2024 - CUCEA - Maestría - Innovación Social y Gestión del Bienestar ,149,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7011000042,Maestría,Innovación Social y Gestión del Bienestar ,36,11,25,
124 Estudiantes en PEC por programa -150 - 2023-2024 - CUCEA - Maestría - Negocios Internacionales,150,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7041100024,Maestría,Negocios Internacionales,4,1,3,
124 Estudiantes en PEC por programa -151 - 2023-2024 - CUCEA - Maestría - Negocios y Estudios Económicos,151,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7041100026,Maestría,Negocios y Estudios Económicos,19,7,12,
124 Estudiantes en PEC por programa -152 - 2023-2024 - CUCEA - Maestría - Políticas Públicas,152,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7031300023,Maestría,Políticas Públicas,36,19,17,
124 Estudiantes en PEC por programa -153 - 2023-2024 - CUCEA - Maestría - Relaciones Económicas Internacionales y Cooperación,153,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7031400038,Maestría,Relaciones Económicas Internacionales y Cooperación,11,5,6,
124 Estudiantes en PEC por programa -154 - 2023-2024 - CUCEA - Maestría - Resolución de Conflictos,154,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7031500062,Maestría,Resolución de Conflictos,28,9,19,
124 Estudiantes en PEC por programa -155 - 2023-2024 - CUCEA - Maestría - Tecnologías de Información,155,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7062200049,Maestría,Tecnologías de Información,53,40,13,
124 Estudiantes en PEC por programa -156 - 2023-2024 - CUCEA - Maestría - Tecnologías para el Aprendizaje,156,2023-2024,Posgrado,14USU0120N,CUCEA,CUCEA,7011400011,Maestría,Tecnologías para el Aprendizaje,47,20,27,
124 Estudiantes en PEC por programa -157 - 2018-2019 - CUCEI - Licenciatura - Física,157,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5052100005,Licenciatura,Física,325,237,88,
124 Estudiantes en PEC por programa -158 - 2018-2019 - CUCEI - Licenciatura - Ingeniería Biomédica,158,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5071000020,Licenciatura,Ingeniería Biomédica,522,295,227,
124 Estudiantes en PEC por programa -159 - 2018-2019 - CUCEI - Licenciatura - Ingeniería Civil,159,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5073200005,Licenciatura,Ingeniería Civil,1161,958,203,
124 Estudiantes en PEC por programa -160 - 2018-2019 - CUCEI - Licenciatura - Ingeniería en Alimentos y Biotecnología,160,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5072100033,Licenciatura,Ingeniería en Alimentos y Biotecnología,474,166,308,
124 Estudiantes en PEC por programa -161 - 2018-2019 - CUCEI - Licenciatura - Ingeniería en Computación,161,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5061000002,Licenciatura,Ingeniería en Computación,1423,1238,185,
124 Estudiantes en PEC por programa -162 - 2018-2019 - CUCEI - Licenciatura - Ingeniería en Comunicaciones y Electrónica,162,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5062100009,Licenciatura,Ingeniería en Comunicaciones y Electrónica,1774,1564,210,
124 Estudiantes en PEC por programa -163 - 2018-2019 - CUCEI - Licenciatura - Ingeniería en Topografía Geomántica,163,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5073200035,Licenciatura,Ingeniería en Topografía Geomántica,274,224,50,
124 Estudiantes en PEC por programa -164 - 2018-2019 - CUCEI - Licenciatura - Ingeniería Industrial,164,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5071700019,Licenciatura,Ingeniería Industrial,1806,1278,528,
124 Estudiantes en PEC por programa -165 - 2018-2019 - CUCEI - Licenciatura - Ingeniería Informática,165,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5062200055,Licenciatura,Ingeniería Informática,1108,950,158,
124 Estudiantes en PEC por programa -166 - 2018-2019 - CUCEI - Licenciatura - Ingeniería Mecánica Eléctrica,166,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5071300009,Licenciatura,Ingeniería Mecánica Eléctrica,1652,1565,87,
124 Estudiantes en PEC por programa -167 - 2018-2019 - CUCEI - Licenciatura - Ingeniería Química,167,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5071400015,Licenciatura,Ingeniería Química,1384,816,568,
124 Estudiantes en PEC por programa -168 - 2018-2019 - CUCEI - Licenciatura - Matemáticas,168,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5053100004,Licenciatura,Matemáticas,232,144,88,
124 Estudiantes en PEC por programa -169 - 2018-2019 - CUCEI - Licenciatura - Química,169,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5071400015,Licenciatura,Química,651,313,338,
124 Estudiantes en PEC por programa -170 - 2018-2019 - CUCEI - Licenciatura - Químico Farmacéutico Biólogo,170,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5095400006,Licenciatura,Químico Farmacéutico Biólogo,1509,537,972,
124 Estudiantes en PEC por programa -171 - 2018-2019 - CUCEI - Licenciatura - Ciencias de Materiales,171,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5052200017,Licenciatura,Ciencias de Materiales,,,,
124 Estudiantes en PEC por programa -172 - 2018-2019 - CUCEI - Licenciatura - Ingeniería Fotónica,172,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5071200034,Licenciatura,Ingeniería Fotónica,,,,
124 Estudiantes en PEC por programa -173 - 2018-2019 - CUCEI - Licenciatura - Ingeniería Robótica,173,2018-2019,Pregrado,14USU0110G,CUCEI,CUCEI,5071300082,Licenciatura,Ingeniería Robótica,,,,
124 Estudiantes en PEC por programa -174 - 2019-2020 - CUCEI - Licenciatura - Física,174,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5052100005,Licenciatura,Física,358,264,94,
124 Estudiantes en PEC por programa -175 - 2019-2020 - CUCEI - Licenciatura - Ingeniería Biomédica,175,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5071000020,Licenciatura,Ingeniería Biomédica,572,336,236,
124 Estudiantes en PEC por programa -176 - 2019-2020 - CUCEI - Licenciatura - Ingeniería Civil,176,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5073200005,Licenciatura,Ingeniería Civil,1191,982,209,
124 Estudiantes en PEC por programa -177 - 2019-2020 - CUCEI - Licenciatura - Ingeniería en Alimentos y Biotecnología,177,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5072100033,Licenciatura,Ingeniería en Alimentos y Biotecnología,516,162,354,
124 Estudiantes en PEC por programa -178 - 2019-2020 - CUCEI - Licenciatura - Ingeniería en Computación,178,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5061000002,Licenciatura,Ingeniería en Computación,1513,1322,191,
124 Estudiantes en PEC por programa -179 - 2019-2020 - CUCEI - Licenciatura - Ingeniería en Comunicaciones y Electrónica,179,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5062100009,Licenciatura,Ingeniería en Comunicaciones y Electrónica,1626,1414,212,
124 Estudiantes en PEC por programa -180 - 2019-2020 - CUCEI - Licenciatura - Ingeniería en Topografía Geomántica,180,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5073200035,Licenciatura,Ingeniería en Topografía Geomántica,291,237,54,
124 Estudiantes en PEC por programa -181 - 2019-2020 - CUCEI - Licenciatura - Ingeniería Industrial,181,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5071700019,Licenciatura,Ingeniería Industrial,1846,1313,533,
124 Estudiantes en PEC por programa -182 - 2019-2020 - CUCEI - Licenciatura - Ingeniería Informática,182,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5062200055,Licenciatura,Ingeniería Informática,1144,980,164,
124 Estudiantes en PEC por programa -183 - 2019-2020 - CUCEI - Licenciatura - Ingeniería Mecánica Eléctrica,183,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5071300009,Licenciatura,Ingeniería Mecánica Eléctrica,1620,1525,95,
124 Estudiantes en PEC por programa -184 - 2019-2020 - CUCEI - Licenciatura - Ingeniería Química,184,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5071400015,Licenciatura,Ingeniería Química,1432,823,609,
124 Estudiantes en PEC por programa -185 - 2019-2020 - CUCEI - Licenciatura - Matemáticas,185,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5053100004,Licenciatura,Matemáticas,,,,
124 Estudiantes en PEC por programa -186 - 2019-2020 - CUCEI - Licenciatura - Química,186,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5071400015,Licenciatura,Química,696,366,330,
124 Estudiantes en PEC por programa -187 - 2019-2020 - CUCEI - Licenciatura - Químico Farmacéutico Biólogo,187,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5095400006,Licenciatura,Químico Farmacéutico Biólogo,1605,573,1032,
124 Estudiantes en PEC por programa -188 - 2019-2020 - CUCEI - Licenciatura - Ciencias de Materiales,188,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5052200017,Licenciatura,Ciencias de Materiales,,,,
124 Estudiantes en PEC por programa -189 - 2019-2020 - CUCEI - Licenciatura - Ingeniería Fotónica,189,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5071200034,Licenciatura,Ingeniería Fotónica,,,,
124 Estudiantes en PEC por programa -190 - 2019-2020 - CUCEI - Licenciatura - Ingeniería Robótica,190,2019-2020,Pregrado,14USU0110G,CUCEI,CUCEI,5071300082,Licenciatura,Ingeniería Robótica,,,,
124 Estudiantes en PEC por programa -191 - 2020-2021 - CUCEI - Licenciatura - Física,191,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5052100005,Licenciatura,Física,419,313,106,
124 Estudiantes en PEC por programa -192 - 2020-2021 - CUCEI - Licenciatura - Ingeniería Biomédica,192,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5071000020,Licenciatura,Ingeniería Biomédica,669,386,283,
124 Estudiantes en PEC por programa -193 - 2020-2021 - CUCEI - Licenciatura - Ingeniería Civil,193,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5073200005,Licenciatura,Ingeniería Civil,1254,1025,229,
124 Estudiantes en PEC por programa -194 - 2020-2021 - CUCEI - Licenciatura - Ingeniería en Alimentos y Biotecnología,194,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5072100033,Licenciatura,Ingeniería en Alimentos y Biotecnología,551,172,379,
124 Estudiantes en PEC por programa -195 - 2020-2021 - CUCEI - Licenciatura - Ingeniería en Computación,195,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5061000002,Licenciatura,Ingeniería en Computación,1750,1513,237,
124 Estudiantes en PEC por programa -196 - 2020-2021 - CUCEI - Licenciatura - Ingeniería en Comunicaciones y Electrónica,196,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5062100009,Licenciatura,Ingeniería en Comunicaciones y Electrónica,1665,1449,216,
124 Estudiantes en PEC por programa -197 - 2020-2021 - CUCEI - Licenciatura - Ingeniería en Topografía Geomántica,197,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5073200035,Licenciatura,Ingeniería en Topografía Geomántica,308,250,58,
124 Estudiantes en PEC por programa -198 - 2020-2021 - CUCEI - Licenciatura - Ingeniería Industrial,198,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5071700019,Licenciatura,Ingeniería Industrial,1949,1394,555,
124 Estudiantes en PEC por programa -199 - 2020-2021 - CUCEI - Licenciatura - Ingeniería Informática,199,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5062200055,Licenciatura,Ingeniería Informática,1402,1201,201,
124 Estudiantes en PEC por programa -200 - 2020-2021 - CUCEI - Licenciatura - Ingeniería Mecánica Eléctrica,200,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5071300009,Licenciatura,Ingeniería Mecánica Eléctrica,1735,1637,98,
124 Estudiantes en PEC por programa -201 - 2020-2021 - CUCEI - Licenciatura - Ingeniería Química,201,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5071400015,Licenciatura,Ingeniería Química,1528,877,651,
124 Estudiantes en PEC por programa -202 - 2020-2021 - CUCEI - Licenciatura - Matemáticas,202,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5053100004,Licenciatura,Matemáticas,307,196,111,
124 Estudiantes en PEC por programa -203 - 2020-2021 - CUCEI - Licenciatura - Química,203,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5071400015,Licenciatura,Química,770,413,357,
124 Estudiantes en PEC por programa -204 - 2020-2021 - CUCEI - Licenciatura - Químico Farmacéutico Biólogo,204,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5095400006,Licenciatura,Químico Farmacéutico Biólogo,1719,631,1088,
124 Estudiantes en PEC por programa -205 - 2020-2021 - CUCEI - Licenciatura - Ciencias de Materiales,205,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5052200017,Licenciatura,Ciencias de Materiales,,,,
124 Estudiantes en PEC por programa -206 - 2020-2021 - CUCEI - Licenciatura - Ingeniería Fotónica,206,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5071200034,Licenciatura,Ingeniería Fotónica,,,,
124 Estudiantes en PEC por programa -207 - 2020-2021 - CUCEI - Licenciatura - Ingeniería Robótica,207,2020-2021,Pregrado,14USU0110G,CUCEI,CUCEI,5071300082,Licenciatura,Ingeniería Robótica,,,,
124 Estudiantes en PEC por programa -208 - 2021-2022 - CUCEI - Licenciatura - Física,208,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5052100005,Licenciatura,Física,480,359,121,
124 Estudiantes en PEC por programa -209 - 2021-2022 - CUCEI - Licenciatura - Ingeniería Biomédica,209,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5071000020,Licenciatura,Ingeniería Biomédica,749,435,314,
124 Estudiantes en PEC por programa -210 - 2021-2022 - CUCEI - Licenciatura - Ingeniería Civil,210,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5073200005,Licenciatura,Ingeniería Civil,1308,1065,243,
124 Estudiantes en PEC por programa -211 - 2021-2022 - CUCEI - Licenciatura - Ingeniería en Alimentos y Biotecnología,211,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5072100033,Licenciatura,Ingeniería en Alimentos y Biotecnología,553,178,375,
124 Estudiantes en PEC por programa -212 - 2021-2022 - CUCEI - Licenciatura - Ingeniería en Computación,212,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5061000002,Licenciatura,Ingeniería en Computación,1979,1715,264,
124 Estudiantes en PEC por programa -213 - 2021-2022 - CUCEI - Licenciatura - Ingeniería en Comunicaciones y Electrónica,213,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5062100009,Licenciatura,Ingeniería en Comunicaciones y Electrónica,1559,1351,208,
124 Estudiantes en PEC por programa -214 - 2021-2022 - CUCEI - Licenciatura - Ingeniería en Topografía Geomántica,214,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5073200035,Licenciatura,Ingeniería en Topografía Geomántica,320,251,69,
124 Estudiantes en PEC por programa -215 - 2021-2022 - CUCEI - Licenciatura - Ingeniería Industrial,215,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5071700019,Licenciatura,Ingeniería Industrial,1993,1394,599,
124 Estudiantes en PEC por programa -216 - 2021-2022 - CUCEI - Licenciatura - Ingeniería Informática,216,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5062200055,Licenciatura,Ingeniería Informática,1573,1339,234,
124 Estudiantes en PEC por programa -217 - 2021-2022 - CUCEI - Licenciatura - Ingeniería Mecánica Eléctrica,217,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5071300009,Licenciatura,Ingeniería Mecánica Eléctrica,1810,1702,108,
124 Estudiantes en PEC por programa -218 - 2021-2022 - CUCEI - Licenciatura - Ingeniería Química,218,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5071400015,Licenciatura,Ingeniería Química,1526,844,682,
124 Estudiantes en PEC por programa -219 - 2021-2022 - CUCEI - Licenciatura - Matemáticas,219,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5053100004,Licenciatura,Matemáticas,320,217,103,
124 Estudiantes en PEC por programa -220 - 2021-2022 - CUCEI - Licenciatura - Química,220,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5071400015,Licenciatura,Química,810,416,394,
124 Estudiantes en PEC por programa -221 - 2021-2022 - CUCEI - Licenciatura - Químico Farmacéutico Biólogo,221,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5095400006,Licenciatura,Químico Farmacéutico Biólogo,1717,618,1099,
124 Estudiantes en PEC por programa -222 - 2021-2022 - CUCEI - Licenciatura - Ciencias de Materiales,222,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5052200017,Licenciatura,Ciencias de Materiales,,,,
124 Estudiantes en PEC por programa -223 - 2021-2022 - CUCEI - Licenciatura - Ingeniería Fotónica,223,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5071200034,Licenciatura,Ingeniería Fotónica,,,,
124 Estudiantes en PEC por programa -224 - 2021-2022 - CUCEI - Licenciatura - Ingeniería Robótica,224,2021-2022,Pregrado,14USU0110G,CUCEI,CUCEI,5071300082,Licenciatura,Ingeniería Robótica,,,,
124 Estudiantes en PEC por programa -225 - 2022-2023 - CUCEI - Licenciatura - Física,225,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5052100005,Licenciatura,Física,564,418,146,
124 Estudiantes en PEC por programa -226 - 2022-2023 - CUCEI - Licenciatura - Ingeniería Biomédica,226,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5071000020,Licenciatura,Ingeniería Biomédica,798,482,316,
124 Estudiantes en PEC por programa -227 - 2022-2023 - CUCEI - Licenciatura - Ingeniería Civil,227,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5073200005,Licenciatura,Ingeniería Civil,1270,1037,233,
124 Estudiantes en PEC por programa -228 - 2022-2023 - CUCEI - Licenciatura - Ingeniería en Alimentos y Biotecnología,228,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5072100033,Licenciatura,Ingeniería en Alimentos y Biotecnología,583,188,395,
124 Estudiantes en PEC por programa -229 - 2022-2023 - CUCEI - Licenciatura - Ingeniería en Computación,229,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5061000002,Licenciatura,Ingeniería en Computación,2122,1848,274,
124 Estudiantes en PEC por programa -230 - 2022-2023 - CUCEI - Licenciatura - Ingeniería en Comunicaciones y Electrónica,230,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5062100009,Licenciatura,Ingeniería en Comunicaciones y Electrónica,1372,1184,188,
124 Estudiantes en PEC por programa -231 - 2022-2023 - CUCEI - Licenciatura - Ingeniería en Topografía Geomántica,231,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5073200035,Licenciatura,Ingeniería en Topografía Geomántica,315,236,79,
124 Estudiantes en PEC por programa -232 - 2022-2023 - CUCEI - Licenciatura - Ingeniería Industrial,232,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5071700019,Licenciatura,Ingeniería Industrial,2019,1446,573,
124 Estudiantes en PEC por programa -233 - 2022-2023 - CUCEI - Licenciatura - Ingeniería Informática,233,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5062200055,Licenciatura,Ingeniería Informática,1745,1486,259,
124 Estudiantes en PEC por programa -234 - 2022-2023 - CUCEI - Licenciatura - Ingeniería Mecánica Eléctrica,234,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5071300009,Licenciatura,Ingeniería Mecánica Eléctrica,1750,1651,99,
124 Estudiantes en PEC por programa -235 - 2022-2023 - CUCEI - Licenciatura - Ingeniería Química,235,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5071400015,Licenciatura,Ingeniería Química,1492,820,672,
124 Estudiantes en PEC por programa -236 - 2022-2023 - CUCEI - Licenciatura - Matemáticas,236,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5053100004,Licenciatura,Matemáticas,331,236,95,
124 Estudiantes en PEC por programa -237 - 2022-2023 - CUCEI - Licenciatura - Química,237,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5071400015,Licenciatura,Química,819,432,387,
124 Estudiantes en PEC por programa -238 - 2022-2023 - CUCEI - Licenciatura - Químico Farmacéutico Biólogo,238,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5095400006,Licenciatura,Químico Farmacéutico Biólogo,1762,631,1131,
124 Estudiantes en PEC por programa -239 - 2022-2023 - CUCEI - Licenciatura - Ciencias de Materiales,239,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5052200017,Licenciatura,Ciencias de Materiales,219,132,87,
124 Estudiantes en PEC por programa -240 - 2022-2023 - CUCEI - Licenciatura - Ingeniería Fotónica,240,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5071200034,Licenciatura,Ingeniería Fotónica,,,,
124 Estudiantes en PEC por programa -241 - 2022-2023 - CUCEI - Licenciatura - Ingeniería Robótica,241,2022-2023,Pregrado,14USU0110G,CUCEI,CUCEI,5071300082,Licenciatura,Ingeniería Robótica,,,,
124 Estudiantes en PEC por programa -242 - 2023-2024 - CUCEI - Licenciatura - Física,242,2023-2024,Pregrado,14USU0110G,CUCEI,CUCEI,5052100005,Licenciatura,Física,614,460,154,
