name,row,ciclo,clave_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
531 2020-2021 14USU0221L 5041400032,531,2020-2021,14USU0221L,5041400032,Escolarizada,0,0,,0,,,,,,,,,1,0,,1,,,,,,,,
532 2020-2021 14USU0221L 5022000001,532,2020-2021,14USU0221L,5022000001,Escolarizada,6,17,,23,,,,,,,,,2,8,,10,,,,,,,,
533 2020-2021 14USU0221L 5031100007,533,2020-2021,14USU0221L,5031100007,Escolarizada,9,37,,46,,,,,,,,,5,24,,29,,,,,,,,
534 2020-2021 14USU0221L 5062200082,534,2020-2021,14USU0221L,5062200082,Escolarizada,0,0,,0,,,,,,,,,1,3,,4,,,,,,,,
535 2020-2021 14USU0003Y 5033100003,535,2020-2021,14USU0003Y,5033100003,Escolarizada,36,35,,71,,,,,,,,,23,20,,43,,,,,,,,
536 2020-2021 14USU0003Y 5052200021,536,2020-2021,14USU0003Y,5052200021,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
537 2020-2021 14USU0003Y 5062200073,537,2020-2021,14USU0003Y,5062200073,Escolarizada,5,1,,6,,,,,,,,,9,1,,10,,,,,,,,
538 2020-2021 14USU0003Y 5072400001,538,2020-2021,14USU0003Y,5072400001,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
539 2020-2021 14USU0003Y 5071300091,539,2020-2021,14USU0003Y,5071300091,Escolarizada,3,2,,5,,,,,,,,,0,0,,0,,,,,,,,
540 2020-2021 14USU0003Y 5051100015,540,2020-2021,14USU0003Y,5051100015,Escolarizada,2,8,,10,,,,,,,,,0,0,,0,,,,,,,,
541 2020-2021 14USU0003Y 5062200055,541,2020-2021,14USU0003Y,5062200055,Escolarizada,0,0,,0,,,,,,,,,4,2,,6,,,,,,,,
542 2020-2021 14USU0003Y 5071300014,542,2020-2021,14USU0003Y,5071300014,Escolarizada,44,4,,48,,,,,,,,,24,1,,25,,,,,,,,
543 2020-2021 14USU0003Y 5042000002,543,2020-2021,14USU0003Y,5042000002,Escolarizada,15,34,,49,,,,,,,,,22,14,,36,,,,,,,,
544 2020-2021 14USU0003Y 5041100021,544,2020-2021,14USU0003Y,5041100021,Escolarizada,15,11,,26,,,,,,,,,4,4,,8,,,,,,,,
545 2020-2021 14USU0003Y 5041400032,545,2020-2021,14USU0003Y,5041400032,Escolarizada,28,54,,82,,,,,,,,,18,23,,41,,,,,,,,
546 2020-2021 14USU0003Y 5011500002,546,2020-2021,14USU0003Y,5011500002,Escolarizada,7,25,,32,,,,,,,,,7,18,,25,,,,,,,,
547 2020-2021 14USU0003Y 5092100006,547,2020-2021,14USU0003Y,5092100006,Escolarizada,2,11,,13,,,,,,,,,13,107,,120,,,,,,,,
548 2020-2021 14USU0003Y 5094200006,548,2020-2021,14USU0003Y,5094200006,Escolarizada,4,20,,24,,,,,,,,,0,0,,0,,,,,,,,
549 2020-2021 14USU0003Y 5031100007,549,2020-2021,14USU0003Y,5031100007,Escolarizada,14,45,,59,,,,,,,,,12,32,,44,,,,,,,,
550 2020-2021 14USU0003Y 5062200082,550,2020-2021,14USU0003Y,5062200082,Escolarizada,14,10,,24,,,,,,,,,9,6,,15,,,,,,,,
551 2020-2021 14USU0003Y 5031500010,551,2020-2021,14USU0003Y,5031500010,Escolarizada,8,80,,88,,,,,,,,,9,111,,120,,,,,,,,
552 2020-2021 14USU0003Y 5101600013,552,2020-2021,14USU0003Y,5101600013,Escolarizada,1,9,,10,,,,,,,,,6,7,,13,,,,,,,,
553 2020-2021 14USU0160O 5033100003,553,2020-2021,14USU0160O,5033100003,Escolarizada,64,58,,122,,,,,,,,,100,134,,234,,,,,,,,
554 2020-2021 14USU0160O 5061000002,554,2020-2021,14USU0160O,5061000002,Escolarizada,14,0,,14,,,,,,,,,17,4,,21,,,,,,,,
555 2020-2021 14USU0160O 5071700019,555,2020-2021,14USU0160O,5071700019,Escolarizada,42,7,,49,,,,,,,,,23,4,,27,,,,,,,,
556 2020-2021 14USU0160O 5062200055,556,2020-2021,14USU0160O,5062200055,Escolarizada,12,6,,18,,,,,,,,,6,3,,9,,,,,,,,
557 2020-2021 14USU0160O 5071400015,557,2020-2021,14USU0160O,5071400015,Escolarizada,22,21,,43,,,,,,,,,18,11,,29,,,,,,,,
558 2020-2021 14USU0160O 5042000002,558,2020-2021,14USU0160O,5042000002,Escolarizada,10,24,,34,,,,,,,,,16,56,,72,,,,,,,,
559 2020-2021 14USU0160O 5041400032,559,2020-2021,14USU0160O,5041400032,Escolarizada,11,18,,29,,,,,,,,,20,42,,62,,,,,,,,
560 2020-2021 14USU0160O 5041200028,560,2020-2021,14USU0160O,5041200028,Escolarizada,9,21,,30,,,,,,,,,9,13,,22,,,,,,,,
561 2020-2021 14USU0160O 5041100056,561,2020-2021,14USU0160O,5041100056,Escolarizada,22,37,,59,,,,,,,,,11,25,,36,,,,,,,,
562 2020-2021 14USU0160O 5032100038,562,2020-2021,14USU0160O,5032100038,Escolarizada,9,15,,24,,,,,,,,,5,5,,10,,,,,,,,
563 2020-2021 14USU0160O 5031100007,563,2020-2021,14USU0160O,5031100007,Escolarizada,10,75,,85,,,,,,,,,16,59,,75,,,,,,,,
564 2020-2021 14USU0160O 5095400006,564,2020-2021,14USU0160O,5095400006,Escolarizada,15,24,,39,,,,,,,,,35,48,,83,,,,,,,,
565 2020-2021 14USU0160O 5042100117,565,2020-2021,14USU0160O,5042100117,Escolarizada,11,29,,40,,,,,,,,,5,20,,25,,,,,,,,
566 2020-2021 14USU0160O 5091100011,566,2020-2021,14USU0160O,5091100011,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
567 2020-2021 14USU0190I 5033100003,567,2020-2021,14USU0190I,5033100003,Escolarizada,23,47,,70,,,,,,,,,26,40,,66,,,,,,,,
568 2020-2021 14USU0190I 5073200005,568,2020-2021,14USU0190I,5073200005,Escolarizada,60,17,,77,,,,,,,,,41,10,,51,,,,,,,,
569 2020-2021 14USU0190I 5061000002,569,2020-2021,14USU0190I,5061000002,Escolarizada,14,1,,15,,,,,,,,,10,1,,11,,,,,,,,
570 2020-2021 14USU0190I 5021500002,570,2020-2021,14USU0190I,5021500002,Escolarizada,29,18,,47,,,,,,,,,10,10,,20,,,,,,,,
571 2020-2021 14USU0190I 5062100034,571,2020-2021,14USU0190I,5062100034,Escolarizada,29,6,,35,,,,,,,,,13,5,,18,,,,,,,,
572 2020-2021 14USU0190I 5071000047,572,2020-2021,14USU0190I,5071000047,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
573 2020-2021 14USU0190I 5042000002,573,2020-2021,14USU0190I,5042000002,Escolarizada,53,65,,118,,,,,,,,,21,43,,64,,,,,,,,
574 2020-2021 14USU0190I 5073100009,574,2020-2021,14USU0190I,5073100009,Escolarizada,34,20,,54,,,,,,,,,24,12,,36,,,,,,,,
575 2020-2021 14USU0190I 5021000114,575,2020-2021,14USU0190I,5021000114,Escolarizada,3,15,,18,,,,,,,,,0,0,,0,,,,,,,,
576 2020-2021 14USU0190I 5021700002,576,2020-2021,14USU0190I,5021700002,Escolarizada,5,8,,13,,,,,,,,,2,0,,2,,,,,,,,
577 2020-2021 14USU0190I 5051100003,577,2020-2021,14USU0190I,5051100003,Escolarizada,10,30,,40,,,,,,,,,7,10,,17,,,,,,,,
578 2020-2021 14USU0190I 5072100049,578,2020-2021,14USU0190I,5072100049,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
579 2020-2021 14USU0190I 5041400032,579,2020-2021,14USU0190I,5041400032,Escolarizada,53,85,,138,,,,,,,,,34,55,,89,,,,,,,,
580 2020-2021 14USU0190I 5101100015,580,2020-2021,14USU0190I,5101100015,Escolarizada,38,19,,57,,,,,,,,,8,5,,13,,,,,,,,
581 2020-2021 14USU0190I 5021500044,581,2020-2021,14USU0190I,5021500044,Escolarizada,4,14,,18,,,,,,,,,3,8,,11,,,,,,,,
582 2020-2021 14USU0190I 5092100006,582,2020-2021,14USU0190I,5092100006,Escolarizada,18,82,,100,,,,,,,,,4,33,,37,,,,,,,,
583 2020-2021 14USU0190I 5094200006,583,2020-2021,14USU0190I,5094200006,Escolarizada,27,91,,118,,,,,,,,,1,2,,3,,,,,,,,
584 2020-2021 14USU0190I 5031100007,584,2020-2021,14USU0190I,5031100007,Escolarizada,15,90,,105,,,,,,,,,8,35,,43,,,,,,,,
585 2020-2021 14USU0190I 5101600013,585,2020-2021,14USU0190I,5101600013,Escolarizada,14,35,,49,,,,,,,,,6,18,,24,,,,,,,,
586 2020-2021 14USU0190I 5091100011,586,2020-2021,14USU0190I,5091100011,Escolarizada,19,26,,45,,,,,,,,,28,43,,71,,,,,,,,
587 2020-2021 14USU0006V 5021300063,587,2020-2021,14USU0006V,5021300063,Escolarizada,24,6,,30,,,,,,,,,17,8,,25,,,,,,,,
588 2020-2021 14USU0222K 5033100003,588,2020-2021,14USU0222K,5033100003,Escolarizada,19,35,,54,,,,,,,,,21,45,,66,,,,,,,,
589 2020-2021 14USU0222K 5071000047,589,2020-2021,14USU0222K,5071000047,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
590 2020-2021 14USU0222K 5071700019,590,2020-2021,14USU0222K,5071700019,Escolarizada,21,9,,30,,,,,,,,,5,4,,9,,,,,,,,
591 2020-2021 14USU0222K 5042000002,591,2020-2021,14USU0222K,5042000002,Escolarizada,9,11,,20,,,,,,,,,3,8,,11,,,,,,,,
592 2020-2021 14USU0222K 5022200040,592,2020-2021,14USU0222K,5022200040,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
593 2020-2021 14USU0222K 5032100038,593,2020-2021,14USU0222K,5032100038,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
594 2020-2021 14USU0222K 5031100007,594,2020-2021,14USU0222K,5031100007,Escolarizada,3,20,,23,,,,,,,,,5,6,,11,,,,,,,,
595 2020-2021 14USU0222K 5062200082,595,2020-2021,14USU0222K,5062200082,Escolarizada,11,6,,17,,,,,,,,,7,5,,12,,,,,,,,
596 2020-2021 14USU0005W 5021400012,596,2020-2021,14USU0005W,5021400012,Escolarizada,9,4,,13,,,,,,,,,3,2,,5,,,,,,,,
597 2020-2021 14USU0005W 5021200054,597,2020-2021,14USU0005W,5021200054,Escolarizada,11,29,,40,,,,,,,,,6,21,,27,,,,,,,,
598 2020-2021 14USU0005W 5021200055,598,2020-2021,14USU0005W,5021200055,Escolarizada,19,19,,38,,,,,,,,,7,9,,16,,,,,,,,
599 2020-2021 14USU0005W 5021000114,599,2020-2021,14USU0005W,5021000114,Escolarizada,22,32,,54,,,,,,,,,5,9,,14,,,,,,,,
600 2020-2021 14USU0005W 5021700002,600,2020-2021,14USU0005W,5021700002,Escolarizada,21,41,,62,,,,,,,,,10,16,,26,,,,,,,,
601 2020-2021 14USU0110G 5071000020,601,2020-2021,14USU0110G,5071000020,Escolarizada,52,36,,88,,,,,,,,,43,31,,74,,,,,,,,
602 2020-2021 14USU0110G 5073200005,602,2020-2021,14USU0110G,5073200005,Escolarizada,158,31,,189,,,,,,,,,110,17,,127,,,,,,,,
603 2020-2021 14USU0110G 5061000002,603,2020-2021,14USU0110G,5061000002,Escolarizada,119,12,,131,,,,,,,,,83,11,,94,,,,,,,,
604 2020-2021 14USU0110G 5062100009,604,2020-2021,14USU0110G,5062100009,Escolarizada,139,25,,164,,,,,,,,,125,14,,139,,,,,,,,
605 2020-2021 14USU0110G 5102100004,605,2020-2021,14USU0110G,5102100004,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
606 2020-2021 14USU0110G 5073200035,606,2020-2021,14USU0110G,5073200035,Escolarizada,24,7,,31,,,,,,,,,10,0,,10,,,,,,,,
607 2020-2021 14USU0110G 5071200034,607,2020-2021,14USU0110G,5071200034,Escolarizada,4,3,,7,,,,,,,,,0,0,,0,,,,,,,,
608 2020-2021 14USU0110G 5071700019,608,2020-2021,14USU0110G,5071700019,Escolarizada,154,70,,224,,,,,,,,,101,62,,163,,,,,,,,
609 2020-2021 14USU0110G 5062200055,609,2020-2021,14USU0110G,5062200055,Escolarizada,128,26,,154,,,,,,,,,40,10,,50,,,,,,,,
610 2020-2021 14USU0110G 5071300009,610,2020-2021,14USU0110G,5071300009,Escolarizada,139,13,,152,,,,,,,,,137,3,,140,,,,,,,,
611 2020-2021 14USU0110G 5071400015,611,2020-2021,14USU0110G,5071400015,Escolarizada,97,74,,171,,,,,,,,,81,36,,117,,,,,,,,
612 2020-2021 14USU0110G 5071300082,612,2020-2021,14USU0110G,5071300082,Escolarizada,20,4,,24,,,,,,,,,3,0,,3,,,,,,,,
613 2020-2021 14USU0110G 5052200017,613,2020-2021,14USU0110G,5052200017,Escolarizada,5,3,,8,,,,,,,,,1,1,,2,,,,,,,,
614 2020-2021 14USU0110G 5052100005,614,2020-2021,14USU0110G,5052100005,Escolarizada,15,9,,24,,,,,,,,,19,3,,22,,,,,,,,
615 2020-2021 14USU0110G 5072100033,615,2020-2021,14USU0110G,5072100033,Escolarizada,20,50,,70,,,,,,,,,22,36,,58,,,,,,,,
616 2020-2021 14USU0110G 5053100004,616,2020-2021,14USU0110G,5053100004,Escolarizada,11,7,,18,,,,,,,,,10,12,,22,,,,,,,,
617 2020-2021 14USU0110G 5052200007,617,2020-2021,14USU0110G,5052200007,Escolarizada,23,43,,66,,,,,,,,,12,17,,29,,,,,,,,
618 2020-2021 14USU0110G 5095400006,618,2020-2021,14USU0110G,5095400006,Escolarizada,74,168,,242,,,,,,,,,77,114,,191,,,,,,,,
619 2020-2021 14USU0110G 4071300015,619,2020-2021,14USU0110G,4071300015,Escolarizada,0,0,,0,,,,,,,,,1,0,,1,,,,,,,,
620 2020-2021 14USU0220M 5033100003,620,2020-2021,14USU0220M,5033100003,Escolarizada,11,35,,46,,,,,,,,,15,9,,24,,,,,,,,
621 2020-2021 14USU0220M 5072100002,621,2020-2021,14USU0220M,5072100002,Escolarizada,11,24,,35,,,,,,,,,8,3,,11,,,,,,,,
622 2020-2021 14USU0220M 5061000002,622,2020-2021,14USU0220M,5061000002,Escolarizada,14,2,,16,,,,,,,,,18,3,,21,,,,,,,,
623 2020-2021 14USU0220M 5081100050,623,2020-2021,14USU0220M,5081100050,Escolarizada,6,1,,7,,,,,,,,,8,3,,11,,,,,,,,
624 2020-2021 14USU0220M 5042000002,624,2020-2021,14USU0220M,5042000002,Escolarizada,13,29,,42,,,,,,,,,9,25,,34,,,,,,,,
625 2020-2021 14USU0220M 5093100002,625,2020-2021,14USU0220M,5093100002,Escolarizada,28,91,,119,,,,,,,,,35,51,,86,,,,,,,,
626 2020-2021 14USU0220M 5041400032,626,2020-2021,14USU0220M,5041400032,Escolarizada,22,37,,59,,,,,,,,,14,27,,41,,,,,,,,
627 2020-2021 14USU0220M 5092100006,627,2020-2021,14USU0220M,5092100006,Escolarizada,22,90,,112,,,,,,,,,9,45,,54,,,,,,,,
628 2020-2021 14USU0220M 5082100001,628,2020-2021,14USU0220M,5082100001,Escolarizada,9,5,,14,,,,,,,,,22,13,,35,,,,,,,,
629 2020-2021 14USU0220M 5041100056,629,2020-2021,14USU0220M,5041100056,Escolarizada,26,33,,59,,,,,,,,,10,15,,25,,,,,,,,
630 2020-2021 14USU0220M 5094200006,630,2020-2021,14USU0220M,5094200006,Escolarizada,13,95,,108,,,,,,,,,4,31,,35,,,,,,,,
631 2020-2021 14USU0220M 5031100007,631,2020-2021,14USU0220M,5031100007,Escolarizada,8,48,,56,,,,,,,,,8,36,,44,,,,,,,,
632 2020-2021 14USU0220M 5091100011,632,2020-2021,14USU0220M,5091100011,Escolarizada,37,33,,70,,,,,,,,,39,46,,85,,,,,,,,
633 2020-2021 14USU0011G 5071000020,633,2020-2021,14USU0011G,5071000020,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
634 2020-2021 14USU0011G 5073200005,634,2020-2021,14USU0011G,5073200005,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
635 2020-2021 14USU0011G 5073200005,635,2020-2021,14USU0011G,5073200005,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
636 2020-2021 14USU0011G 5051200024,636,2020-2021,14USU0011G,5051200024,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
637 2020-2021 14USU0011G 5071100005,637,2020-2021,14USU0011G,5071100005,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
638 2020-2021 14USU0011G 5071300014,638,2020-2021,14USU0011G,5071300014,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
639 2020-2021 14USU0011G 5071300014,639,2020-2021,14USU0011G,5071300014,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
640 2020-2021 14USU0011G 5042000002,640,2020-2021,14USU0011G,5042000002,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
641 2020-2021 14USU0011G 5042100092,641,2020-2021,14USU0011G,5042100092,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
642 2020-2021 14USU0011G 5092100006,642,2020-2021,14USU0011G,5092100006,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
643 2020-2021 14USU0011G 5041100056,643,2020-2021,14USU0011G,5041100056,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
644 2020-2021 14USU0011G 5094200006,644,2020-2021,14USU0011G,5094200006,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
645 2020-2021 14USU0011G 5094100009,645,2020-2021,14USU0011G,5094100009,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
646 2020-2021 14USU0011G 5091100011,646,2020-2021,14USU0011G,5091100011,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
647 2020-2021 14USU0009S 5033100003,647,2020-2021,14USU0009S,5033100003,Escolarizada,3,11,,14,,,,,,,,,0,0,,0,,,,,,,,
648 2020-2021 14USU0009S 5042000002,648,2020-2021,14USU0009S,5042000002,Escolarizada,10,10,,20,,,,,,,,,0,1,,1,,,,,,,,
649 2020-2021 14USU0009S 5101600013,649,2020-2021,14USU0009S,5101600013,Escolarizada,4,3,,7,,,,,,,,,0,0,,0,,,,,,,,
650 2020-2021 14USU0008T 5033100003,650,2020-2021,14USU0008T,5033100003,Escolarizada,99,117,,216,,,,,,,,,31,40,,71,,,,,,,,
651 2020-2021 14USU0008T 5061100001,651,2020-2021,14USU0008T,5061100001,Escolarizada,30,5,,35,,,,,,,,,14,1,,15,,,,,,,,
652 2020-2021 14USU0008T 5071200009,652,2020-2021,14USU0008T,5071200009,Escolarizada,15,3,,18,,,,,,,,,14,2,,16,,,,,,,,
653 2020-2021 14USU0008T 5052200002,653,2020-2021,14USU0008T,5052200002,Escolarizada,27,14,,41,,,,,,,,,11,5,,16,,,,,,,,
654 2020-2021 14USU0008T 5042100012,654,2020-2021,14USU0008T,5042100012,Escolarizada,30,38,,68,,,,,,,,,13,24,,37,,,,,,,,
655 2020-2021 14USU0008T 5073100009,655,2020-2021,14USU0008T,5073100009,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
656 2020-2021 14USU0008T 5033200024,656,2020-2021,14USU0008T,5033200024,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
657 2020-2021 14USU0008T 5041400032,657,2020-2021,14USU0008T,5041400032,Escolarizada,39,38,,77,,,,,,,,,14,22,,36,,,,,,,,
658 2020-2021 14USU0008T 5021600062,658,2020-2021,14USU0008T,5021600062,Escolarizada,1,6,,7,,,,,,,,,2,5,,7,,,,,,,,
659 2020-2021 14USU0008T 5022500001,659,2020-2021,14USU0008T,5022500001,Escolarizada,4,5,,9,,,,,,,,,2,1,,3,,,,,,,,
660 2020-2021 14USU0008T 5031500008,660,2020-2021,14USU0008T,5031500008,Escolarizada,6,27,,33,,,,,,,,,3,21,,24,,,,,,,,
661 2020-2021 14USU0008T 5021000010,661,2020-2021,14USU0008T,5021000010,Escolarizada,4,7,,11,,,,,,,,,2,2,,4,,,,,,,,
662 2020-2021 14USU0008T 5094200006,662,2020-2021,14USU0008T,5094200006,Escolarizada,9,66,,75,,,,,,,,,0,8,,8,,,,,,,,
663 2020-2021 14USU0008T 5095600005,663,2020-2021,14USU0008T,5095600005,Escolarizada,6,16,,22,,,,,,,,,5,15,,20,,,,,,,,
664 2020-2021 14USU0008T 5091100011,664,2020-2021,14USU0008T,5091100011,Escolarizada,93,103,,196,,,,,,,,,68,76,,144,,,,,,,,
665 2020-2021 14USU0004X 5042100065,665,2020-2021,14USU0004X,5042100065,No escolarizada,37,52,,89,,,,,,,,,36,54,,90,,,,,,,,
666 2020-2021 14USU0004X 5032200012,666,2020-2021,14USU0004X,5032200012,No escolarizada,2,8,,10,,,,,,,,,3,10,,13,,,,,,,,
667 2020-2021 14USU0004X 5061000015,667,2020-2021,14USU0004X,5061000015,No escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
668 2020-2021 14USU0004X 5011200004,668,2020-2021,14USU0004X,5011200004,No escolarizada,18,63,,81,,,,,,,,,10,44,,54,,,,,,,,
669 2020-2021 14USU0004X 5011500002,669,2020-2021,14USU0004X,5011500002,No escolarizada,2,11,,13,,,,,,,,,10,69,,79,,,,,,,,
670 2020-2021 14USU0004X 5021000007,670,2020-2021,14USU0004X,5021000007,No escolarizada,12,15,,27,,,,,,,,,12,25,,37,,,,,,,,
671 2020-2021 14USU0004X 5041200075,671,2020-2021,14USU0004X,5041200075,No escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
672 2020-2021 14USU0004X 5032100001,672,2020-2021,14USU0004X,5032100001,No escolarizada,4,4,,8,,,,,,,,,0,0,,0,,,,,,,,
673 2020-2021 14USU0004X 5104100015,673,2020-2021,14USU0004X,5104100015,No escolarizada,8,11,,19,,,,,,,,,8,2,,10,,,,,,,,
674 2020-2021 14USU0004X 5062200105,674,2020-2021,14USU0004X,5062200105,No escolarizada,26,12,,38,,,,,,,,,30,9,,39,,,,,,,,
675 2020-2021 14USU0010H 5032100027,675,2020-2021,14USU0010H,5032100027,Escolarizada,1,11,,12,,,,,,,,,2,11,,13,,,,,,,,
676 2020-2021 14USU0010H 5033200006,676,2020-2021,14USU0010H,5033200006,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
677 2020-2021 14USU0010H 5021500119,677,2020-2021,14USU0010H,5021500119,Escolarizada,0,0,,0,,,,,,,,,0,0,,0,,,,,,,,
678 2020-2021 14USU0010H 5031300010,678,2020-2021,14USU0010H,5031300010,Escolarizada,20,23,,43,,,,,,,,,20,17,,37,,,,,,,,
679 2020-2021 14USU0010H 5031300014,679,2020-2021,14USU0010H,5031300014,Escolarizada,20,40,,60,,,,,,,,,17,47,,64,,,,,,,,
680 2020-2021 14USU0010H 5031200031,680,2020-2021,14USU0010H,5031200031,Escolarizada,8,9,,17,,,,,,,,,12,7,,19,,,,,,,,
681 2020-2021 14USU0010H 5031500010,681,2020-2021,14USU0010H,5031500010,Escolarizada,7,159,,166,,,,,,,,,7,179,,186,,,,,,,,
682 2020-2021 14USU0007U 5051100006,682,2020-2021,14USU0007U,5051100006,Escolarizada,13,13,,26,,,,,,,,,6,12,,18,,,,,,,,
683 2020-2021 14USU0230T 8095200003,683,2020-2021,14USU0230T,8095200003,Escolarizada,9,7,,16,,,,0,,,,0,7,11,,18,,,,0,,,,0
684 2020-2021 14USU0230T 8072100013,684,2020-2021,14USU0230T,8072100013,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
685 2020-2021 14USU0230T 8091325001,685,2020-2021,14USU0230T,8091325001,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
686 2020-2021 14USU0230T 8091100003,686,2020-2021,14USU0230T,8091100003,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
687 2020-2021 14USU0230T 8095600001,687,2020-2021,14USU0230T,8095600001,Escolarizada,4,8,,12,,,,0,,,,0,0,6,,6,,,,0,,,,0
688 2020-2021 14USU0230T 8051200020,688,2020-2021,14USU0230T,8051200020,Escolarizada,2,2,,4,,,,0,,,,0,3,9,,12,,,,0,,,,0
689 2020-2021 14USU0230T 8095000001,689,2020-2021,14USU0230T,8095000001,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
690 2020-2021 14USU0230T 8051200017,690,2020-2021,14USU0230T,8051200017,Escolarizada,4,11,,15,,,,0,,,,0,5,8,,13,,,,0,,,,0
691 2020-2021 14USU0230T 8051100012,691,2020-2021,14USU0230T,8051100012,Escolarizada,6,5,,11,,,,1,,,,0,6,9,,15,,,,0,,,,1
692 2020-2021 14USU0230T 8091345005,692,2020-2021,14USU0230T,8091345005,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
693 2020-2021 14USU0230T 8095000003,693,2020-2021,14USU0230T,8095000003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
694 2020-2021 14USU0230T 8031100011,694,2020-2021,14USU0230T,8031100011,Escolarizada,0,0,,0,,,,0,,,,0,3,1,,4,,,,0,,,,0
695 2020-2021 14USU0230T 6092204007,695,2020-2021,14USU0230T,6092204007,Escolarizada,3,3,,6,,,,0,,,,0,0,0,,0,,,,0,,,,0
696 2020-2021 14USU0230T 6091319001,696,2020-2021,14USU0230T,6091319001,Escolarizada,0,3,,3,,,,0,,,,0,3,9,,12,,,,0,,,,0
697 2020-2021 14USU0230T 6091319004,697,2020-2021,14USU0230T,6091319004,Escolarizada,3,5,,8,,,,0,,,,0,0,0,,0,,,,0,,,,0
698 2020-2021 14USU0230T 6091329001,698,2020-2021,14USU0230T,6091329001,Escolarizada,5,6,,11,,,,0,,,,0,2,6,,8,,,,1,,,,0
699 2020-2021 14USU0230T 6091301004,699,2020-2021,14USU0230T,6091301004,Escolarizada,35,38,,73,,,,0,,,,0,31,50,,81,,,,1,,,,0
700 2020-2021 14USU0230T 6091301005,700,2020-2021,14USU0230T,6091301005,Escolarizada,0,1,,1,,,,0,,,,0,1,3,,4,,,,0,,,,0
701 2020-2021 14USU0230T 6091302001,701,2020-2021,14USU0230T,6091302001,Escolarizada,6,3,,9,,,,0,,,,0,4,7,,11,,,,0,,,,0
702 2020-2021 14USU0230T 6051100001,702,2020-2021,14USU0230T,6051100001,Escolarizada,2,2,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
703 2020-2021 14USU0230T 6091304001,703,2020-2021,14USU0230T,6091304001,Escolarizada,14,3,,17,,,,0,,,,0,11,4,,15,,,,0,,,,0
704 2020-2021 14USU0230T 6091313001,704,2020-2021,14USU0230T,6091313001,Escolarizada,1,0,,1,,,,0,,,,0,1,0,,1,,,,0,,,,0
705 2020-2021 14USU0230T 6091306001,705,2020-2021,14USU0230T,6091306001,Escolarizada,2,0,,2,,,,0,,,,0,4,1,,5,,,,0,,,,0
706 2020-2021 14USU0230T 6091337008,706,2020-2021,14USU0230T,6091337008,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
